,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
158,ANT-MAN II/SCOTT HAR,Hero,962,na,99,4851.0,0.19830962688105544
159,"ANTOINETTE, MARIE",Hero,1,na,2,1.0,1.0
160,ANTORO,Hero,21,na,7,21.0,1.0
161,ANTRO,Hero,25,na,10,45.0,0.5555555555555556
162,"ANUBAR, ANWAR",Hero,3,na,3,3.0,1.0
163,ANUBIA,Hero,3,na,3,3.0,1.0
164,ANVIL/JOHNNY ANVIL,Hero,0,na,1,0.0,
165,APE MAN/GORDON MONK,Villain,30,na,11,55.0,0.5454545454545454
166,APE MAN II/ROY MCVEY,Villain,3,na,3,3.0,1.0
167,APE/,Villain,248,na,25,300.0,0.8266666666666667
168,APE-X/XINA,Hero,3,na,3,3.0,1.0
169,APOCALYPSE/EN SABAH,Villain,600,na,61,1830.0,0.32786885245901637
170,APOCALYPSE | MUTANT,Villain,17,na,7,21.0,0.8095238095238095
171,APOCRYPHUS,Hero,4,na,4,6.0,0.6666666666666666
172,APOLLO [GREEK GOD],Hero,19,na,8,28.0,0.6785714285714286
173,APOSTATE,Hero,1,na,2,1.0,1.0
174,APPALLA,Hero,1,na,2,1.0,1.0
175,"APPLEBAUM, PHANTASY",Hero,6,na,4,6.0,1.0
176,AQUARIAN/WUNDARR,Hero,64,na,20,190.0,0.3368421052631579
177,AQUARIUS/DARREN BENT,Villain,37,na,11,55.0,0.6727272727272727
178,AQUARIUS III/,Villain,15,na,6,15.0,1.0
179,AQUARIUS II/,Villain,21,na,7,21.0,1.0
180,ARABIAN KNIGHT/ABDUL,Hero,122,na,23,253.0,0.48221343873517786
181,ARACHNE,Hero,25,na,10,45.0,0.5555555555555556
182,ARAGORN,Hero,142,na,35,595.0,0.23865546218487396
183,ARAKI II,Hero,12,na,6,15.0,0.8
184,ARAKI [SHI'AR],Hero,30,na,11,55.0,0.5454545454545454
185,"ARBOGAST, BAMBI",Hero,308,na,53,1378.0,0.22351233671988388
186,ARCADE/,Villain,70,na,17,136.0,0.5147058823529411
187,ARCADIUS,Hero,34,na,9,36.0,0.9444444444444444
188,ARCANNA/ARCANNA JONE,Hero,85,na,22,231.0,0.36796536796536794
189,ARCHAEOPTERYX/TONAJA,Hero,15,na,6,15.0,1.0
190,ARCHER/JUDE BLACK,Hero,5,na,4,6.0,0.8333333333333334
191,"ARCHER, ULYSSES SAMS",Hero,3,na,3,3.0,1.0
192,ARCLIGHT/PHILLIPA SO,Villain,658,na,54,1431.0,0.45981830887491265
193,ARCTURUS,Hero,0,na,1,0.0,
194,ARES [GREEK GOD],Villain,63,na,21,210.0,0.3
195,AREX,Hero,3,na,3,3.0,1.0
196,ARGOS,Hero,0,na,1,0.0,
197,"ARGOSY, HERVE",Hero,6,na,4,6.0,1.0
198,ARIANE,Hero,1,na,2,1.0,1.0
199,ARIA,Hero,10,na,5,10.0,1.0
200,ARIDES,Hero,15,na,6,15.0,1.0
201,ARIEL II,Hero,21,na,8,28.0,0.75
202,ARIES II/GROVER RAYM,Hero,64,na,16,120.0,0.5333333333333333
203,ARIES III/,Hero,21,na,7,21.0,1.0
204,ARIES/MARCUS LASSITE,Hero,28,na,8,28.0,1.0
205,ARISHEM [CELESTIAL],Hero,101,na,23,253.0,0.39920948616600793
206,ARIZE,Hero,61,na,15,105.0,0.580952380952381
207,"ARKANIAN, GLIB",Hero,3,na,3,3.0,1.0
208,ARKON,Hero,45,na,14,91.0,0.4945054945054945
209,ARKO,Hero,10,na,5,10.0,1.0
210,"ARLINGTON, DR. MARCU",Hero,6,na,4,6.0,1.0
211,ARLISSE,Hero,0,na,1,0.0,
212,ARMADA II/,Hero,6,na,4,6.0,1.0
213,ARMADA,Hero,0,na,1,0.0,
214,ARMADILLO/ANTONIO RO,Hero,288,na,39,741.0,0.38866396761133604
215,ARMAGEDDON,Hero,1,na,2,1.0,1.0
216,ARMAGEDDON MAN,Hero,3,na,3,3.0,1.0
217,ARMAND,Hero,0,na,1,0.0,
218,ARMAROS,Hero,1,na,2,1.0,1.0
219,ARMAZIEL,Hero,0,na,1,0.0,
220,"ARMBRUSTER, COLONEL",Hero,11,na,7,21.0,0.5238095238095238
221,ARMS MERCHANT/ANDREA,Hero,40,na,10,45.0,0.8888888888888888
222,"ARMSTRONG, ?",Hero,0,na,1,0.0,
223,"ARMSTRONG, MYRA",Hero,20,na,7,21.0,0.9523809523809523
224,ARNSTROM,Hero,4,na,4,6.0,0.6666666666666666
225,ARON [WATCHER],Hero,262,na,32,496.0,0.5282258064516129
226,ARRANGER/,Hero,180,na,30,435.0,0.41379310344827586
227,ARROW,Hero,1,na,2,1.0,1.0
228,ARSENAL,Hero,12,na,7,21.0,0.5714285714285714
229,ARSENAL II,Hero,1,na,2,1.0,1.0
230,ARSENIC,Hero,20,na,8,28.0,0.7142857142857143
231,ARTEMIS,Hero,10,na,5,10.0,1.0
232,ARVAK,Hero,15,na,6,15.0,1.0
233,ARYAN,Villain,28,na,8,28.0,1.0
234,ASANO,Hero,0,na,1,0.0,
235,"ASBERY, SHAMARI",Hero,15,na,6,15.0,1.0
236,ASBESTOS LADY,Hero,0,na,1,0.0,
237,"ASH, BRANDY",Hero,24,na,8,28.0,0.8571428571428571
238,ASHEMA [CELESTIAL],Hero,27,na,9,36.0,0.75
239,"ASHER, CARL",Hero,0,na,1,0.0,
240,"ASHER, DONNA",Hero,0,na,1,0.0,
241,"ASHER, MICHAEL",Hero,0,na,1,0.0,
242,ASHUR,Hero,0,na,1,0.0,
243,ASKANI,Hero,14,na,6,15.0,0.9333333333333333
244,ASMODEUS,Hero,2,na,3,3.0,0.6666666666666666
245,ASP II/CLEO,Hero,772,na,63,1953.0,0.39528929851510497
246,ASSAULT/,Hero,1,na,2,1.0,1.0
247,ASTARTE,Hero,0,na,1,0.0,
248,"ASTER, LUCIAN",Hero,2,na,3,3.0,0.6666666666666666
249,ASTRA,Hero,50,na,14,91.0,0.5494505494505495
250,ASTRA II,Hero,35,na,10,45.0,0.7777777777777778
251,ASTROLOGER/,Hero,1,na,2,1.0,1.0
252,ASTRONOMER,Hero,40,na,11,55.0,0.7272727272727273
253,"ASTROVIK, ARNOLD",Hero,1,na,2,1.0,1.0
254,"ASTROVIK, NORMA",Hero,3,na,4,6.0,0.5
255,ASYLUM II/HENRIQUE M,Hero,1,na,2,1.0,1.0
256,ASYLUM/,Hero,3,na,3,3.0,1.0
257,ATALANTA,Hero,55,na,16,120.0,0.4583333333333333
258,ATALON,Hero,0,na,1,0.0,
259,ATHENA [GREEK GOD],Hero,19,na,8,28.0,0.6785714285714286
260,"ATKINSON, MAJ. EDMON",Hero,5,na,4,6.0,0.8333333333333334
261,ATLAS,Hero,37,na,12,66.0,0.5606060606060606
262,ATLAS III,Hero,10,na,5,10.0,1.0
263,ATOM-SMASHER/,Hero,0,na,1,0.0,
264,ATOM SMASHER II/,Hero,0,na,1,0.0,
265,ATOM SMASHER/,Hero,6,na,4,6.0,1.0
266,"ATOR, GENERAL",Hero,34,na,9,36.0,0.9444444444444444
267,ATTRACTIVE LAD/AUNDR,Hero,15,na,6,15.0,1.0
268,ATTUMA,Villain,347,na,44,946.0,0.3668076109936575
269,AUGUST PERSONAGE IN,Hero,7,na,6,15.0,0.4666666666666667
270,AUNTIE FREEZE/,Hero,5,na,4,6.0,0.8333333333333334
271,AURA/ANN HERD,Hero,20,na,8,28.0,0.7142857142857143
272,AURIC/,Hero,70,na,17,136.0,0.5147058823529411
273,AURORA DOPPELGANGER,Villain,21,na,7,21.0,1.0
274,AURORA/JEANNE-MARIE,Hero,707,na,83,3403.0,0.20775786071113722
275,AURORA | MUTANT X-VE,Hero,3,na,3,3.0,1.0
276,"AUSTIN, GEN.",Hero,0,na,1,0.0,
277,"AUSTIN, SUSAN",Hero,132,na,22,231.0,0.5714285714285714
278,"AUSTIN, TERRY",Hero,1,na,2,1.0,1.0
279,"AUTHIER, POLICE CHIE",Hero,1,na,2,1.0,1.0
280,"AUTHIER, TRACY TRACE",Hero,1,na,2,1.0,1.0
281,AUTHORITY/,Hero,15,na,7,21.0,0.7142857142857143
282,AUTOLYCUS,Hero,6,na,4,6.0,1.0
283,AVALANCHE/DOMINIC PE,Villain,795,na,75,2775.0,0.2864864864864865
284,AVANDALIA,Villain,14,na,6,15.0,0.9333333333333333
285,AVATAR II/PRINCESS A,Hero,0,na,1,0.0,
286,AVATAR,Hero,1,na,2,1.0,1.0
287,AVIA,Hero,41,na,13,78.0,0.5256410256410257
288,AVIOS,Hero,21,na,7,21.0,1.0
289,AVIUS,Hero,42,na,10,45.0,0.9333333333333333
290,"AVRIL, SALLY",Hero,18,na,7,21.0,0.8571428571428571
291,"AVRIL, YVETTE",Hero,3,na,3,3.0,1.0
292,A,Hero,3,na,3,3.0,1.0
293,AWESOME ANDROID,Villain,44,na,12,66.0,0.6666666666666666
294,AXE/,Hero,56,na,15,105.0,0.5333333333333333
295,AXIS/,Hero,1,na,2,1.0,1.0
296,"AYALA, AWILDA",Hero,3,na,3,3.0,1.0
297,"AYALA, FILIPPO",Hero,1,na,2,1.0,1.0
298,"AYALA, MRS.",Hero,3,na,3,3.0,1.0
299,"AYALA, NESTOR",Hero,1,na,2,1.0,1.0
300,AYESHA,Villain,0,na,1,0.0,
301,A'YIN,Hero,1,na,2,1.0,1.0
302,AZAZEL,Villain,0,na,1,0.0,
303,AZAZEL II,Villain,0,na,1,0.0,
304,AZIR,Hero,1,na,2,1.0,1.0
305,AZOPARDI,Hero,0,na,1,0.0,
306,AZOR,Hero,3,na,3,3.0,1.0
307,AZRAEL,Hero,0,na,1,0.0,
308,AZURE,Hero,1,na,2,1.0,1.0
309,BAAL II,Hero,1,na,2,1.0,1.0
310,BAAL,Hero,3,na,3,3.0,1.0
311,BACILLUS,Hero,1,na,2,1.0,1.0
312,"BADALAMENTE, JESUS",Hero,24,na,11,55.0,0.43636363636363634
313,"BADALINO, LT. MICHAE",Hero,5,na,4,6.0,0.8333333333333334
314,"BAILEY, GAILYN",Hero,9,na,5,10.0,0.9
315,"BAILEY, JOEY",Hero,9,na,5,10.0,0.9
316,"BAILEY, SARA GREY",Hero,51,na,13,78.0,0.6538461538461539
317,"BAIRD, DR.",Hero,0,na,1,0.0,
318,"BAKER, ANNE-MARIE",Hero,100,na,19,171.0,0.5847953216374269
319,BAKER,Hero,0,na,1,0.0,
320,BALABAN/,Hero,6,na,4,6.0,1.0
321,BALDER [ASGARDIAN],Hero,567,na,77,2926.0,0.1937799043062201
322,"BALDWIN, JUSTIN",Hero,3,na,4,6.0,0.5
323,"BALDWIN, MADELYNE MA",Hero,41,na,15,105.0,0.3904761904761905
324,"BALE, EMERSON",Hero,16,na,8,28.0,0.5714285714285714
325,"BALLANTINE, DEVON",Hero,10,na,5,10.0,1.0
326,"BALLANTINE, KAYLA",Hero,153,na,35,595.0,0.2571428571428571
327,"BALLANTINE, MR.",Hero,10,na,5,10.0,1.0
328,"BALLANTINE, MRS.",Hero,10,na,5,10.0,1.0
329,BALOR,Hero,1,na,2,1.0,1.0
330,BAMBI,Hero,109,na,22,231.0,0.47186147186147187
331,"BANCROFT, MARTINE",Hero,5,na,4,6.0,0.8333333333333334
332,BANDIT/,Hero,1,na,2,1.0,1.0
333,"BANK, IRVING",Hero,0,na,1,0.0,
334,"BANKS, SHARON",Hero,38,na,10,45.0,0.8444444444444444
335,"BANNER, BETTY ROSS T",Hero,420,na,67,2211.0,0.18995929443690637
336,"BANNERJEE, DR.",Hero,0,na,1,0.0,
337,"BANNON, LANCE",Hero,285,na,39,741.0,0.38461538461538464
338,BANSHEE 2013,Hero,3,na,3,3.0,1.0
339,BANSHEE II,Hero,10,na,8,28.0,0.35714285714285715
340,BANSHEE/SEAN CASSIDY,Hero,870,na,104,5356.0,0.16243465272591487
341,BANTAM/,Hero,30,na,9,36.0,0.8333333333333334
342,"BANTOCK, LT. OLIVER",Hero,3,na,3,3.0,1.0
343,"BAPTISTE, TANTE MATT",Hero,0,na,1,0.0,
344,BARAK,Hero,1,na,2,1.0,1.0
345,"BARBAROSSA, MARIO",Hero,1,na,2,1.0,1.0
346,"BARBAROSSA, VINNIE",Hero,9,na,6,15.0,0.6
347,BARBARUS,Villain,157,na,24,276.0,0.5688405797101449
348,BARIUM,Hero,20,na,8,28.0,0.7142857142857143
349,"BARKER, MATTHEW T.",Hero,1,na,2,1.0,1.0
350,BARKER,Hero,3,na,3,3.0,1.0
351,BARNACLE/,Hero,66,na,12,66.0,1.0
352,"BARNETT, MIKE",Hero,28,na,9,36.0,0.7777777777777778
353,BARON BLOOD II/VICTO,Villain,38,na,12,66.0,0.5757575757575758
354,BARON BLOOD/JOHN FAL,Villain,72,na,15,105.0,0.6857142857142857
355,BARON BRIMSTONE/,Hero,20,na,8,28.0,0.7142857142857143
356,BARONESS ZEMO/HEIKE,Villain,68,na,13,78.0,0.8717948717948718
357,BARON MACABRE/,Hero,3,na,3,3.0,1.0
358,BARON MORDO/KARL MOR,Villain,177,na,25,300.0,0.59
359,BARON SAMEDI,Hero,0,na,1,0.0,
360,BARON STRUCKER/WOLFG,Villain,172,na,37,666.0,0.25825825825825827
361,BARON ZEBEK,Hero,3,na,3,3.0,1.0
362,BARRACUDA/,Villain,1,na,2,1.0,1.0
363,BARRAGE,Hero,15,na,7,21.0,0.7142857142857143
364,"BARRANCO, MARIA ESME",Hero,3,na,3,3.0,1.0
365,"BARRENOS, OMAR",Hero,15,na,6,15.0,1.0
366,B'ARR,Hero,1,na,2,1.0,1.0
367,BARRIER/,Hero,6,na,4,6.0,1.0
368,BARRINGTON,Hero,3,na,3,3.0,1.0
369,"BARRON, RICK",Hero,0,na,1,0.0,
370,"BARROWS, WALTER",Hero,0,na,1,0.0,
371,"BARTLETT, STU",Hero,2,na,3,3.0,0.6666666666666666
372,"BARTON, SEN.",Hero,3,na,3,3.0,1.0
373,BARTOS,Hero,3,na,3,3.0,1.0
374,BASALLO/LAVA MEN KIN,Hero,1,na,2,1.0,1.0
375,BASALTAR,Hero,3,na,3,3.0,1.0
376,BASILISK/BASIL ELKS,Villain,6,na,5,10.0,0.6
377,BASILISK III/,Villain,6,na,4,6.0,1.0
378,BASILISK II,Villain,1,na,2,1.0,1.0
379,BATAL/,Hero,0,na,1,0.0,
380,BATROC/GEORGES BATRO,Villain,407,na,51,1275.0,0.3192156862745098
381,BATTERING RAM,Hero,1,na,2,1.0,1.0
382,BATTERY/,Hero,1,na,2,1.0,1.0
383,BATTLEAXE/,Hero,365,na,31,465.0,0.7849462365591398
384,BATTLEAXE II/JEROME,Hero,10,na,5,10.0,1.0
385,"BATTLE, MONTGOMERY",Hero,36,na,9,36.0,1.0
386,BATTLESTAR/LEMAR HOS,Hero,296,na,47,1081.0,0.2738205365402405
387,BATWING/,Hero,9,na,5,10.0,0.9
388,BAV-TEK,Hero,0,na,1,0.0,
389,"BAXTER, ABIGAIL",Hero,8,na,5,10.0,0.8
390,BAXTER,Hero,0,na,1,0.0,
391,"BAXTER, NOAH",Hero,21,na,8,28.0,0.75
392,"BAYLOR, FRANK",Hero,0,na,1,0.0,
393,BAYMAX,Hero,122,na,17,136.0,0.8970588235294118
394,"BAZIN, ALLEGRA",Hero,11,na,6,15.0,0.7333333333333333
395,"BAZIN, ANDREW",Hero,10,na,5,10.0,1.0
396,"BAZIN, BRODERICK RIC",Hero,11,na,6,15.0,0.7333333333333333
397,"BAZIN, PHILLIPPE",Hero,13,na,7,21.0,0.6190476190476191
398,"BEACH, GINGER",Hero,40,na,14,91.0,0.43956043956043955
399,"BEACH, SPIDER",Hero,40,na,14,91.0,0.43956043956043955
400,"BEALE, ERIC",Hero,3,na,3,3.0,1.0
401,BEAR/,Hero,3,na,3,3.0,1.0
402,BEAST 2013,Hero,0,na,1,0.0,
403,BEAST DOPPELGANGER I,Villain,86,na,14,91.0,0.945054945054945
404,BEAST DOPPELGANGER,Villain,210,na,21,210.0,1.0
405,BEAST/HENRY &HANK& P,Hero,3855,na,302,45451.0,0.08481661569602429
406,"BEAUMONT, SPENCER",Hero,1,na,2,1.0,1.0
407,BEAUTIFUL DREAMER II,Hero,6,na,4,6.0,1.0
408,BEAUTIFUL DREAMER,Hero,254,na,24,276.0,0.9202898550724637
409,BEAUTY,Hero,40,na,11,55.0,0.7272727272727273
410,"BECKFORD, NOEL",Hero,21,na,7,21.0,1.0
411,"BECKLEY, BENNY",Hero,0,na,1,0.0,
412,"BECKMAN, CHARLES",Hero,0,na,1,0.0,
413,"BECKMAN, JOSEPH",Hero,0,na,1,0.0,
414,"BECKMAN, LISA",Hero,0,na,1,0.0,
415,"BECKMAN, SARAH",Hero,0,na,1,0.0,
416,"BEDFORD, BRAD HULK",Hero,0,na,1,0.0,
417,BEDLAM II/OLISA KABA,Hero,15,na,6,15.0,1.0
418,BEDLAM/JESSE AARONSO,Hero,88,na,21,210.0,0.41904761904761906
419,BEEFER,Hero,21,na,10,45.0,0.4666666666666667
420,BEEF/,Villain,10,na,5,10.0,1.0
421,"BEERE, JASON",Hero,10,na,5,10.0,1.0
422,BEETLE/ABNER RONALD,Villain,1210,na,102,5151.0,0.234905843525529
423,BEETLE II/LEILA DAVI,Villain,78,na,16,120.0,0.65
424,BEETLE ROBOT,Hero,93,na,16,120.0,0.775
425,BEHEMOTH,Hero,15,na,6,15.0,1.0
426,BELASCO,Villain,6,na,5,10.0,0.6
427,BELDAME,Hero,3,na,3,3.0,1.0
428,"BEL-DANN, GEN.",Hero,10,na,5,10.0,1.0
429,"BELGRADE, DR. HORATI",Hero,3,na,3,3.0,1.0
430,BELIAL,Hero,3,na,3,3.0,1.0
431,BELLADONNA,Hero,3,na,3,3.0,1.0
432,BELLAM,Hero,7,na,5,10.0,0.7
433,BELLE,Hero,0,na,1,0.0,
434,"BELL, HERBERT",Hero,0,na,1,0.0,
435,BENAZA,Hero,0,na,1,0.0,
436,BENCHLEY,Hero,1,na,2,1.0,1.0
437,"BENDIX, DR. ALBERT",Hero,3,na,3,3.0,1.0
438,BENEDICT,Hero,45,na,10,45.0,1.0
439,"BENEDICT, ANDREW",Hero,0,na,1,0.0,
440,BENGAL/,Hero,26,na,10,45.0,0.5777777777777777
441,"BENJAMIN, BYRON",Hero,1,na,2,1.0,1.0
442,"BENNETT, DANNY",Hero,1,na,2,1.0,1.0
443,"BENNETT, MITCH",Hero,1,na,2,1.0,1.0
444,"BENNING, VERONICA",Hero,2,na,3,3.0,0.6666666666666666
445,"BENNY, JAKE",Hero,0,na,1,0.0,
446,"BENTLEY, MILES",Hero,6,na,4,6.0,1.0
447,"BENTLEY, VICTORIA",Hero,18,na,11,55.0,0.32727272727272727
448,"BENTON, TERRY",Hero,3,na,3,3.0,1.0
449,"BENWAY, DR.",Hero,10,na,5,10.0,1.0
450,"BERDITCHEV, ITZHAK",Hero,0,na,1,0.0,
451,BEREET,Hero,60,na,17,136.0,0.4411764705882353
452,"BERENGHETTI, MICHAEL",Hero,4,na,4,6.0,0.6666666666666666
453,"BERENGHETTI, SUSAN",Hero,30,na,9,36.0,0.8333333333333334
454,"BERGER, PROF.",Hero,1,na,2,1.0,1.0
455,"BERGIER, REBECCA",Hero,2,na,3,3.0,0.6666666666666666
456,"BERGLUND, GEN.",Hero,15,na,6,15.0,1.0
457,"BERKELEY, TRAVIS",Hero,2,na,3,3.0,0.6666666666666666
458,"BERMAN, ADAM",Hero,1,na,2,1.0,1.0
459,BERNARD THE POET,Hero,32,na,10,45.0,0.7111111111111111
460,"BERNHARD, CLARICE",Hero,3,na,3,3.0,1.0
461,BERNIE,Hero,7,na,6,15.0,0.4666666666666667
462,"BERNSTEIN, DR. NOAH",Hero,4,na,5,10.0,0.4
463,"BERNSTEIN, EMMA WEBS",Hero,1,na,2,1.0,1.0
464,BERSERKER,Villain,0,na,1,0.0,
465,BERSERKER II,Villain,0,na,1,0.0,
466,BERSERKER III,Villain,0,na,1,0.0,
467,BERTRAM,Hero,1,na,2,1.0,1.0
468,BERYLLIUM,Hero,21,na,7,21.0,1.0
469,BERYL,Hero,1,na,2,1.0,1.0
470,BETA RAY BILL,Hero,142,na,36,630.0,0.2253968253968254
471,BETA RAY BILL | MUTA,Hero,55,na,11,55.0,1.0
472,"BETELHEIM, NORMA",Hero,0,na,1,0.0,
473,BETTY-6,Hero,1,na,2,1.0,1.0
474,BEVATRON/,Hero,15,na,6,15.0,1.0
475,"BEYNON, DR. BRADLEY",Hero,3,na,3,3.0,1.0
476,BEYONDER,Villain,368,na,47,1081.0,0.3404255319148936
477,BEYONDER | MUTANT X-,Villain,66,na,13,78.0,0.8461538461538461
478,B'GON,Hero,0,na,1,0.0,
479,BIANDU,Hero,1,na,2,1.0,1.0
480,BI-BEAST,Villain,1,na,2,1.0,1.0
481,BI-BEAST II,Villain,32,na,14,91.0,0.3516483516483517
482,BIG BEN/,Hero,11,na,6,15.0,0.7333333333333333
483,BIG BERTHA/ASHLEY CR,Hero,29,na,13,78.0,0.3717948717948718
484,BIG CASINO/,Hero,21,na,7,21.0,1.0
485,"BIGGERS, MELVIN",Hero,6,na,4,6.0,1.0
486,BIG MAN/FREDERICK FO,Villain,107,na,22,231.0,0.46320346320346323
487,BIG ONE/KENJIRO SASA,Hero,0,na,1,0.0,
488,BILE/,Hero,28,na,8,28.0,1.0
489,"BILLUPS, AGENT",Hero,3,na,4,6.0,0.5
490,BINARY/CAROL DANVERS,Hero,964,na,110,5995.0,0.16080066722268557
491,BINARY | MUTANT X-VE,Hero,3,na,3,3.0,1.0
492,BIOHAZARD,Villain,3,na,3,3.0,1.0
493,BIOHAZARD II/FLETCHE,Villain,1,na,2,1.0,1.0
494,BIRDBRAIN,Hero,27,na,9,36.0,0.75
495,BIRD MAN/HENRY HAWK,Hero,12,na,6,15.0,0.8
496,BIRD MAN III/,Hero,166,na,21,210.0,0.7904761904761904
497,"BIRD, TUESDAY",Hero,1,na,2,1.0,1.0
498,BIRDY,Hero,21,na,7,21.0,1.0
499,BISHOP /,Hero,543,na,68,2278.0,0.23836698858647937
500,BISON/BILLY KITSON,Hero,161,na,21,210.0,0.7666666666666667
501,BITMAP/,Hero,9,na,5,10.0,0.9
502,BIZEN,Hero,3,na,3,3.0,1.0
503,"B'KOSA, GEN. JONATHA",Hero,1,na,2,1.0,1.0
504,BLACK AVENGER/JERRY,Hero,3,na,3,3.0,1.0
505,BLACKBALL,Hero,1,na,2,1.0,1.0
506,BLACKBIRD/,Hero,297,na,25,300.0,0.99
507,BLACKBODY,Hero,0,na,1,0.0,
508,BLACK BOLT/BLACKANTO,Villain,676,na,77,2926.0,0.23103212576896787
509,BLACK BOLT | MUTANT,Villain,36,na,9,36.0,1.0
510,BLACK BRIGADE,Villain,6,na,4,6.0,1.0
511,"BLACK, CAL",Hero,0,na,1,0.0,
512,BLACK CAT/FELICIA HA,Villain,536,na,68,2278.0,0.23529411764705882
513,BLACK CRANE/,Hero,11,na,6,15.0,0.7333333333333333
514,BLACK CROW/JESSE BLA,Hero,33,na,14,91.0,0.3626373626373626
515,"BLACK, CYRUS",Hero,2,na,3,3.0,0.6666666666666666
516,BLACK DEATH/DR. IVAN,Villain,0,na,1,0.0,
517,BLACK FOX II/,Hero,32,na,10,45.0,0.7111111111111111
518,BLACK FOX/ROBERT W.,Hero,9,na,7,21.0,0.42857142857142855
519,BLACK GOLIATH/DR. WI,Hero,345,na,43,903.0,0.38205980066445183
520,BLACKHEART,Villain,7,na,5,10.0,0.7
521,BLACK HOLE/MORTON KI,Villain,10,na,5,10.0,1.0
522,BLACKJACK/,Villain,1,na,2,1.0,1.0
523,BLACK KING/SEBASTIAN,Hero,576,na,66,2145.0,0.26853146853146853
524,BLACK KNIGHT III/EOB,Hero,5,na,5,10.0,0.5
525,BLACK KNIGHT II/SIR,Hero,4,na,4,6.0,0.6666666666666666
526,BLACK KNIGHT IV DOPP,Hero,231,na,22,231.0,1.0
527,BLACK KNIGHT IV/PROF,Hero,459,na,48,1128.0,0.40691489361702127
528,BLACK KNIGHT/SIR PER,Hero,91,na,18,153.0,0.5947712418300654
529,BLACK KNIGHT V/DANE,Hero,2106,na,180,16110.0,0.13072625698324022
530,BLACK KNIGHT V DOPPE,Hero,100,na,15,105.0,0.9523809523809523
531,BLACK KNIGHT VI/PROF,Hero,21,na,7,21.0,1.0
532,BLACK KNIGHT V STATU,Hero,22,na,12,66.0,0.3333333333333333
533,BLACK LAMA,Hero,18,na,8,28.0,0.6428571428571429
534,BLACK MAMBA/TANYA SE,Villain,824,na,69,2346.0,0.3512361466325661
535,BLACK MARIAH,Villain,1,na,2,1.0,1.0
536,BLACK MARVEL/DAN LYO,Hero,3,na,3,3.0,1.0
537,BLACK MORAY,Hero,1,na,2,1.0,1.0
538,BLACK MOUNTAIN/KUROY,Hero,1,na,2,1.0,1.0
539,BLACKOUT II/,Villain,7,na,6,15.0,0.4666666666666667
540,BLACKOUT/MARCUS DANI,Villain,152,na,24,276.0,0.5507246376811594
541,BLACK PANTHER | MUTA,Hero,55,na,11,55.0,1.0
542,BLACK PANTHER/T'CHAL,Hero,1579,na,164,13366.0,0.11813556785874607
543,BLACK RAAZER/,Hero,6,na,4,6.0,1.0
544,BLACK RACER/,Hero,159,na,20,190.0,0.8368421052631579
545,"BLACK, RACHEL",Hero,0,na,1,0.0,
546,BLACK RAZER,Hero,1,na,2,1.0,1.0
547,"BLACKSHEAR, JONAS",Hero,3,na,3,3.0,1.0
548,BLACK SPECTRE/CARSON,Hero,0,na,1,0.0,
549,BLACK TALON/DESMOND,Villain,0,na,1,0.0,
550,BLACK TALON III,Villain,0,na,1,0.0,
551,BLACK TALON II/SAMUE,Villain,17,na,9,36.0,0.4722222222222222
552,BLACK TARANTULA II/C,Hero,45,na,13,78.0,0.5769230769230769
553,BLACK TARANTULA/LAMU,Hero,1,na,2,1.0,1.0
554,BLACK TOM CASSIDY,Villain,127,na,26,325.0,0.39076923076923076
555,BLACKWELL,Hero,0,na,1,0.0,
556,BLACK WIDOW DOPPELGA,Villain,210,na,21,210.0,1.0
557,BLACK WIDOW II/YELEN,Hero,14,na,6,15.0,0.9333333333333333
558,BLACK WIDOW | MUTANT,Hero,6,na,4,6.0,1.0
559,BLACK WIDOW/NATASHA,Villain,2384,na,213,22578.0,0.10558951191425281
560,BLACKWING II/,Hero,3,na,3,3.0,1.0
561,BLACKWING/JOSEPH MAN,Hero,205,na,29,406.0,0.5049261083743842
562,"BLACKWOOD, JENNY",Hero,1,na,2,1.0,1.0
563,BLACKWULF,Hero,6,na,4,6.0,1.0
564,BLADE/,Hero,13,na,8,28.0,0.4642857142857143
565,"BLAIR, CALEY",Hero,0,na,1,0.0,
566,"BLAIRE, CARTER",Hero,53,na,15,105.0,0.5047619047619047
567,"BLAKE, BECKY",Hero,62,na,17,136.0,0.45588235294117646
568,"BLAKE, DR. DONALD (C",Hero,4,na,4,6.0,0.6666666666666666
569,"BLAKE, DR. DONALD",Hero,0,na,1,0.0,
570,"BLAKE, EMILY",Hero,1,na,2,1.0,1.0
571,"BLAKE, KENT",Hero,6,na,4,6.0,1.0
572,"BLANDING, ANDREW",Hero,1,na,2,1.0,1.0
573,"BLANDING, HALEY",Hero,1,na,2,1.0,1.0
574,"BLANDING, MRS.",Hero,1,na,2,1.0,1.0
575,BLAQUESMITH,Hero,136,na,27,351.0,0.38746438746438744
576,BLARE/,Hero,0,na,1,0.0,
577,BLASTAAR,Villain,63,na,18,153.0,0.4117647058823529
578,BLASTING CAP/,Villain,0,na,1,0.0,
579,"BLAZE, CRAIG",Hero,3,na,3,3.0,1.0
580,"BLAZE, EMMA",Hero,3,na,3,3.0,1.0
581,"BLAZE, ROXANNE SIMPS",Hero,31,na,18,153.0,0.20261437908496732
