,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
4044,OLD SKULL,Hero,2,na,3,3.0,0.6666666666666666
4045,OLD WOMAN,Hero,564,na,61,1830.0,0.3081967213114754
4046,OLIVIER,Hero,1,na,2,1.0,1.0
4047,"OLLSEN, BO",Hero,0,na,1,0.0,
4048,"OLSEN, JIMMY",Hero,919,na,88,3828.0,0.24007314524555903
4049,"OLSON, MRS.",Hero,1476,na,134,8911.0,0.16563797553585455
4050,"O'MEARA, KATHLEEN",Hero,0,na,1,0.0,
4051,OMEGA-20/EUGENE,Hero,26,na,16,120.0,0.21666666666666667
4052,OMEGA,Hero,973,na,102,5151.0,0.1888953601242477
4053,OMEGA II,Hero,4368,na,364,66066.0,0.06611570247933884
4054,OMEGA RED/ARKADY ROS,Villain,5390,na,435,94395.0,0.05710048201705599
4055,OMERTA/,Hero,0,na,1,0.0,
4056,OMNIBUS/LT. DALLAS,Hero,2811,na,242,29161.0,0.09639587119783272
4057,OMORO,Hero,291,na,43,903.0,0.3222591362126246
4058,ONE ABOVE ALL [CELES,Hero,4338,na,378,71253.0,0.06088164708854364
4059,ONEG,Hero,3650,na,322,51681.0,0.07062556839070451
4060,"O'NEIL, BRIDGET",Hero,2355,na,209,21736.0,0.10834560176665439
4061,"O'NEILL, DET. BRADY",Hero,1772,na,154,11781.0,0.15041167982344453
4062,ONSLAUGHT II,Villain,5957,na,516,132870.0,0.04483329570256642
4063,ONSLAUGHT,Villain,16,na,7,21.0,0.7619047619047619
4064,OPSIDIAN/,Hero,146,na,28,378.0,0.3862433862433862
4065,ORACLE/LADY SIBYL,Hero,4709,na,391,76245.0,0.061761426978818285
4066,ORB,Villain,1995,na,155,11935.0,0.16715542521994134
4067,ORBIT,Hero,2358,na,216,23220.0,0.10155038759689923
4068,ORIGIN/PHYLLIS TWOMB,Hero,52,na,15,105.0,0.49523809523809526
4069,ORIKAL,Hero,2244,na,188,17578.0,0.1276595744680851
4070,ORINI,Hero,400,na,53,1378.0,0.29027576197387517
4071,ORKA,Villain,5050,na,419,87571.0,0.05766749266309623
4072,ORPHAN,Hero,0,na,1,0.0,
4073,ORPHAN II/GUY SMITH,Hero,3,na,3,3.0,1.0
4074,ORPHAN-MAKER/PETER,Villain,3181,na,272,36856.0,0.0863088777946603
4075,ORWELL,Hero,0,na,1,0.0,
4076,OSAMA,Hero,5,na,5,10.0,0.5
4077,"OSBORN, EMILY",Hero,551,na,75,2775.0,0.19855855855855856
4078,"OSBORN, HARRY",Villain,6451,na,560,156520.0,0.04121518016866854
4079,"OSBORN, LIZ ALLAN",Hero,6546,na,566,159895.0,0.040939366459238874
4080,"OSBORN, NORMAN",Hero,2249,na,210,21945.0,0.10248348143084986
4081,"OSBORN, NORMIE",Hero,6116,na,500,124750.0,0.04902605210420842
4082,"O'SHAUGNESSY, COLLEE",Hero,2,na,3,3.0,0.6666666666666666
4083,OSHIMA,Hero,182,na,34,561.0,0.3244206773618538
4084,OSHTUR,Hero,1275,na,127,8001.0,0.15935508061492312
4085,OSIRIS,Hero,4367,na,372,69006.0,0.06328435208532592
4086,"OSNICK, OLLIE",Hero,1931,na,174,15051.0,0.1282971231147432
4087,OSWALD,Hero,0,na,1,0.0,
4088,OTHER,Villain,63,na,19,171.0,0.3684210526315789
4089,OTHER II,Villain,568,na,57,1596.0,0.3558897243107769
4090,OTOMO,Hero,0,na,1,0.0,
4091,OUBLIETTE/,Hero,0,na,1,0.0,
4092,OUIJA/,Hero,2,na,3,3.0,0.6666666666666666
4093,OUTLAW/NIGEL HIGGINS,Hero,1742,na,154,11781.0,0.1478652066887361
4094,OUTRIDER II/MARTIN Z,Hero,1,na,2,1.0,1.0
4095,OUTRIDER/OCLIN UWIR,Hero,0,na,1,0.0,
4096,OVERBOSS DIXON,Hero,711,na,92,4186.0,0.16985188724319158
4097,OVERMIND/GROM,Villain,2868,na,258,33153.0,0.08650800832503845
4098,OVERRIDE/DR. GREGORY,Hero,2400,na,218,23653.0,0.10146704434955396
4099,OVERRIDER/,Villain,0,na,1,0.0,
4100,OWAYODATA,Hero,0,na,1,0.0,
4101,OWL/LELAND OWLSLEY,Villain,4662,na,383,73153.0,0.06372944376853991
4102,OX,Hero,4829,na,419,87571.0,0.05514382615249341
4103,OXBOW/,Hero,22,na,15,105.0,0.20952380952380953
4104,OX II/DR. KARL STRAG,Hero,0,na,1,0.0,
4105,OX III,Hero,2999,na,251,31375.0,0.09558565737051793
4106,OX IV,Hero,676,na,83,3403.0,0.1986482515427564
4107,"OXNARD, PHIL",Hero,0,na,1,0.0,
4108,"OXTON, PROFESSOR HEN",Hero,0,na,1,0.0,
4109,"OZ, DR. MALACHI",Hero,0,na,1,0.0,
4110,OZYMANDIAS,Villain,5570,na,467,108811.0,0.05118967751422191
4111,"PACE, MICHAEL",Hero,0,na,1,0.0,
4112,"PACKER, ARTIE",Hero,0,na,1,0.0,
4113,PAGAN,Hero,1192,na,110,5995.0,0.1988323603002502
4114,"PAGE, KAREN",Hero,6338,na,562,157641.0,0.04020527654607621
4115,"PAIBOK, CAPT. [SKRUL",Villain,4877,na,413,85078.0,0.057323867509814525
4116,PAI,Hero,3294,na,279,38781.0,0.08493850081225342
4117,"PAINE, DR.",Hero,58,na,18,153.0,0.3790849673202614
4118,PAIN,Hero,1,na,2,1.0,1.0
4119,PAINTER/WILHELM VON,Villain,0,na,1,0.0,
4120,PAKAI,Hero,0,na,1,0.0,
4121,PALADIN/PAUL DENNIS,Villain,6422,na,558,155403.0,0.04132481354928798
4122,"PALERMO, HARRIET ROS",Hero,3745,na,315,49455.0,0.07572540693559802
4123,"PALERMO, VICTOR",Hero,3745,na,315,49455.0,0.07572540693559802
4124,"PALMIOTTI, JIMMY",Hero,2748,na,240,28680.0,0.09581589958158995
4125,PAM,Hero,1763,na,173,14878.0,0.11849710982658959
4126,PANDEMONIA,Villain,0,na,1,0.0,
4127,PANTHER CUB/,Hero,0,na,1,0.0,
4128,PAPA GRANITE,Hero,431,na,56,1540.0,0.2798701298701299
4129,PAPA HAGG,Hero,1193,na,127,8001.0,0.1491063617047869
4130,PAPA NEBO,Hero,0,na,1,0.0,
4131,PARADIGM,Villain,87,na,18,153.0,0.5686274509803921
4132,PARADOX,Hero,167,na,34,561.0,0.2976827094474153
4133,PARADOX II,Hero,0,na,1,0.0,
4134,"PARADY, CAPT. RONALD",Hero,0,na,1,0.0,
4135,PARALYZER,Hero,4296,na,318,50403.0,0.08523302184393786
4136,"PARETSKY, DR. GARY",Hero,4091,na,330,54285.0,0.07536151791470941
4137,"PARETTI, TONY",Hero,565,na,72,2556.0,0.22104851330203443
4138,PARIS,Hero,2419,na,187,17391.0,0.13909493416134783
4139,"PARK, ARCHIE",Hero,0,na,1,0.0,
4140,"PARKER, BEN",Hero,3855,na,331,54615.0,0.07058500411974732
4141,"PARKER, HORACE",Hero,466,na,66,2145.0,0.21724941724941724
4142,"PARKER, MARY",Hero,3513,na,301,45150.0,0.07780730897009967
4143,"PARKER, MARY (ROBOT)",Hero,3480,na,288,41328.0,0.08420441347270616
4144,"PARKER, MAY",Hero,6765,na,601,180300.0,0.03752079866888519
4145,"PARKER, MAY III",Hero,2215,na,215,23005.0,0.09628341664855466
4146,"PARKER, MAY II",Hero,2249,na,210,21945.0,0.10248348143084986
4147,"PARKER, MAY | TIMESL",Hero,2790,na,232,26796.0,0.10412001791312137
4148,"PARKER, PETER | TIME",Hero,2790,na,232,26796.0,0.10412001791312137
4149,"PARKER, RICHARD",Hero,3513,na,301,45150.0,0.07780730897009967
4150,"PARKER, RICHARD (ROB",Hero,3480,na,288,41328.0,0.08420441347270616
4151,"PARKS, JOE",Hero,188,na,31,465.0,0.4043010752688172
4152,"PARKS, JUDITH",Hero,1126,na,106,5565.0,0.20233602875112308
4153,"PARRISH, MAX",Hero,0,na,1,0.0,
4154,PARSON/,Hero,3,na,3,3.0,1.0
4155,"PARSONS, DR. DEREK",Hero,0,na,1,0.0,
4156,"PARTRIDGE, STEVE",Hero,2705,na,204,20706.0,0.1306384622814643
4157,P,Hero,466,na,66,2145.0,0.21724941724941724
4158,PAST MASTER/PROFESSO,Villain,0,na,1,0.0,
4159,PATCH II,Hero,747,na,100,4950.0,0.1509090909090909
4160,PATCHWORK/KYLE BARKE,Hero,0,na,1,0.0,
4161,PATHWAY/LAURA DEAN,Hero,4674,na,403,81003.0,0.057701566608644124
4162,"PATILIO, MARIE",Hero,269,na,42,861.0,0.3124274099883856
4163,"PATRICK, KERRY",Hero,0,na,1,0.0,
4164,PATRIOT/JEFF MACE,Hero,645,na,77,2926.0,0.22043745727956254
4165,"PATTERSON, JACK",Hero,0,na,1,0.0,
4166,"PATTON, JESS",Hero,1969,na,194,18721.0,0.1051760055552588
4167,PAVANE II,Hero,0,na,1,0.0,
4168,PAVANE,Hero,1,na,2,1.0,1.0
4169,PAYBACK/,Hero,0,na,1,0.0,
4170,"PAYGE, REEVA",Hero,2799,na,241,28920.0,0.09678423236514523
4171,"PAYNE, EDWARD",Hero,33,na,11,55.0,0.6
4172,"PAYNE, MICHAEL",Hero,33,na,11,55.0,0.6
4173,PEACEKEEPER/JOSHUA,Hero,1437,na,145,10440.0,0.13764367816091955
4174,PEACEMONGER/,Villain,0,na,1,0.0,
4175,PEARLA,Hero,2011,na,174,15051.0,0.1336123845591655
4176,"PEARSON, AUBREY",Hero,834,na,71,2485.0,0.3356136820925553
4177,"PEARSON, MARCY",Hero,4243,na,353,62128.0,0.06829448879732165
4178,PEATOR,Hero,6095,na,523,136503.0,0.04465103331062321
4179,PECOS BILL,Hero,2385,na,214,22791.0,0.10464657101487429
4180,"PEEL, EMMA",Hero,3273,na,260,33670.0,0.0972081972081972
4181,PELE II,Hero,0,na,1,0.0,
4182,PELE/MICHI SASAKI,Hero,0,na,1,0.0,
4183,PELIALI,Hero,118,na,26,325.0,0.3630769230769231
4184,"PELTINO, LT.",Hero,1573,na,125,7750.0,0.20296774193548386
4185,PEMBROKE,Hero,4038,na,328,53628.0,0.07529648690982323
4186,PENANCE III,Hero,3707,na,304,46056.0,0.08048896994962654
4187,PENANCE/MONET ST. CR,Hero,5227,na,403,81003.0,0.06452847425403997
4188,"PENDRAGON, ARTHUR",Hero,2195,na,190,17955.0,0.12225006961849066
4189,"PENNINGTON, AUDRA",Hero,0,na,1,0.0,
4190,PENNSU,Hero,976,na,90,4005.0,0.24369538077403247
4191,"PENNYWORTH, J.C.",Hero,4559,na,369,67896.0,0.06714681277247556
4192,PENTIGAAR,Hero,419,na,61,1830.0,0.22896174863387977
4193,"PEREGRINE, LE/FRANCK",Hero,4115,na,336,56280.0,0.07311656005685857
4194,"PEREZ, DET. CECILIA",Hero,0,na,1,0.0,
4195,"PEREZ, GEORGE",Hero,2625,na,198,19503.0,0.13459467774188585
4196,PERRIKUS,Villain,588,na,78,3003.0,0.1958041958041958
4197,PERSEPHONE,Hero,464,na,65,2080.0,0.2230769230769231
4198,PERSEPHONE II,Hero,15,na,7,21.0,0.7142857142857143
4199,PERSUASION/KARA KILL,Hero,4693,na,406,82215.0,0.057082040990086964
4200,PERUN,Hero,484,na,64,2016.0,0.2400793650793651
4201,PESTER,Hero,2265,na,219,23871.0,0.09488500691215282
4202,PESTILENCE/CAPT. F.R,Hero,348,na,45,990.0,0.3515151515151515
4203,PESTILENCE | MUTANT,Hero,107,na,29,406.0,0.26354679802955666
4204,"PETERS, NIGEL",Hero,0,na,1,0.0,
4205,"PETERS, SHANA TOC",Hero,0,na,1,0.0,
4206,PET,Hero,302,na,41,820.0,0.36829268292682926
4207,"PETRIE, JUDGE RICHAR",Hero,557,na,60,1770.0,0.31468926553672316
4208,"PETROVITCH, DMITRI",Hero,2088,na,171,14535.0,0.1436532507739938
4209,"PETROVITCH, IVAN",Hero,6022,na,506,127765.0,0.04713340899307322
4210,"PEYER, DANNY",Hero,940,na,118,6903.0,0.1361726785455599
4211,PHAE-DOR,Hero,943,na,104,5356.0,0.17606422703510083
4212,PHANTAZIA/,Hero,3438,na,289,41616.0,0.08261245674740485
4213,PHANTOM EAGLE,Hero,0,na,1,0.0,
4214,PHANTOM,Hero,0,na,1,0.0,
4215,PHANTOM RIDER II/HAM,Hero,461,na,75,2775.0,0.16612612612612612
4216,PHARAOH KHAFRE,Hero,1976,na,171,14535.0,0.13594771241830064
4217,PHARAOH RAMA-TUT,Hero,6888,na,621,192510.0,0.03577995948262428
4218,PHASTOS [ETERNAL],Hero,781,na,87,3741.0,0.2087677091686715
4219,PHAT/BILLY BOB REILL,Villain,1,na,2,1.0,1.0
4220,PHEMOUS,Hero,1116,na,122,7381.0,0.15119902452242243
4221,"PHILIPS, PHILIP",Hero,0,na,1,0.0,
4222,"PHILLIPS, HANDSOME H",Hero,2400,na,206,21115.0,0.11366327255505565
4223,"PHILLIPS, SIR GORDON",Hero,3663,na,290,41905.0,0.08741200334089011
4224,"PHIM, FATHER",Hero,0,na,1,0.0,
4225,PHINEAS,Hero,864,na,92,4186.0,0.2064022933588151
4226,PHOBIUS,Hero,1602,na,151,11325.0,0.14145695364238411
4227,PHOBOS,Hero,128,na,34,561.0,0.2281639928698752
4228,PHOENIX 2013,Hero,2776,na,224,24976.0,0.11114670083279948
4229,PHOENIX II,Hero,4818,na,394,77421.0,0.06223117758747627
4230,PHOENIX III/RACHEL S,Hero,6479,na,545,148240.0,0.0437061521856449
4231,PHOSPHORUS,Hero,2780,na,200,19900.0,0.13969849246231156
4232,PICARO/FELIPE,Hero,2510,na,224,24976.0,0.10049647661755286
4233,PICO,Hero,431,na,74,2701.0,0.15957052943354313
4234,PIECEMEAL/GILBERT BE,Villain,1631,na,153,11628.0,0.14026487788097694
4235,"PIERCE, ALEXANDER GO",Villain,4500,na,403,81003.0,0.055553498018591906
4236,"PIERCE, DONALD",Villain,4407,na,347,60031.0,0.07341207043027768
4237,"PIERSON, FRED",Hero,187,na,48,1128.0,0.16578014184397163
4238,PIERSO [TRIONIAN],Hero,1,na,2,1.0,1.0
4239,PIGSKIN/,Hero,187,na,48,1128.0,0.16578014184397163
4240,"PIKE, FRISCO",Hero,18,na,9,36.0,0.5
4241,PILEDRIVER,Villain,2652,na,234,27261.0,0.09728183118741059
4242,PILEDRIVER II/BRIAN,Villain,6402,na,566,159895.0,0.04003877544638669
4243,PILGRIM,Hero,65,na,21,210.0,0.30952380952380953
4244,PILGRIMM,Villain,392,na,57,1596.0,0.24561403508771928
4245,"PILLMAN, JIM",Hero,341,na,52,1326.0,0.2571644042232277
4246,"PINKERTON, PERCIVAL",Hero,0,na,1,0.0,
4247,"PINKERTON, RUDY",Hero,0,na,1,0.0,
4248,PINK PEARL/,Hero,3843,na,272,36856.0,0.10427067505969177
4249,"PINKWATER, ELLA",Hero,0,na,1,0.0,
4250,PINTA,Hero,0,na,1,0.0,
4251,PIPELINE/CORMICK GRI,Hero,3719,na,301,45150.0,0.08236987818383167
4252,PIPER,Villain,4448,na,361,64980.0,0.06845183133271776
4253,PIP/PRINCE GOFERN,Hero,5571,na,484,116886.0,0.047661824341666235
4254,PIRANHA,Hero,1733,na,144,10296.0,0.1683177933177933
4255,PIRANHA II/,Hero,4,na,4,6.0,0.6666666666666666
4256,PIROUETTE/JOBETH,Hero,2931,na,260,33670.0,0.08705078705078705
4257,PISCES II,Hero,22,na,8,28.0,0.7857142857142857
4258,PISCES/NOAH PERRICON,Hero,414,na,59,1711.0,0.24196376388077148
4259,PISTON/ANDREI SEMYAN,Hero,1858,na,181,16290.0,0.11405770411295273
4260,PIXIE/ [ETERNAL],Hero,2060,na,183,16653.0,0.12370143517684501
4261,PIXIE II/,Hero,8,na,7,21.0,0.38095238095238093
4262,P'KAR,Hero,212,na,41,820.0,0.25853658536585367
4263,"P'KRRD, CAPTAIN",Hero,983,na,104,5356.0,0.1835324869305452
4264,PLAGUE,Villain,2576,na,204,20706.0,0.12440838404327248
4265,PLANNER,Villain,910,na,98,4753.0,0.19145802650957292
4266,PLANTMAN/SAM SMITHER,Villain,5192,na,408,83028.0,0.06253312135665076
4267,PLASMA/,Hero,0,na,1,0.0,
4268,PLASMA WRAITH,Hero,883,na,87,3741.0,0.2360331462175889
4269,PLAZM,Hero,2,na,3,3.0,0.6666666666666666
4270,"PLEXICO, DET.",Hero,2521,na,230,26335.0,0.09572811847351434
4271,PLEX INTELLIGENCE,Hero,0,na,1,0.0,
4272,"PLUNDER, ADAM KYLE M",Hero,3592,na,295,43365.0,0.08283177677850802
4273,PLUNDERER/LORD EDGAR,Hero,2151,na,206,21115.0,0.10187070802746863
4274,PLUTONIUM,Hero,2112,na,150,11175.0,0.18899328859060402
4275,PLUTO [OLYMPIAN],Villain,4819,na,399,79401.0,0.06069193083210539
4276,PO,Hero,270,na,40,780.0,0.34615384615384615
4277,"POGUE, BARTON",Hero,2822,na,244,29646.0,0.09518990757606423
4278,POISON/CECILIA CARDI,Hero,306,na,41,820.0,0.37317073170731707
4279,"POITIER, CLAUDE",Hero,1472,na,144,10296.0,0.14296814296814297
4280,"PO, KIM",Hero,428,na,43,903.0,0.4739756367663344
4281,POLARIS DOPPELGANGER,Villain,4693,na,395,77815.0,0.06030970892501446
4282,POLARIS/LORNA DANE,Hero,7002,na,641,205120.0,0.03413611544461778
4283,POLARIS | MUTANT X-V,Hero,119,na,29,406.0,0.29310344827586204
4284,POLESTAR/,Hero,2655,na,230,26335.0,0.1008164040250617
4285,"POLOMBO, CATHY",Hero,1139,na,103,5253.0,0.2168284789644013
4286,POLTERGEIST/MICKEY S,Hero,607,na,70,2415.0,0.2513457556935818
4287,"POMEROY, SYLVIA",Hero,0,na,1,0.0,
4288,"PONG, WU",Hero,2587,na,232,26796.0,0.09654426033736378
4289,POPE,Hero,1318,na,126,7875.0,0.16736507936507936
4290,POPEYE,Hero,3273,na,260,33670.0,0.0972081972081972
4291,POPPA WHEELER,Hero,19,na,10,45.0,0.4222222222222222
4292,PORCAL,Hero,1008,na,108,5778.0,0.17445482866043613
4293,PORCUPINE/ALEX GENTR,Villain,5720,na,464,107416.0,0.05325091234080584
4294,PORGA,Hero,347,na,49,1176.0,0.2950680272108844
4295,PORTAL/CHARLES LITTL,Hero,3902,na,308,47278.0,0.08253310207707602
4296,"PORTER, KIM",Hero,0,na,1,0.0,
4297,POSITRON/RONNIE,Hero,4710,na,386,74305.0,0.06338738981226028
4298,"POTTER, BETSY BEATTY",Hero,3478,na,295,43365.0,0.08020292862907875
4299,"POTTS, VIRGINIA PEPP",Hero,3,na,3,3.0,1.0
4300,POUNDCAKES/MARIAN PO,Hero,5181,na,392,76636.0,0.06760530299076152
4301,POWDERKEG/FRANK SKOR,Hero,182,na,37,666.0,0.2732732732732733
4302,POWDERKEG II,Hero,762,na,86,3655.0,0.20848153214774282
4303,"POWELL, AMY",Hero,1968,na,194,18721.0,0.10512258960525613
4304,POWELL,Hero,4438,na,352,61776.0,0.07184019684019684
4305,"POWELL, GRACE",Hero,992,na,97,4656.0,0.21305841924398625
4306,"POWELL, JASON",Hero,992,na,97,4656.0,0.21305841924398625
4307,"POWELL, JONATHAN",Hero,992,na,97,4656.0,0.21305841924398625
4308,"POWELL, OFFICER MIKE",Hero,332,na,51,1275.0,0.2603921568627451
4309,"POWER, DR. JIM",Hero,5940,na,495,122265.0,0.048582995951417005
4310,"POWER, DR. MAX",Hero,98,na,27,351.0,0.2792022792022792
4311,POWERHOUSE II/,Hero,0,na,1,0.0,
4312,POWERHOUSE IV/,Hero,0,na,1,0.0,
4313,POWERHOUSE/RIEG DAVA,Hero,46,na,20,190.0,0.24210526315789474
4314,"POWER, LEFTENANT",Hero,0,na,1,0.0,
4315,POWER MAN/ERIK JOSTE,Hero,6854,na,616,189420.0,0.03618414106218984
4316,POWER MAN III/STEELE,Hero,303,na,49,1176.0,0.2576530612244898
4317,POWER MAN II | MUTAN,Hero,112,na,29,406.0,0.27586206896551724
4318,"POWER, MARGARET",Hero,5743,na,465,107880.0,0.0532350760103819
4319,POWER PRINCESS/ZARDA,Hero,1729,na,176,15400.0,0.11227272727272727
4320,POWERSURGE/ILLARION,Hero,4493,na,350,61075.0,0.07356528857961522
4321,PRADDA FOL,Hero,0,na,1,0.0,
4322,"PRAZNIKI, ANNIE",Hero,2809,na,244,29646.0,0.094751399851582
4323,"PRAZNIKI, SYLVIA",Hero,1019,na,96,4560.0,0.22346491228070176
4324,"PRAZNIKI, VICTOR",Hero,2785,na,241,28920.0,0.09630013831258645
4325,PREECHA,Hero,270,na,40,780.0,0.34615384615384615
4326,"PRENTISS, BETTY DEAN",Hero,3089,na,261,33930.0,0.0910403772472738
4327,PRESIDENT ITOES [TRI,Hero,1,na,2,1.0,1.0
4328,PRESTER JOHN,Hero,2995,na,267,35511.0,0.0843400636422517
4329,PRETTY BOY,Villain,3754,na,303,45753.0,0.08204926452910191
4330,PRETTY LARRY,Hero,0,na,1,0.0,
4331,PRETTY PERSUASIONS/H,Hero,174,na,32,496.0,0.35080645161290325
4332,PREYY,Hero,1240,na,133,8778.0,0.14126224652540442
4333,PRIMAX/JAROMEL,Hero,90,na,19,171.0,0.5263157894736842
4334,PRIME MOVER,Hero,2516,na,218,23653.0,0.10637128482644907
4335,"PRIMO, ALEXIS",Hero,21,na,14,91.0,0.23076923076923078
4336,PRIMUS,Hero,2955,na,254,32131.0,0.09196725903333229
4337,PRIMUS II,Hero,2500,na,226,25425.0,0.09832841691248771
4338,PRINCE BAYAN,Hero,1976,na,171,14535.0,0.13594771241830064
4339,"PRINCE, DIANA",Hero,110,na,28,378.0,0.291005291005291
4340,PRINCE REY,Hero,3360,na,282,39621.0,0.08480351328840766
4341,PRINCESS FEN [ATLANT,Hero,2010,na,177,15576.0,0.1290446841294299
4342,PRINCESS NEPTHYS/SAN,Hero,1,na,2,1.0,1.0
4343,PRINCESS PEARLA,Hero,2012,na,174,15051.0,0.13367882532722078
4344,PRINCESS PYTHON/ZELD,Villain,5810,na,477,113526.0,0.051177703785916885
4345,PRINCESS SANDELLA,Hero,73,na,20,190.0,0.38421052631578945
4346,PRINCESS ZAFINA,Hero,2,na,3,3.0,0.6666666666666666
4347,PRINCESS ZANDA,Hero,13,na,7,21.0,0.6190476190476191
4348,PRISM,Hero,3641,na,292,42486.0,0.08569881843430777
4349,PROCTOR,Villain,2384,na,213,22578.0,0.10558951191425281
4350,"PROCTOR, COORDINATOR",Hero,47,na,17,136.0,0.34558823529411764
4351,PRODIGAL/,Hero,3045,na,268,35778.0,0.08510816703001844
4352,PRODIGY/,Hero,0,na,1,0.0,
4353,PROFESSOR ANGST/DR.,Hero,2279,na,213,22578.0,0.10093896713615023
4354,PROFESSOR GIBBON/,Hero,0,na,1,0.0,
4355,PROFESSOR POWER/ANTH,Hero,1482,na,117,6786.0,0.21839080459770116
4356,PROFESSOR XAVIER 201,Hero,16,na,9,36.0,0.4444444444444444
4357,PROFESSOR X/CHARLES,Hero,7221,na,689,237016.0,0.03046629763391501
4358,PROFESSOR X DOPPELGA,Hero,4714,na,396,78210.0,0.060273622298938755
4359,PROFESSOR X | EARTH,Hero,0,na,1,0.0,
4360,PROFESSOR X | MUTANT,Hero,116,na,29,406.0,0.2857142857142857
4361,PROGENITOR,Hero,0,na,1,0.0,
4362,PROJECTOR/,Villain,2471,na,210,21945.0,0.11259968102073366
4363,"PRO, LE/",Hero,3099,na,252,31626.0,0.0979889963953709
4364,PROMETHEUS II,Hero,2372,na,197,19306.0,0.1228633585413861
4365,PROMETHEUS [OLYMPIAN,Hero,185,na,40,780.0,0.23717948717948717
4366,PROSH,Hero,3073,na,247,30381.0,0.10114874428096508
4367,"PROSPERO, DR./HARPER",Hero,210,na,40,780.0,0.2692307692307692
4368,PROTECTOR III/,Hero,27,na,12,66.0,0.4090909090909091
4369,PROTEUS II,Villain,2585,na,212,22366.0,0.11557721541625682
4370,PROTOCIDE/PRIVATE CL,Hero,1442,na,132,8646.0,0.1667823270876706
4371,PROTO-GOBLIN/VAN ADD,Hero,0,na,1,0.0,
4372,"PROUST, PAUL",Hero,2298,na,227,25651.0,0.08958715059841721
4373,"PROVENZANO, PAULIE",Hero,2502,na,197,19306.0,0.12959701647156324
4374,PROWLER/HOBIE BROWN,Villain,5208,na,411,84255.0,0.06181235534983087
4375,PROWLER III/RICK LAW,Villain,2237,na,208,21528.0,0.10391118543292456
4376,"PRYDE, CARMEN",Hero,521,na,64,2016.0,0.2584325396825397
4377,"PRYDE, TERRI",Hero,521,na,64,2016.0,0.2584325396825397
4378,PSI-BORG/,Hero,213,na,47,1081.0,0.19703977798334876
4379,PSI-LORD/FRANKLIN BE,Hero,3251,na,263,34453.0,0.09436043305372536
4380,PSIMON,Hero,923,na,89,3916.0,0.23569969356486212
4381,PSIREN,Hero,0,na,1,0.0,
4382,PSI-WOLF/NIKOLAI VON,Hero,0,na,1,0.0,
4383,PSYCHE II/PSYKOS/RON,Hero,601,na,62,1891.0,0.3178212585933369
4384,PSYCHO-MAN,Villain,3851,na,326,52975.0,0.07269466729589429
4385,PSYKLOP,Hero,100,na,28,378.0,0.26455026455026454
4386,PSYLOCKE 2013,Villain,0,na,1,0.0,
4387,PSYLOCKE/ELISABETH B,Villain,6817,na,633,200028.0,0.03408022876797248
4388,PSYNAPSE,Hero,2133,na,206,21115.0,0.1010182334833057
4389,PUCK DOPPELGANGER II,Villain,4961,na,415,85905.0,0.057749839939468015
4390,PUCK DOPPELGANGER,Villain,4693,na,395,77815.0,0.06030970892501446
4391,PUCK/EUGENE MILTON J,Hero,6222,na,551,151525.0,0.04106253093548919
4392,PUCK | MUTANT X-VERS,Hero,104,na,29,406.0,0.2561576354679803
4393,PUDDLEGULP,Hero,4210,na,325,52650.0,0.07996201329534663
4394,"PUENTES, DONNA MARIA",Hero,3530,na,283,39903.0,0.08846452647670601
4395,PUFF ADDER,Villain,4817,na,384,73536.0,0.06550533072236728
4396,"PULASKI, JOSEPHINE J",Hero,1159,na,122,7381.0,0.15702479338842976
4397,PULSAR II/LAN,Hero,1,na,2,1.0,1.0
4398,PULSAR/PLOR,Hero,251,na,45,990.0,0.25353535353535356
4399,PULSE II/,Hero,0,na,1,0.0,
4400,PULSE/,Hero,57,na,17,136.0,0.41911764705882354
4401,PULSSUS,Hero,2994,na,261,33930.0,0.08824049513704686
4402,PUMA/THOMAS FIREHEAR,Villain,5795,na,484,116886.0,0.04957822151498041
4403,PUMPKIN,Hero,0,na,1,0.0,
4404,PUNCHOUT,Hero,2725,na,225,25200.0,0.10813492063492064
4405,PUNISHER,Hero,2813,na,220,24090.0,0.11677044416770445
4406,PUNISHER/FRANK CASTL,Hero,103,na,29,406.0,0.2536945812807882
4407,PUNISHER II/FRANK CA,Hero,6697,na,601,180300.0,0.037143649473100386
4408,PUPPET MASTER/PHILLI,Villain,5950,na,524,137026.0,0.04342241618378994
4409,PUPPY,Hero,1323,na,122,7381.0,0.1792440048773879
4410,"PURL, DR. NOAH",Hero,189,na,33,528.0,0.35795454545454547
4411,PURPLE MAN/ZEBEDIAH,Villain,5133,na,430,92235.0,0.05565132541876728
4412,PURSUER,Hero,864,na,92,4186.0,0.2064022933588151
4413,"PUSHKIN, IVAN",Hero,216,na,31,465.0,0.4645161290322581
4414,PYLLAR,Hero,1832,na,147,10731.0,0.17072034293169322
4415,"PYRAKH, COMMANDER",Hero,0,na,1,0.0,
4416,PYRE II,Hero,0,na,1,0.0,
4417,PYRE,Hero,174,na,38,703.0,0.24751066856330015
4418,PYRO/ALLERDYCE JOHNN,Villain,6572,na,585,170820.0,0.03847324669242477
4419,PYRON/,Hero,1916,na,162,13041.0,0.14692124837052373
4420,QABIRI,Hero,0,na,1,0.0,
4421,Q,Hero,466,na,66,2145.0,0.21724941724941724
4422,QIRMET,Hero,0,na,1,0.0,
