,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
3423,"MANOLIS, LT. NICK",Hero,34,11,12,132,0.25757575757575757
3424,MANSLAUGHTER,Hero,16,11,4,44,0.36363636363636365
3425,MANT/ERNEST,Hero,1,1,1,1,1.0
3426,MANTA,Hero,9,3,6,18,0.5
3427,MANTIS (SPACE PHANTO,Villain,24,8,4,32,0.75
3428,MANTIS/? BRANDT,Villain,151,54,35,1890,0.07989417989417989
3429,"MANTLO, BILL",Hero,1,1,1,1,1.0
3430,"MANTONE, JORGE",Hero,1,1,1,1,1.0
3431,MANX,Hero,2,1,2,2,1.0
3432,MARAUD,Hero,4,4,1,4,1.0
3433,MARAUDER,Hero,15,7,5,35,0.42857142857142855
3434,MARAUDER II,Hero,1,1,1,1,1.0
3435,"MARCEAUX, BELIZE",Hero,11,3,7,21,0.5238095238095238
3436,"MARCEAUX, THEOREN",Hero,18,4,9,36,0.5
3437,MARCHALLA,Hero,1,1,1,1,1.0
3438,MARCHALLA II,Hero,2,2,1,2,1.0
3439,MARGOYLE,Hero,23,6,9,54,0.42592592592592593
3440,MARIK,Hero,2,1,2,2,1.0
3441,MARILLA [INHUMAN],Hero,29,12,6,72,0.4027777777777778
3442,"MARIN, DR.",Hero,6,2,5,10,0.6
3443,MARIONETTE/MARI,Hero,15,9,4,36,0.4166666666666667
3444,MARISSA (OF GENE-TEC,Hero,1,1,1,1,1.0
3445,MARISTA,Hero,5,1,5,5,1.0
3446,MARITA,Hero,15,8,6,48,0.3125
3447,MARKED MAN,Hero,2,1,2,2,1.0
3448,"MARKO, KURT",Hero,15,2,13,26,0.5769230769230769
3449,"MARKS, DR. SHIELA",Hero,2,2,1,2,1.0
3450,"MARLES, DR. THOMAS",Hero,7,1,7,7,1.0
3451,"MARLEY, MITCH MADMAN",Hero,2,2,1,2,1.0
3452,"MARLOPOLIS, EDGAR",Hero,1,1,1,1,1.0
3453,"MARLOWE, STEVE",Hero,4,2,2,4,1.0
3454,"MARLOWE, STEVE JR.",Hero,4,2,2,4,1.0
3455,"MARRERO, ED",Hero,34,9,15,135,0.2518518518518518
3456,MARRINA/MARRINA SMAL,Hero,69,37,19,703,0.09815078236130868
3457,MARROW/SARAH,Villain,234,73,51,3723,0.06285253827558421
3458,"MARRS(-PAYNE), PHOEB",Hero,62,31,16,496,0.125
3459,"MARRS, DESMOND",Hero,37,19,9,171,0.21637426900584794
3460,"MARSHALL, GRANT",Hero,8,6,2,12,0.6666666666666666
3461,"MARTELL, SHIELD AGEN",Hero,6,5,2,10,0.6
3462,MARTHA,Hero,20,10,8,80,0.25
3463,"MARTIN, ASHLEY",Hero,38,9,13,117,0.3247863247863248
3464,"MARTIN, TERI",Hero,43,12,12,144,0.2986111111111111
3465,"MARTINELLI, VINCENT",Hero,47,24,16,384,0.12239583333333333
3466,MARTINEX,Hero,8,4,3,12,0.6666666666666666
3467,"MARTINEZ, AKASHA",Villain,3,2,2,4,0.75
3468,"MARTINEZ, ALITHA",Hero,6,1,6,6,1.0
3469,"MARTINEZ, CARMELLO",Hero,3,1,3,3,1.0
3470,"MARTINEZ, ISADORA",Hero,33,5,14,70,0.4714285714285714
3471,"MARTINEZ, LINETTE",Hero,12,3,6,18,0.6666666666666666
3472,"MARTINEZ, MR.",Hero,5,2,3,6,0.8333333333333334
3473,"MARTINEZ, MRS.",Hero,3,1,3,3,1.0
3474,MARTINS,Hero,2,2,1,2,1.0
3475,"MARTS, MR.",Hero,10,2,7,14,0.7142857142857143
3476,MARVEL BOY II/MARTIN,Hero,1,1,1,1,1.0
3477,MARVEL BOY III/ROBER,Hero,14,11,2,22,0.6363636363636364
3478,MARVEL BOY VI,Hero,16,6,9,54,0.2962962962962963
3479,MARVEL BOY VII/DAVID,Hero,1,1,1,1,1.0
3480,MARVEL BOY VIII/NOH-,Hero,2,2,1,2,1.0
3481,MARVEL BOY/MARTIN BU,Hero,2,1,2,2,1.0
3482,MARVEL GIRL DOPPELGA,Hero,22,2,17,34,0.6470588235294118
3483,MARVEL GIRL II/VALER,Hero,22,13,10,130,0.16923076923076924
3484,MARVEL GIRL/JEAN GRE,Hero,1638,466,237,110442,0.01483131417395556
3485,MARVEL WOMAN | MUTAN,Hero,52,14,16,224,0.23214285714285715
3486,MARX,Hero,25,13,9,117,0.21367521367521367
3487,"MARX, DR.",Hero,3,1,3,3,1.0
3488,MASKED MARAUDER/FRAN,Villain,18,10,5,50,0.36
3489,"MASON, JOHN",Hero,2,1,2,2,1.0
3490,"MASON, LOUISE",Hero,94,40,30,1200,0.07833333333333334
3491,"MASON, WANDA",Hero,20,6,11,66,0.30303030303030304
3492,MASQUE,Hero,128,28,36,1008,0.12698412698412698
3493,MASTER ELO,Hero,2,1,2,2,1.0
3494,MASTER FOUR,Hero,2,1,2,2,1.0
3495,MASTER KHAN/TYRONE K,Villain,38,23,9,207,0.18357487922705315
3496,MASTER LINK/WILLIS H,Hero,4,2,3,6,0.6666666666666666
3497,MASTER MAN II/ALEXAN,Villain,3,2,2,4,0.75
3498,MASTER MAN/WILHELM L,Villain,31,18,7,126,0.24603174603174602
3499,MASTER MENACE/DR. EM,Hero,22,8,4,32,0.6875
3500,MASTER MOLD,Villain,17,5,10,50,0.34
3501,MASTER MOLD II,Villain,122,51,39,1989,0.06133735545500251
3502,MASTER MOLD III,Villain,5,2,3,6,0.8333333333333334
3503,MASTER MONARCH/,Hero,4,1,4,4,1.0
3504,MASTER OF VENGEANCE,Hero,1,1,1,1,1.0
3505,MASTER OM,Hero,2,2,1,2,1.0
3506,MASTER ORDER,Villain,71,14,21,294,0.24149659863945577
3507,MASTER PANDEMONIUM/M,Villain,18,10,6,60,0.3
3508,MASTER PROGRAMMER,Hero,27,8,6,48,0.5625
3509,MASTER TWELVE,Hero,2,1,2,2,1.0
3510,MASTER ZEI,Hero,11,3,6,18,0.6111111111111112
3511,MASTER/ESHU,Hero,80,24,37,888,0.09009009009009009
3512,MASTERBLASTER/,Hero,1,1,1,1,1.0
3513,MASTERMIND II/BOWERS,Villain,1,1,1,1,1.0
3514,MASTERMIND III,Villain,18,7,5,35,0.5142857142857142
3515,MASTERMIND IV/MARTIN,Villain,11,5,5,25,0.44
3516,MASTERMIND V,Villain,5,2,3,6,0.8333333333333334
3517,MASTERMIND/JASON WYN,Villain,135,39,30,1170,0.11538461538461539
3518,"MASTERS, ALICIA REIS",Hero,541,206,108,22248,0.024316792520676016
3519,"MASTERS, DR. AUGUST",Hero,23,7,6,42,0.5476190476190477
3520,"MASTERSON, KEVIN",Hero,120,39,24,936,0.1282051282051282
3521,MASTIFF,Hero,1,1,1,1,1.0
3522,"MASTIFF, MINNIE",Hero,1,1,1,1,1.0
3523,MASTON-DAR,Hero,4,1,4,4,1.0
3524,MATADOR/MANUEL ELOGA,Villain,10,3,8,24,0.4166666666666667
3525,MATHEMANIC/THOMAS SO,Hero,14,9,4,36,0.3888888888888889
3526,MAULER/BRENDAN DOYLE,Hero,8,5,3,15,0.5333333333333333
3527,MAUVIUS,Hero,2,1,2,2,1.0
3528,MAVERICK/CHRISTOPHER,Hero,54,24,9,216,0.25
3529,MAX,Hero,4,4,1,4,1.0
3530,MAX II,Hero,6,5,2,10,0.6
3531,"MAXIMOFF, DJANGO",Hero,14,8,7,56,0.25
3532,MAXIMUS [INHUMAN],Villain,267,57,35,1995,0.13383458646616542
3533,MAXOV,Hero,14,5,6,30,0.4666666666666667
3534,"MAXWELL, DR. WILFRED",Hero,21,8,9,72,0.2916666666666667
3535,"MAXWELL, MORRIS",Hero,17,9,4,36,0.4722222222222222
3536,MAXXAM,Hero,2,1,2,2,1.0
3537,"MAYE, APRIL",Hero,22,7,11,77,0.2857142857142857
3538,MAYHEM/DET. BRIGID O,Villain,61,31,12,372,0.1639784946236559
3539,"MCBRIDE, BEATRICE",Hero,10,3,4,12,0.8333333333333334
3540,"MCBRIDE, MARTHA",Hero,5,1,5,5,1.0
3541,"MCCABE, LINDSAY",Hero,74,40,20,800,0.0925
3542,"MCCABE, NINA",Hero,17,7,4,28,0.6071428571428571
3543,"MCCALL, MEREDITH | T",Hero,5,1,5,5,1.0
3544,"MCCAMBRIDGE, MEGAN",Hero,2,2,1,2,1.0
3545,"MCCORMICK, BARRY",Hero,3,1,3,3,1.0
3546,"MCCORMICK, FIONA",Hero,2,1,2,2,1.0
3547,"MCCOURT, ALLISON",Hero,12,9,4,36,0.3333333333333333
3548,"MCCOY, EDNA ANDREWS",Hero,22,10,13,130,0.16923076923076924
3549,"MCCOY, NORTON",Hero,18,9,10,90,0.2
3550,"MCCULLOUGH, DR. ANDR",Hero,2,1,2,2,1.0
3551,"MCDONNELL, OSCAR",Hero,6,1,6,6,1.0
3552,"MCDOWELL, SCOTTY",Hero,22,15,4,60,0.36666666666666664
3553,"MCELROY, JAMES",Hero,5,2,3,6,0.8333333333333334
3554,"MCGIVENEY, BULL",Hero,1,1,1,1,1.0
3555,"MCGRILL, MARY",Hero,17,13,3,39,0.4358974358974359
3556,"MCHELE, JEREMY",Hero,7,7,1,7,1.0
3557,"MCKEEVER, TINY",Hero,41,17,8,136,0.3014705882352941
3558,"MCKENNA-DRAKE, MARLE",Hero,4,2,3,6,0.6666666666666666
3559,"MCKENZIE, LEON",Hero,3,1,3,3,1.0
3560,"MCKENZIE, LEONARD",Hero,8,4,2,8,1.0
3561,"MCKENZIE, LYDIA",Hero,13,4,6,24,0.5416666666666666
3562,"MCKENZIE, SCARLETT",Hero,9,6,3,18,0.5
3563,"MCKNIGHT, BOB",Hero,1,1,1,1,1.0
3564,"MCLAREN, MEGAN",Hero,42,10,20,200,0.21
3565,MCLEISH,Hero,4,4,1,4,1.0
3566,"MCMURRAY, YVONNE",Hero,1,1,1,1,1.0
3567,"MCNAIR, TAD",Hero,2,1,2,2,1.0
3568,"MCPHAIL, NATALIE",Hero,3,1,3,3,1.0
3569,"MCPHEE, LOUIE",Hero,5,3,3,9,0.5555555555555556
3570,"MCPHERSON, LING",Hero,24,10,12,120,0.2
3571,"MCSHANE, PATRICK",Hero,1,1,1,1,1.0
3572,"MEACHUM, HAROLD",Villain,6,4,2,8,0.75
3573,"MEACHUM, JOY",Hero,37,18,12,216,0.1712962962962963
3574,"MEACHUM, WARD",Hero,29,13,9,117,0.24786324786324787
3575,"MEAGHER, TYLER",Hero,6,3,3,9,0.6666666666666666
3576,MEANY,Hero,57,17,16,272,0.20955882352941177
3577,MEATMARKET,Hero,4,2,3,6,0.6666666666666666
3578,MECHADOOM,Hero,8,3,4,12,0.6666666666666666
3579,MECHAMAGE/,Hero,9,2,8,16,0.5625
3580,MEDEA,Hero,28,7,11,77,0.36363636363636365
3581,"MEDINA, ANALISA MARI",Hero,17,8,6,48,0.3541666666666667
3582,MEDUSA II,Villain,3,1,3,3,1.0
3583,MEDUSA | MUTANT X-VE,Villain,9,1,9,9,1.0
3584,MEDUSA/MEDUSALITH AM,Villain,645,163,83,13529,0.04767536403281839
3585,MEEK,Hero,12,2,8,16,0.75
3586,"MEER, MAX",Hero,2,2,1,2,1.0
3587,MEGA MAX/,Hero,2,1,2,2,1.0
3588,MEGATAK,Villain,4,2,3,6,0.6666666666666666
3589,MEGGAN,Hero,268,139,59,8201,0.03267894159248872
3590,MEGGAN 2013,Hero,2,1,2,2,1.0
3591,"MELLACE, LUCY SANTIN",Hero,8,7,2,14,0.5714285714285714
3592,"MELLACE, TONY",Hero,2,2,1,2,1.0
3593,MELLENCAMP,Hero,39,5,16,80,0.4875
3594,MELONIE,Hero,2,2,1,2,1.0
3595,MELTER II/BRUNO HORG,Villain,6,1,6,6,1.0
3596,MELTER/BRUNO HORGAN,Villain,132,23,62,1426,0.09256661991584852
3597,"MELTON, LORRIE",Hero,6,5,2,10,0.6
3598,MEMBRAIN/,Hero,8,2,4,8,1.0
3599,MEME,Hero,2,1,2,2,1.0
3600,"MENDELSON, DR. MACK",Hero,3,3,1,3,1.0
3601,MENDICUS,Hero,16,3,6,18,0.8888888888888888
3602,"MENDOSA, EMILIO",Hero,9,3,3,9,1.0
3603,"MENGOCHAUZERAUS, GRI",Hero,6,3,4,12,0.5
3604,"MENGOCHAUZERAUS, STA",Hero,6,3,4,12,0.5
3605,"MENKEN, DONALD L.",Villain,10,5,4,20,0.5
3606,"MENNINGER, CLARA",Hero,22,6,10,60,0.36666666666666664
3607,MENTALLO,Villain,84,19,39,741,0.11336032388663968
3608,MENTOR II,Hero,27,8,12,96,0.28125
3609,MENTOR/ALARS [ETERNA,Hero,95,34,33,1122,0.08467023172905526
3610,MENTUS,Hero,4,4,1,4,1.0
3611,MEPHISITOID,Hero,4,2,2,4,1.0
3612,MEPHISTA,Villain,23,5,6,30,0.7666666666666667
3613,MEPHISTO,Villain,320,111,79,8769,0.03649218839092257
3614,"MERCADO, JOY",Hero,199,54,43,2322,0.08570198105081826
3615,MERCURY,Villain,5,3,2,6,0.8333333333333334
3616,MERCURY II,Villain,6,1,6,6,1.0
3617,MERCURY III/,Villain,7,2,4,8,0.875
3618,MERCY,Villain,6,4,3,12,0.5
3619,"MERENGUES, SMOOTH MA",Hero,2,1,2,2,1.0
3620,"MERIDIAN, DR. ROBERT",Hero,2,2,1,2,1.0
3621,MERLIN,Hero,23,13,8,104,0.22115384615384615
3622,MERLYN,Hero,3,1,3,3,1.0
3623,MERREE,Hero,1,1,1,1,1.0
3624,MERRIAN,Hero,6,2,3,6,1.0
3625,"MERRYWEATHER, IRENE",Hero,93,45,28,1260,0.07380952380952381
3626,MESMERO,Villain,43,21,14,294,0.14625850340136054
3627,"MESSENGER, TOBIAS",Hero,7,4,3,12,0.5833333333333334
3628,METABO,Hero,2,1,2,2,1.0
3629,METALSLASH/,Hero,4,2,2,4,1.0
3630,METEORITE,Hero,47,14,17,238,0.19747899159663865
3631,METEORITE III/VALERI,Hero,54,7,12,84,0.6428571428571429
3632,METOXO,Hero,1,1,1,1,1.0
3633,MEXXA RIEN,Hero,2,2,1,2,1.0
3634,MIBA,Hero,1,1,1,1,1.0
3635,"MICAWBER, TRISTRAM",Hero,4,1,4,4,1.0
3636,"MICHAELS, DAWN",Hero,1,1,1,1,1.0
3637,"MICHEL, RAFE",Hero,11,8,4,32,0.34375
3638,MICHELLE,Hero,1,1,1,1,1.0
3639,"MICO, RODOLFO",Hero,4,2,2,4,1.0
3640,MICROCHIP/LINUS LIEB,Hero,156,91,26,2366,0.06593406593406594
3641,MICROMAX/SCOTT WRIGH,Hero,8,6,3,18,0.4444444444444444
3642,MIDAS,Hero,31,9,9,81,0.38271604938271603
3643,MIDGARD SERPENT,Hero,4,1,4,4,1.0
3644,MIDGET,Hero,6,2,4,8,0.75
3645,MIDNIGHT III/JEFFREY,Hero,39,23,10,230,0.16956521739130434
3646,MIDNIGHT'S FIRE/,Villain,12,7,6,42,0.2857142857142857
3647,MIDNIGHT/M'NAI,Hero,20,10,7,70,0.2857142857142857
3648,MIDWIFE,Hero,2,2,1,2,1.0
3649,MIESHO,Hero,3,1,3,3,1.0
3650,"MIFUNE, DR.",Hero,3,1,3,3,1.0
3651,MIKHLO,Hero,108,24,48,1152,0.09375
3652,MILAN,Villain,18,3,12,36,0.5
3653,MILLENIUS,Hero,1,1,1,1,1.0
3654,MILLENNIUM MONARCH,Hero,4,1,4,4,1.0
3655,"MILLER, CHRIS",Hero,10,4,6,24,0.4166666666666667
3656,"MILLER, FRANK",Hero,6,1,6,6,1.0
3657,"MILLER, JENETTE",Hero,1,1,1,1,1.0
3658,"MILLER, STACI MURPHY",Hero,8,3,5,15,0.5333333333333333
3659,"MILLER, TRACE",Hero,4,2,3,6,0.6666666666666666
3660,MIMIC/CALVIN RANKIN,Hero,56,24,16,384,0.14583333333333334
3661,MIND'S EYE/MEACHAM,Hero,9,6,2,12,0.75
3662,MINDBLAST,Villain,79,5,31,155,0.5096774193548387
3663,MINDMELD/,Hero,4,1,4,4,1.0
3664,MINDSINGER/GREGOR,Hero,11,9,3,27,0.4074074074074074
3665,MINDSTORM/,Hero,2,1,2,2,1.0
3666,MINDWAVE,Hero,20,2,19,38,0.5263157894736842
3667,MINDWORM/WILLIAM TUR,Hero,2,2,1,2,1.0
3668,MINERVA [KREE],Villain,36,15,13,195,0.18461538461538463
3669,MINI MAX/,Hero,2,1,2,2,1.0
3670,MINISTER BLOOD,Hero,11,4,7,28,0.39285714285714285
3671,MINISTER TOME,Hero,7,2,4,8,0.875
3672,MINOR DOMO,Hero,5,1,5,5,1.0
3673,MINOTAUR,Hero,5,1,5,5,1.0
3674,MINOTAUR II,Hero,3,1,3,3,1.0
3675,MINOTAUR III,Hero,4,1,4,4,1.0
3676,MINOTAURUS,Hero,1,1,1,1,1.0
3677,MINSTER HOARD,Hero,7,2,4,8,0.875
3678,MINT JULEP,Hero,6,3,2,6,1.0
3679,MINXI [INHUMAN],Hero,5,1,5,5,1.0
3680,MIRACLE MAN,Villain,31,8,20,160,0.19375
3681,MIRAGE,Hero,33,3,30,90,0.36666666666666664
3682,MIRAGE II/DANIELLE M,Hero,479,172,89,15308,0.03129082832505879
3683,MIRAGE III/MARGE,Hero,4,4,1,4,1.0
3684,MISFIT/,Villain,23,4,6,24,0.9583333333333334
3685,MISS AMERICA/MADELIN,Hero,47,26,10,260,0.18076923076923077
3686,MISS ITCH/BLISS,Hero,7,5,2,10,0.7
3687,MISS LOCKE,Hero,49,18,16,288,0.1701388888888889
3688,MISS MASS/,Hero,10,3,8,24,0.4166666666666667
3689,MISS SACCHARINE,Hero,2,1,2,2,1.0
3690,MISS THING/MARY,Hero,1,1,1,1,1.0
3691,MISSING LINK,Hero,7,4,3,12,0.5833333333333334
3692,MISSING LINK II/RAY,Hero,4,2,3,6,0.6666666666666666
3693,MIST,Hero,4,1,4,4,1.0
3694,MIST MISTRESS,Hero,9,1,9,9,1.0
3695,MISTER CLEAN,Villain,2,2,1,2,1.0
3696,MISTER HYDE/CALVIN Z,Villain,201,50,67,3350,0.06
3697,MISTY/VINCENTE,Hero,2,1,2,2,1.0
3698,"MITCHELL, ROBERT",Hero,2,1,2,2,1.0
3699,MO,Hero,2,1,2,2,1.0
3700,MO MONEY,Hero,9,1,9,9,1.0
3701,MOBIUS,Hero,2,1,2,2,1.0
3702,"MOBIUS, DR.",Hero,5,1,5,5,1.0
3703,MOCKINGBIRD/DR. BARB,Hero,450,174,134,23316,0.01930005146680391
3704,MODAM,Villain,60,11,31,341,0.17595307917888564
3705,MODEM/,Hero,2,1,2,2,1.0
3706,"MODINE, REP. BERNARD",Hero,2,2,1,2,1.0
3707,MODOK/GEORGE TARLETO,Villain,118,41,47,1927,0.06123508043591074
3708,MODRED THE MYSTIC,Hero,27,17,11,187,0.1443850267379679
3709,MODT,Hero,4,2,3,6,0.6666666666666666
3710,MODULAR MAN/STEPHEN,Hero,3,2,2,4,0.75
3711,MOJO,Villain,80,21,19,399,0.20050125313283207
3712,MOJO II,Villain,14,4,5,20,0.7
3713,MOK,Hero,5,3,2,6,0.8333333333333334
3714,MOLE,Hero,9,3,4,12,0.75
3715,MOLE MAN | MUTANT X-,Villain,7,2,4,8,0.875
3716,MOLE MAN/HARVEY RUPE,Villain,185,64,81,5184,0.03568672839506173
3717,MOLECULE MAN/OWEN RE,Villain,232,35,49,1715,0.13527696793002916
3718,MOLGOTHA,Hero,8,1,8,8,1.0
3719,"MOLLE, DR.",Hero,5,1,5,5,1.0
3720,MOLTEN MAN/MARK RAXT,Villain,50,19,17,323,0.15479876160990713
3721,MOLTO,Hero,3,3,1,3,1.0
3722,MONDO,Villain,8,2,5,10,0.8
3723,MONDO II,Villain,23,12,9,108,0.21296296296296297
3724,MONGOOSE,Villain,25,10,11,110,0.22727272727272727
3725,"MONGRAIN, ALISON",Hero,30,10,9,90,0.3333333333333333
3726,MONGU,Hero,3,2,2,4,0.75
3727,MONMOUTH,Hero,17,2,10,20,0.85
3728,MONOCLE,Hero,7,4,3,12,0.5833333333333334
3729,MONSTER FROM THE LOS,Hero,3,3,1,3,1.0
3730,MONSTROID/BALIOX/7NH,Hero,5,2,4,8,0.625
3731,MONTANA,Villain,41,12,12,144,0.2847222222222222
3732,MONTANA II,Villain,2,2,1,2,1.0
3733,MONTENEGRO,Hero,2,2,1,2,1.0
3734,"MONTESI, VICTORIA",Hero,12,8,5,40,0.3
3735,MONTGOMERY,Hero,43,15,10,150,0.2866666666666667
3736,"MONTGOMERY, SIR BERN",Hero,1,1,1,1,1.0
3737,"MONTOYA, JULIO",Hero,7,1,7,7,1.0
3738,"MONTOYA, MARIA",Hero,7,1,7,7,1.0
3739,"MOODY, RUNYAN",Hero,18,6,3,18,1.0
3740,"MOOMJI, INDRIES",Hero,17,8,3,24,0.7083333333333334
3741,MOON KNIGHT DOPPELGA,Hero,32,4,15,60,0.5333333333333333
3742,MOON KNIGHT | MUTANT,Hero,11,1,11,11,1.0
3743,MOON KNIGHT/MARC SPE,Hero,384,187,97,18139,0.021169855008545124
3744,MOON WOLF/,Hero,4,2,3,6,0.6666666666666666
3745,MOONBOY,Hero,32,20,9,180,0.17777777777777778
3746,MOONDANCER,Hero,3,1,3,3,1.0
3747,MOONDARK,Hero,7,4,4,16,0.4375
3748,MOONDRAGON DOPPELGAN,Hero,26,2,19,38,0.6842105263157895
3749,MOONDRAGON/HEATHER D,Hero,487,154,119,18326,0.02657426607006439
3750,MOONGLOW/,Hero,9,3,3,9,1.0
3751,MOONHUNTER/ZACK MOON,Hero,62,18,24,432,0.14351851851851852
3752,MOONRAKER/SLADE TRUM,Hero,24,9,5,45,0.5333333333333333
3753,MOONSTALKER/KIANA,Hero,13,9,5,45,0.28888888888888886
3754,MOONSTOMP/,Hero,12,5,3,15,0.8
3755,MOONSTONE II/KARLA S,Villain,504,92,97,8924,0.05647691618108472
3756,MOONSTONE/LLOYD BLOC,Villain,25,11,10,110,0.22727272727272727
3757,"MOORE, CONNIE",Hero,2,2,1,2,1.0
3758,"MOORE, TONI",Hero,2,2,1,2,1.0
3759,MOOT,Hero,2,1,2,2,1.0
3760,"MORAN, KEVIN",Hero,10,6,3,18,0.5555555555555556
3761,MORBIUS/DR. MICHAEL,Villain,105,69,17,1173,0.08951406649616368
3762,"MORDO, ASTRID",Hero,4,2,2,4,1.0
3763,MORDRED THE EVIL,Hero,24,9,6,54,0.4444444444444444
3764,"MOREAU, DAVID",Hero,28,11,6,66,0.42424242424242425
3765,"MOREAU, PHILLIP",Hero,57,18,20,360,0.15833333333333333
3766,"MORELLE, NOLAN",Hero,6,1,6,6,1.0
3767,MORETTI,Hero,5,1,5,5,1.0
3768,MORG,Villain,55,15,8,120,0.4583333333333333
3769,MORGAN,Hero,36,18,16,288,0.125
3770,"MORGAN, DR. VIVIAN",Hero,8,4,4,16,0.5
3771,"MORGAN, JERROLD JERR",Hero,40,13,17,221,0.18099547511312217
3772,"MORLAK, MARIS",Hero,27,12,15,180,0.15
3773,MORLEY,Hero,8,3,6,18,0.4444444444444444
3774,MORLUN,Villain,4,4,1,4,1.0
3775,MORNING STAR/ZVEZDA,Hero,2,2,1,2,1.0
3776,MORPH,Hero,1,1,1,1,1.0
3777,MORPHEUS/ROBERT MARK,Hero,5,5,1,5,1.0
3778,"MORRELL, SABRINA",Hero,48,13,22,286,0.16783216783216784
3779,"MORRISON, AMANDA PAY",Hero,6,3,2,6,1.0
3780,"MORRISON, JESSICA",Hero,6,3,2,6,1.0
3781,MOSES,Hero,2,2,1,2,1.0
3782,MOSH/GLENN,Hero,2,1,2,2,1.0
3783,"MOSLEY, WARDEN",Hero,1,1,1,1,1.0
3784,MOTH/,Hero,1,1,1,1,1.0
3785,MOTHER INFERIOR,Hero,10,2,5,10,1.0
3786,MOTHER NIGHT/SUSAN S,Hero,95,24,17,408,0.23284313725490197
3787,MOTHER OF PEARL/,Hero,2,1,2,2,1.0
3788,MOTHER SUPERIOR,Hero,30,13,8,104,0.28846153846153844
3789,MOTHER-OF-PAIN,Hero,4,1,4,4,1.0
3790,MOUNTJOY,Hero,12,8,4,32,0.375
3791,MOURNING PREY,Hero,1,1,1,1,1.0
3792,MOUSE,Hero,11,6,5,30,0.36666666666666664
3793,"MOWAT, FARLEY",Hero,20,5,12,60,0.3333333333333333
3794,"MOY, ALYSSA",Hero,29,16,11,176,0.16477272727272727
3795,MR. DEATH,Hero,2,2,1,2,1.0
3796,MR. DOLL/NATHAN DOLL,Hero,3,3,1,3,1.0
3797,MR. FANTASTIC DOPPEL,Hero,83,11,38,418,0.19856459330143542
3798,MR. FANTASTIC/REED R,Hero,2381,854,293,250222,0.00951555019143001
3799,MR. FEAR III/PROF. L,Villain,23,11,7,77,0.2987012987012987
3800,MR. FEAR IV/ALAN FAG,Villain,1,1,1,1,1.0
3801,MR. FEAR V/,Villain,2,1,2,2,1.0
3802,MR. FEAR/ZOLTAN DRAG,Villain,5,2,4,8,0.625
3803,MR. FX/,Hero,2,1,2,2,1.0
3804,MR. IMMORTAL,Hero,49,12,25,300,0.16333333333333333
3805,MR. JIP,Villain,47,18,19,342,0.13742690058479531
3806,MR. JUSTICE/TIMOTHY,Hero,16,9,6,54,0.2962962962962963
3807,MR. LUCK II/PHILIP G,Hero,4,3,2,6,0.6666666666666666
3808,MR. LUCK/RAMON GARCI,Hero,2,2,1,2,1.0
3809,MR. MOBIUS,Hero,4,3,2,6,0.6666666666666666
3810,MR. NACHT,Hero,39,9,12,108,0.3611111111111111
3811,MR. PAYBACK/,Villain,13,5,3,15,0.8666666666666667
3812,MR. SCRATCH,Hero,4,4,1,4,1.0
3813,MR. SCRATCH II/BLISS,Hero,7,5,2,10,0.7
3814,MR. SINISTER | AOA,Villain,2,1,2,2,1.0
3815,MR. SINISTER | MUTAN,Villain,13,4,5,20,0.65
3816,MR. SINISTER/NATHAN,Villain,146,41,42,1722,0.08478513356562137
3817,MR. TERMINEUS/AMODEU,Hero,14,7,2,14,1.0
3818,MR. X,Villain,4,3,2,6,0.6666666666666666
3819,MROTH,Hero,37,10,8,80,0.4625
3820,MS. FORTUNE/,Hero,4,1,4,4,1.0
3821,MS. MARVEL II/SHARON,Hero,237,81,83,6723,0.035252119589468986
3822,MS. NOVA,Hero,2,2,1,2,1.0
3823,"MUELLER, AMANDA",Hero,9,2,8,16,0.5625
3824,"MUGGINS, MAMIE",Hero,113,35,37,1295,0.08725868725868725
3825,"MULDOON, SGT. BRIAN",Hero,23,11,9,99,0.23232323232323232
3826,"MULDOON, TEXAS JACK",Hero,6,4,3,12,0.5
3827,"MULLANY, MIKE",Hero,2,2,1,2,1.0
3828,MULTIPLE MAN DOPPELG,Hero,29,3,15,45,0.6444444444444445
3829,MULTIPLE MAN/JAMES A,Hero,256,65,78,5070,0.0504930966469428
3830,"MUMM, MAX",Hero,3,1,3,3,1.0
3831,"MUNDY, SHANE",Hero,2,2,1,2,1.0
3832,MUNIN,Hero,9,3,7,21,0.42857142857142855
3833,MUNIPOOR,Hero,3,1,3,3,1.0
3834,"MUNOZ, CARLOS",Hero,3,1,3,3,1.0
3835,"MUNROE, DAVID",Hero,3,1,3,3,1.0
3836,"MUNROE, N'DARE",Hero,6,2,5,10,0.6
3837,MUNSON,Hero,1,1,1,1,1.0
3838,"MUNSON, CLAUDIA",Hero,1,1,1,1,1.0
3839,MURDER,Hero,6,3,3,9,0.6666666666666666
3840,"MURDOCK, BATTLING JA",Hero,11,3,7,21,0.5238095238095238
3841,"MURDOCK, MATT | TIME",Hero,5,1,5,5,1.0
3842,"MURDOCK, SISTER MAGG",Hero,25,9,12,108,0.23148148148148148
3843,MURMUR II/ARLETTE TR,Hero,45,21,12,252,0.17857142857142858
3844,MURMUR/,Hero,2,1,2,2,1.0
3845,"MURPHY, JOBOA",Hero,3,1,3,3,1.0
3846,"MURPHY, MELISSA",Hero,4,2,3,6,0.6666666666666666
