hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
ELSIE DEE,Hero,169465,3587,3403,12206561,0.013883108
ELWOOD,Hero,44730,435,848,368880,0.121258946
ELYSIA,Hero,121449,1722,2154,3709188,0.032742746
ELYSIUS,Hero,237772,9078,5257,47723046,0.004982331
EMBER,Hero,162479,3534,3161,11170974,0.014544748
EMPATH/MANUEL ALFONS,Villain,190702,4368,3839,16768752,0.011372462
EMPLATE/MARIUS ST. C,Hero,153031,2690,3042,8182980,0.018701133
EMPRESS R'KILL [SKRU,Hero,163516,3134,3147,9862698,0.016579236
EMPRESS S'BYLL [SKRU,Hero,182705,4966,3881,19273046,0.00947982
ENCHANTER,Hero,69229,767,1201,921167,0.075153582
ENCHANTRESS/AMORA/HE,Villain,252096,10431,5746,59936526,0.00420605
"ENDO, DR. SUZI",Hero,127040,1950,2287,4459650,0.02848654
ENFORCER/DELAZNY,Villain,181235,4380,3650,15987000,0.011336398
"ENGLEHART, STEVE",Hero,128131,1686,2183,3680538,0.034813117
ENRAGED,Hero,199273,4816,4086,19678176,0.010126599
ENRAKT,Hero,145159,2713,2663,7224719,0.020091993
ENT,Hero,101649,1827,1965,3590055,0.028314051
ENTITY,Hero,126022,1918,2304,4419072,0.028517752
ENTITY II,Hero,124680,1750,2209,3865750,0.032252474
EON,Hero,218950,6920,4735,32766200,0.006682191
EPHESUS,Hero,104405,1400,1872,2620800,0.039837073
EPOCH,Hero,241279,8784,5400,47433600,0.005086669
"EPSTEIN, MORRIS",Hero,4057,25,139,3475,1.167482014
"EPSTEIN, MRS.",Hero,4057,25,139,3475,1.167482014
"EPSTEIN, PROF. NORA",Hero,12026,176,381,67056,0.179342639
"EPURER, GISCARD",Hero,78987,1061,1492,1583012,0.049896653
EQUILIBRIUS,Villain,177390,3773,3449,13013077,0.013631672
EQUINOX/TERRY SORENS,Villain,173166,3806,3378,12856668,0.013468964
ERBIUM,Hero,162158,2776,3080,8550080,0.01896567
ERG,Villain,147795,2482,2835,7036470,0.02100414
ERIC THE RED II,Hero,132126,1999,2437,4871563,0.027121891
ERIC THE RED [SHI'AR,Hero,215521,6390,4611,29464290,0.007314651
ERISHKIGEL,Hero,92804,1233,1556,1918548,0.048371998
ERISHKIGEL II/HOLLY,Hero,218738,6496,4679,30394784,0.007196564
EROS,Hero,153980,3103,2931,9094893,0.016930381
"ERWIN, CLYTEMNESTRA",Hero,154356,3050,3027,9232350,0.016719037
"ERWIN, MORLEY",Hero,192409,5624,4020,22608480,0.008510479
ESON II,Villain,50447,344,831,285864,0.176472029
ESON [CELESTIAL],Villain,219272,7396,4651,34398796,0.006374409
ESSEX,Hero,35553,315,776,244440,0.145446735
"ESSEX, REBECCA",Hero,83254,715,1358,970970,0.085743123
"ESTAVES, DR. ROSA",Hero,45400,594,949,563706,0.080538437
"ESTAVES, MARIE",Hero,45400,594,949,563706,0.080538437
ETERNAL BRAIN/PROFES,Hero,146769,3038,2870,8719060,0.016833122
ETERNITY/ADAM QADMON,Hero,257919,10412,6002,62492824,0.004127178
ETUBAN,Hero,74825,1082,1425,1541850,0.048529364
"ETZION, GENERAL",Hero,111236,1353,1854,2508462,0.044344303
EUROPIUM,Hero,142782,2881,2908,8377948,0.017042598
"EVANS, DORIS",Hero,174081,3874,3523,13648102,0.01275496
"EVE 3,031",Hero,70690,616,1199,738584,0.09571017
EVER,Hero,188247,4433,3929,17417257,0.010808074
"EVERETT, BILL",Hero,179095,4923,3730,18362790,0.009753148
EVERWRAITH/,Villain,27794,89,487,43343,0.64125695
EVERY-MAN,Hero,183578,4944,3772,18648768,0.009843975
EVILHAWK/DARGIN BOKK,Hero,102014,1208,1771,2139368,0.047684176
EXALT,Hero,104878,1301,1840,2393840,0.043811616
EXALTED ONE,Hero,54974,354,911,322494,0.170465187
EXECUTIONER,Hero,83220,966,1354,1307964,0.063625604
EXECUTIONER II/SKURG,Hero,247826,9853,5563,54812239,0.004521362
EXECUTIONER III/BRUT,Hero,149323,2810,2730,7671300,0.019465149
EXECUTIONER IV,Hero,100734,1222,1682,2055404,0.049009343
EXECUTIONER V,Hero,71631,785,1250,981250,0.072999745
"EXETER, LT.",Hero,64797,435,1109,482415,0.134317963
EXILE,Villain,101792,1238,1775,2197450,0.046322783
EXITAR,Villain,84976,1035,1371,1418985,0.059885059
EXODUS/BENNET DUPARI,Villain,203689,5107,4364,22286948,0.009139385
EXPEDITER II/ZOE CUL,Hero,181082,4162,3727,15511774,0.011673842
EXPEDITER/JOHN WRAIT,Hero,124803,1910,2389,4562990,0.027351145
EZEKEEL,Hero,15947,300,488,146400,0.108927596
FACADE,Hero,103914,1794,2018,3620292,0.02870321
FACE/COL. EISEN,Hero,122996,1752,2196,3847392,0.031968669
FAGIN,Hero,49,2,9,18,2.722222222
FAHE,Hero,129655,1935,2401,4645935,0.027907192
"FAIRMONT, AMANDA MAN",Hero,157902,3443,2980,10260140,0.015389848
"FAIRMONT, HANNAH",Hero,198694,6084,4129,25120836,0.00790953
FAITH,Hero,80991,760,1455,1105800,0.073241997
FALCON/SAM WILSON,Hero,260497,11196,6100,68295600,0.003814257
FALCONA [INHUMAN],Hero,137193,2485,2527,6279595,0.021847428
"FALCONER, CALVIN",Hero,99828,1745,1944,3392280,0.029427995
"FALK, DR. JENNIE",Hero,130824,2061,2382,4909302,0.026648187
FALLEN | MUTANT X-VE,Hero,47098,275,800,220000,0.214081818
"FALLON, HOWARD",Hero,62126,350,1089,381150,0.162996196
"FALLON, MEG",Hero,85899,703,1527,1073481,0.080019115
"FALLON, RIGBY",Hero,113264,1576,2057,3241832,0.034938269
"FALSWORTH, KENNETH",Hero,9672,82,280,22960,0.421254355
FALZON,Hero,166903,4257,3353,14273721,0.011693027
FAMINE | MUTANT X-VE,Villain,47098,275,800,220000,0.214081818
FAMINE/AUTUMN ROLFSO,Villain,197963,4885,4112,20087120,0.009855221
FANCY DAN,Villain,164823,4483,3406,15269098,0.010794547
FANDRAL [ASGARDIAN],Hero,251486,10137,5707,57851859,0.004347069
FANDRAL | MUTANT X-V,Hero,45776,261,785,204885,0.223422896
FANG,Hero,111834,1354,1937,2622698,0.042640823
FANG II,Hero,152805,2849,2924,8330476,0.018342889
FANG III,Hero,113601,2447,2275,5566925,0.020406418
FANTASIA,Hero,134262,1788,2423,4332324,0.030990757
FANTASMA,Hero,164318,3713,3232,12000416,0.013692692
FARAHD,Hero,110209,1283,1885,2418455,0.045570002
"FARGO, FLAGG",Hero,26805,201,521,104721,0.255965852
FAROUK,Hero,42885,376,777,292152,0.146790027
"FARREL, MIKE",Hero,203652,6057,4402,26662914,0.007638025
FATALE/PAMELA GREENW,Hero,145222,2324,2832,6581568,0.022064955
"FATE, IAN",Hero,162986,3691,3311,12220901,0.01333666
FATH,Hero,204015,5360,4295,23021200,0.008862049
FATHER TIME,Hero,160061,3539,3094,10949666,0.014617889
"FAVERSHAM, DAPHNE",Hero,1442,33,81,2673,0.539468762
FAWKES,Hero,146240,2675,2766,7399050,0.0197647
"FAWN, FELICIA",Hero,134658,2430,2543,6179490,0.021791119
FAYRELYTE STRONGHEAR,Hero,229199,7870,4968,39098160,0.005862143
FAZE,Hero,94181,1598,1771,2830058,0.033278823
FEAR EATER/KKALLAKKU,Hero,69389,759,1234,936606,0.074085581
"FEIFFER, DEPUTY BEAU",Hero,101902,1241,1778,2206498,0.046182684
"FELDSTADT, DR. HANS",Hero,65629,835,1078,900130,0.07291058
FENRIS,Villain,1,1,1,1,1
"FENSTER, RICHARD",Hero,140881,2137,2493,5327541,0.026443907
"FENTON, BARNEY",Hero,93882,1593,1766,2813238,0.03337151
FENWAY,Hero,6801,107,276,29532,0.230292564
FER DE LANCE/TERESA,Villain,209001,5895,4387,25861365,0.008081592
FERA,Hero,43158,381,787,299847,0.143933406
FERAL/MARIA CALLASAN,Hero,223581,6477,4940,31996380,0.006987697
"FERGUSON, ISABEL",Hero,42978,320,749,239680,0.179314085
FEROCIA/,Villain,170980,3190,3303,10536570,0.016227292
FERON,Hero,139509,2511,2671,6706881,0.020800876
"FERRARI, CONNIE",Hero,159591,3467,3083,10688761,0.01493073
FERRIS,Hero,147156,2406,2756,6630936,0.022192342
FERRO2,Hero,210365,6341,4423,28046243,0.007500648
FEUER,Hero,67236,726,1124,816024,0.082394635
FEVER PITCH/,Villain,49978,535,965,516275,0.096804997
"FIDDLER, BARNEY",Hero,132895,1888,2341,4419808,0.030068048
FIELDER,Hero,16624,114,323,36822,0.45146923
"FIELDING, CLARENCE",Hero,105187,1959,2093,4100187,0.025654196
"FIELDS, MARJORIE",Hero,96825,1652,1837,3034724,0.031905702
"FIELDS, PROF. WILLIA",Hero,96825,1652,1837,3034724,0.031905702
"FIELDS, TODD",Hero,96825,1652,1837,3034724,0.031905702
"FIELDS, TRACI",Hero,117062,1958,2273,4450534,0.026302911
FIELDSTONE/,Hero,87706,833,1504,1252832,0.070006194
"FIELSTEIN, FIREWORKS",Hero,201151,5815,4125,23986875,0.008385878
FIFOLET,Hero,112691,1242,1944,2414448,0.046673608
"FILLMORE, BETTY",Hero,10398,66,237,15642,0.664748753
"FILLMORE, GARRET",Hero,10398,66,237,15642,0.664748753
"FILLMORE, SHERIFF DO",Hero,75555,990,1383,1369170,0.055183067
FIM,Hero,39424,310,688,213280,0.184846212
FIN FANG FOOM | MUTA,Villain,45776,261,785,204885,0.223422896
FIN FANG FOOM/MIDGAR,Villain,200348,5876,4051,23803676,0.008416683
FIN/PETER NOBLE,Hero,161443,3503,3133,10974899,0.014710204
FIRE EATER/TOMAS,Villain,166111,4240,3324,14093760,0.011786138
FIREARM/,Hero,126177,1373,2198,3017854,0.041810174
FIREBALLS/JACK FARLE,Hero,114073,1501,2050,3077050,0.037072196
FIREBIRD/BONITA JUAR,Hero,252539,10322,5767,59526974,0.00424243
FIREBOLT,Hero,1968,7,80,560,3.514285714
FIREBRAND II/BROXTEL,Hero,135203,2365,2659,6288535,0.02149992
FIREBRAND III/RICHAR,Hero,106638,1500,1907,2860500,0.037279497
FIREBRAND/GARY GILBE,Hero,161315,3633,3084,11204172,0.014397762
FIREBUG/,Hero,198564,5166,4057,20958462,0.009474168
FIREFALL II,Hero,135203,2631,2565,6748515,0.020034482
FIREFALL III/ARCHIE,Hero,94632,976,1618,1579168,0.059925226
FIREFALL IV/TARN,Hero,11392,92,254,23368,0.487504279
FIREFALL/KARAS,Hero,27633,177,525,92925,0.297368846
FIREFIGHT/,Hero,181075,3836,3615,13867140,0.013057848
FIREFIST II/,Hero,99885,1747,1945,3397915,0.029395968
FIREFIST/RUSTY COLLI,Hero,233850,7576,5162,39107312,0.0059797
FIREFLY,Hero,74966,592,1274,754208,0.099396983
FIREFLY II,Hero,9923,33,187,6171,1.608005186
FIRELORD/PYREUS KRIL,Villain,247135,9479,5558,52684282,0.004690868
FIRESTAR DOPPELGANGE,Hero,222278,7075,4911,34745325,0.00639735
FIRESTAR | MUTANT X-,Hero,45776,261,785,204885,0.223422896
FIRESTAR/ANGELICA JO,Hero,260525,10817,6091,65886347,0.003954158
FIRESTRIKE/DALTON BE,Hero,122458,1770,2220,3929400,0.031164554
FIREWALL/THEARY/MIN,Hero,132261,2123,2540,5392420,0.024527207
"FISHER, PROF. FRANCE",Hero,95357,1050,1623,1704150,0.055955755
"FISHMAN, DR. JONATHA",Hero,122655,1666,2246,3741836,0.032779363
"FISK, VANESSA",Villain,180508,4448,3804,16920192,0.0106682
FIST/,Hero,120659,1870,2183,4082210,0.029557274
FITCH/,Hero,62166,351,1090,382590,0.162487258
"FITZGERALD, KENNY",Hero,108490,2167,2108,4568036,0.023749813
"FITZGERALD, MOLLY",Hero,104426,1512,1971,2980152,0.035040495
"FITZPATRICK, WILL",Hero,125398,1858,2269,4215802,0.029744756
"FITZROY, TREVOR",Villain,167704,3324,3414,11348136,0.01477811
FIXER II/PAUL NORBER,Villain,245557,9711,5559,53983449,0.004548746
FIXER/SWEENEY,Villain,70372,788,1271,1001548,0.070263233
FIXX,Hero,96846,1010,1655,1671550,0.057937842
FIZ [SKRULL],Hero,240895,8585,5363,46041355,0.005232144
FIZGIG/,Hero,87706,833,1504,1252832,0.070006194
FLAG-SMASHER,Villain,205244,5994,4402,26385588,0.00777864
FLAMBE/,Hero,100826,870,1673,1455510,0.069271939
FLAME,Villain,64313,778,1155,898590,0.071571017
FLAME II,Villain,91665,1154,1493,1722922,0.053203221
FLARE/,Hero,15917,230,431,99130,0.160566932
FLASH/BARRY ALLEN/BU,Hero,99074,771,1600,1233600,0.080312905
FLATIRON/RUSSELL,Hero,155893,3552,3109,11043168,0.014116692
FLATMAN,Hero,191995,4751,3972,18870972,0.010174092
"FLEET, JONAS",Hero,8823,120,297,35640,0.247558923
"FLEET, TAMARA",Hero,8823,120,297,35640,0.247558923
"FLEMING, PHILIP",Hero,140789,2485,2538,6306930,0.022322905
FLEX/ADRIAN CORBO,Hero,137484,2296,2650,6084400,0.022596148
FLINCH/,Hero,37383,229,585,133965,0.279050498
"FLINN, LANCELOT LANC",Hero,65629,835,1078,900130,0.07291058
"FLINT, LT.",Hero,25742,189,450,85050,0.302669018
FLO,Hero,9108,68,242,16456,0.553475936
"FLORES, DAHLIA",Hero,59348,375,1034,387750,0.153057382
"FLORES, JAMIE",Hero,231287,7442,5126,38147692,0.006062936
"FLORES, SHANICE",Hero,59348,375,1034,387750,0.153057382
"FLORESCU, ANTON",Hero,6295,159,176,27984,0.224949971
FLUFFY,Hero,93781,1590,1760,2798400,0.033512364
FLUX/PRIVATE BENNY T,Villain,89343,1295,1623,2101785,0.042508154
FLY,Hero,173273,4179,3521,14714259,0.011775856
FLYING DUTCHMAN,Hero,154609,3310,3000,9930000,0.015569889
FLYING FOX,Hero,32992,306,698,213588,0.154465607
FLYING TIGER,Hero,201640,5481,4169,22850289,0.008824396
FLYNN,Hero,107532,1755,2035,3571425,0.03010899
"FOGELSTROM, HIRAM",Hero,44735,416,833,346528,0.129094907
"FOGG, ARCHIMEDES ARC",Hero,96943,902,1581,1426062,0.067979513
FOGG/THOMAS FOGG,Hero,102059,1828,1994,3645032,0.02799948
FOLD,Villain,18699,152,403,61256,0.305259893
"FONDOZZI, MICKEY",Hero,82968,1197,1571,1880487,0.044120486
"FONG, DR. CHARLES WA",Hero,143347,2780,2759,7670020,0.01868926
"FONG, KATY",Hero,3470,20,121,2420,1.433884298
"FONG, LI",Hero,141713,2402,2648,6360496,0.022280181
"FONTAINE, CINDER",Hero,187646,4436,3823,16958828,0.011064798
FONTANELLE/GLORIA DA,Hero,126487,1841,2305,4243505,0.029807199
"FONTREAUX, GUY",Hero,39316,263,807,212241,0.185242248
FOOL,Hero,176806,3937,3515,13838555,0.012776334
FOOLKILLER II/GREG S,Villain,171312,4539,3524,15995436,0.010710055
FOOLKILLER III/KURT,Villain,94965,1592,1778,2830576,0.033549709
FOOLKILLER/ROSS EVER,Villain,7238,139,224,31136,0.232464029
FORCE/CLAYTON WILSON,Hero,184505,4947,3872,19154784,0.00963232
FORD,Hero,81393,905,1524,1379220,0.05901379
"FORD, GERALD",Hero,66514,845,1100,929500,0.071558903
FOREARM,Hero,199007,5121,4204,21528684,0.009243807
FOREIGNER/RAFAEL BAS,Hero,227412,7589,5051,38332039,0.005932687
FORGE,Hero,258334,10538,6130,64597940,0.003999106
FORGE | EARTH 998,Hero,9412,88,259,22792,0.412951913
FORGE | MUTANT X-VER,Hero,53037,326,896,292096,0.181573866
FORGOTTEN ONE/GILGAM,Hero,223865,6986,4755,33218430,0.006739181
FOROPULIST,Hero,70484,613,1191,730083,0.096542448
"FORRESTER, CAPT. ALE",Hero,161782,3145,3272,10290440,0.015721582
"FORRESTER, DR. CEDRI",Hero,95130,1643,1807,2968901,0.03204216
"FORTHWARD, KENT",Hero,103954,1096,1793,1965128,0.052899353
FORTUNATO,Hero,165724,4081,3439,14034559,0.01180828
"FORTUNATO, GIACOMO J",Hero,121319,2649,2492,6601308,0.018378024
"FORTUNATO, JAMES",Hero,93828,1592,1761,2803512,0.033468022
"FORTUNATO, MARY",Hero,93828,1592,1761,2803512,0.033468022
FORTUNE,Hero,39601,270,668,180360,0.219566423
"FORTUNE, DOMINIC",Hero,157754,3683,3142,11571986,0.013632405
FOUNDRY,Hero,114206,1571,2003,3146713,0.036293745
"FOWLER, RED",Hero,12102,176,345,60720,0.1993083
"FOX, PHIL",Hero,34648,260,612,159120,0.217747612
FOXBAT,Hero,193883,4442,4022,17865724,0.010852233
FOXFIRE/OLIVIA UNDER,Hero,18274,73,344,25112,0.727699904
FRANKENSTEIN MONSTER,Hero,207983,6073,4333,26314309,0.007903799
"FRANKENSTEIN, BASIL",Hero,123207,1783,2203,3927949,0.031366751
FRANKENSURFER/BORGO,Hero,81060,1161,1505,1747305,0.046391443
FRANKIE THE FISH,Hero,158108,3473,3071,10665583,0.014824131
"FRANKLIN, JEREMY",Hero,107811,1843,2053,3783679,0.028493696
"FRASER, DET. KATE",Hero,59814,485,921,446685,0.133906444
FREAK QUINCY,Hero,91282,1162,1588,1845256,0.049468475
FREDD,Hero,61388,547,1024,560128,0.109596378
"FREDERICKS, GENERAL",Hero,178338,3730,3633,13551090,0.013160417
"FREDERICKSON, KOLINA",Hero,95973,1614,1808,2918112,0.032888731
FREE SPIRIT/CATHY WE,Hero,162680,3374,3190,10763060,0.015114661
"FREEMAN, DEREK",Hero,173718,3356,3419,11474164,0.015139927
"FREEMAN, DUANE JEROM",Hero,226859,7620,4987,38000940,0.005969826
FRENCHIE/JEAN-PAUL D,Hero,227631,7792,5051,39357392,0.005783691
FRIDAY,Hero,146528,2531,2755,6972905,0.02101391
"FRIEDLANDER, SHARON",Hero,194236,4627,4029,18642183,0.010419166
FRIGGA,Hero,212760,6318,4424,27950832,0.007611938
FROG MAN/FROG LE BLA,Hero,190720,4634,3950,18304300,0.01041941
FROG-MAN II/EUGENE P,Villain,183610,4288,3706,15891328,0.0115541
FROH,Hero,132531,2168,2426,5259568,0.025198077
FROST,Villain,87261,1360,1582,2151520,0.040557838
"FROST, ADRIENNE",Hero,96950,978,1634,1598052,0.060667613
"FROST, BYRON",Hero,182715,4124,3659,15089716,0.012108578
"FROST, CARMILLA",Hero,70750,617,1201,741017,0.095476892
"FROST, CORDELIA",Hero,56680,618,1079,666822,0.085000195
"FROST, DEACON",Villain,9766,101,228,23028,0.424092409
FROSTBITE/DR. SLOANE,Hero,111532,1570,2022,3174540,0.035133279
FU MANCHU,Villain,157184,3991,3342,13337922,0.011784744
FU'SE,Hero,122647,1374,2172,2984328,0.041097024
"FUANARO, RENEE",Hero,17479,252,451,113652,0.153794038
FUGUE,Hero,132940,2385,2514,5995890,0.022171854
"FUJIKAWA, KENJIRO",Hero,93740,1215,1640,1992600,0.047044063
"FUJIKAWA, RUMIKO",Hero,207066,5818,4387,25523566,0.008112738
"FULLERTON, MARY ELLE",Hero,96163,1678,1820,3053960,0.03148797
"FULLERTON-SMITH, CAS",Hero,80888,724,1350,977400,0.082758338
"FUNARO, DONNA",Hero,131490,2083,2427,5055441,0.0260096
FURGAR,Hero,141665,2705,2599,7030295,0.020150648
"FURMAN, RICHARD",Hero,112392,1724,2236,3854864,0.029155892
"FURMINTZ, HARMON",Hero,173671,3261,3439,11214579,0.015486181
"FURY, COL. NICHOLAS",Hero,264450,11852,6231,73849812,0.003580916
"FURY, DAWN",Hero,175838,4410,3497,15421770,0.011401934
"FURY, NICK II",Hero,114517,1484,2025,3005100,0.03810755
"FURY, NICK L.M.D.",Hero,116538,2490,2377,5918730,0.019689697
"FURY, NICK | MUTANT",Hero,54585,343,943,323449,0.168759217
FUSION/MARKLEY,Hero,96873,1651,1839,3036189,0.031906117
FUTURIST,Hero,145147,2577,2696,6947592,0.020891699
G'ANYM,Hero,122831,1632,2159,3523488,0.034860627
G'RATH,Hero,403,22,36,792,0.508838384
GAARD/JOHNNY STORM E,Hero,122226,1790,2209,3954110,0.030911128
GAARK,Hero,110770,1670,1924,3213080,0.03447471
GABRIEL III,Hero,87763,1092,1612,1760304,0.049856729
GADFLY/RUTH MACRAE,Hero,146769,3038,2870,8719060,0.016833122
GADRIEL,Hero,75215,986,1440,1419840,0.052974279
GAEA,Hero,217691,7043,4635,32644305,0.006668575
GAFF/SIDNEY E. LEVIN,Hero,209427,6250,4395,27468750,0.007624191
GAIA,Hero,70539,744,1304,970176,0.072707426
GALACTUS/GALAN,Villain,256555,10536,5950,62689200,0.004092491
GALADRIEL,Hero,110209,1283,1885,2418455,0.045570002
"GALANNAN, BILL",Hero,95906,1658,1821,3019218,0.031765179
"GALE, SHERIFF",Hero,10398,66,237,15642,0.664748753
GALEN,Hero,150657,2270,2667,6054090,0.02488516
"GALEN KOR, ADMIRAL [",Hero,165827,3587,3184,11421008,0.014519471
"GALLAGHER, BOB",Hero,112712,1619,2000,3238000,0.034809141
GALTUS,Hero,62470,650,1102,716300,0.087212062
"GALVIN, TOMMY",Hero,95048,1638,1800,2948400,0.032237146
GAMBIT DOPPELGANGER,Villain,237469,8295,5344,44328480,0.00535703
GAMBIT | MUTANT X-VE,Hero,94784,903,1685,1521555,0.062294166
GAMBIT/REMY LEBEAU,Hero,259809,10839,6119,66323841,0.003917279
"GAMBLE, GRACIE",Hero,129109,1893,2311,4374723,0.029512497
"GAMBONNO, ERNESTO",Hero,239361,8968,5299,47521432,0.005036906
"GAMBONNO, LUIGI",Hero,239361,8968,5299,47521432,0.005036906
GAMECOCK/,Hero,144293,2188,2628,5750064,0.025094155
"GAMELIN, JOHN T J.T.",Hero,150999,3305,2994,9895170,0.015259869
GAMESMASTER/JEREMY,Villain,137522,2224,2602,5786848,0.023764578
GAMMA-BURN/,Hero,66120,390,1046,407940,0.162082659
GAMMENON [CELESTIAL],Hero,226045,7498,4880,36590240,0.00617774
GAMORA,Hero,250701,9684,5706,55256904,0.004537008
"GANCE, TABITHA TABBY",Hero,50938,489,953,466017,0.109305025
"GANGER, CARMEN",Hero,109155,2021,2097,4238037,0.025756028
"GANGER, DR. ALEXEI",Hero,132980,2735,2609,7135615,0.018636095
"GANNON, RICH",Hero,97952,1715,1899,3256785,0.030076287
"GANNON, SGT. FRANK",Hero,95865,1742,1808,3149536,0.030437817
GANTRY,Hero,101947,1708,1936,3306688,0.030830547
GANYMEDE,Hero,44080,224,717,160608,0.274457063
"GAPON, DZHOKHAR",Hero,151182,2963,2811,8328993,0.018151294
GAR-TOOM,Hero,28513,374,528,197472,0.144390091
GARABALDI,Hero,103408,1296,1830,2371680,0.04360116
GARABED/BASHUR,Hero,125280,1680,2263,3801840,0.032952465
"GARCIA, REV.",Hero,125567,1763,2319,4088397,0.030713015
GARDENER/ORD ZYONYZ,Hero,182029,4860,3779,18365940,0.009911227
"GARFIELD, MURRAY",Hero,91716,1047,1670,1748490,0.052454404
GARGOUILLE/,Villain,131150,1632,2330,3802560,0.034489923
GARGOYLE II/ISAAC CH,Hero,252749,10606,5788,61387528,0.00411727
GARGOYLE | MUTANT X-,Hero,45776,261,785,204885,0.223422896
GARGOYLE/IGOR DRENKO,Hero,85766,1169,1492,1744148,0.049173579
GARM,Hero,28513,374,528,197472,0.144390091
GARNOK REBBAHN,Hero,39424,310,688,213280,0.184846212
GAROKK,Villain,150440,2774,2954,8194396,0.018358888
GAROTTE/,Hero,15944,302,488,147376,0.108185865
"GARRETT, JOHN",Villain,110137,1540,2174,3347960,0.032896749
"GARRISON, DR.",Hero,95500,1602,1796,2877192,0.033192085
GARTH,Hero,76800,520,1219,633880,0.121158579
"GARTH, DONNA",Hero,96280,1747,1834,3203998,0.030049956
GARTHAN SAAL,Villain,67871,499,1164,580836,0.11685054
"GARVIN, GEARS",Hero,209568,6414,4410,28285740,0.007408963
GATECRASHER,Hero,210344,6339,4422,28031058,0.007503962
"GATES, JUNIOR",Hero,144443,2604,2639,6871956,0.021019197
GATEWAY,Hero,204085,5395,4381,23635495,0.008634683
"GATOR, LORD",Hero,176159,3425,3389,11607325,0.015176537
GATTLING/,Hero,28837,227,566,128482,0.224443891
"GATZ, WILLIAM BILLY",Hero,82659,930,1509,1403370,0.058900361
"GAULTHING, ANDERSON",Hero,100770,1127,1732,1951964,0.051624928
GAUNT II,Hero,109134,1118,1937,2165566,0.050395139
"GAUNT, OFFICER KIM",Hero,113175,1716,1962,3366792,0.033615085
GAUNT/MENDEL STROMM,Hero,108544,2022,2143,4333146,0.025049698
GAUNTLET,Hero,197616,4652,4138,19249976,0.010265779
GAZA,Villain,215713,6323,4610,29149030,0.007400349
GAZELLE,Hero,187556,5253,3841,20176773,0.009295639
GEATAR,Hero,88353,1099,1585,1741915,0.050721763
"GEDDINGS, JUDITH GHO",Hero,65341,753,1239,932967,0.070035703
GEE/ALEX POWER,Hero,239866,8565,5348,45805620,0.005236606
"GEESEY, KARL",Hero,20077,320,556,177920,0.112842851
GEIGER/DELILAH DEEDE,Hero,113598,1645,2012,3309740,0.034322333
GEIRRODUR,Hero,160933,3831,3133,12002523,0.013408264
GEIST,Villain,89519,956,1474,1409144,0.063527219
"GELLER, URI",Hero,57499,645,1047,675315,0.08514397
GEMINI/JOSHUA LINK,Villain,194189,5553,4044,22456332,0.008647405
GENECIDE,Hero,75682,672,1390,934080,0.081023039
GENERAL ADMISSION,Hero,79051,625,1386,866250,0.091256566
GENERAL OBSIDIAN,Hero,75089,653,1373,896569,0.083751502
GENESIS/TYLER DAYSPR,Villain,146439,2533,2871,7272243,0.020136703
GENII/JASON KIMBALL,Hero,152228,3022,2835,8567370,0.017768347
