hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
SMASHER II,Hero,6,na,4,6.0,1.0
SMASHER III,Hero,1,na,2,1.0,1.0
SMASHER IV,Hero,82,na,19,171.0,0.47953216374269003
SMASHER V,Hero,0,na,1,0.0,
SMEDLEY,Hero,0,na,1,0.0,
"SMERDILOVISC, VICTOR",Hero,10,na,5,10.0,1.0
SMILING TIGER/,Hero,1,na,2,1.0,1.0
"SMITH, ANDY",Hero,0,na,1,0.0,
"SMITH, COL. TOLLIVER",Hero,0,na,1,0.0,
"SMITH, DAPHNE",Hero,0,na,1,0.0,
"SMITH, DR. ARMSTRONG",Hero,3,na,3,3.0,1.0
"SMITH, HELEN BACK",Hero,0,na,1,0.0,
"SMITH, JOE",Hero,24,na,8,28.0,0.8571428571428571
"SMITH, KEVIN",Hero,15,na,6,15.0,1.0
"SMITH, MANDY",Hero,6,na,4,6.0,1.0
"SMITH, MARTY LOUIS L",Hero,28,na,11,55.0,0.509090909090909
"SMITH, SIR DENIS NAY",Hero,12,na,8,28.0,0.42857142857142855
"SMITHSON, T.B.",Hero,10,na,5,10.0,1.0
"SMITH, WANDA JO BIAL",Hero,3,na,3,3.0,1.0
SMOKESCREAM/,Hero,1,na,2,1.0,1.0
SMOKESCREEN/,Hero,43,na,12,66.0,0.6515151515151515
SMUGGLER II/CONRAD J,Hero,59,na,12,66.0,0.8939393939393939
"SMYTHE, ALISTAIR ALP",Villain,45,na,12,66.0,0.6818181818181818
"SMYTHE, SPENCER",Hero,38,na,10,45.0,0.8444444444444444
SNAGG,Hero,6,na,4,6.0,1.0
SNAKE,Hero,3,na,3,3.0,1.0
SNAKEBITE/,Hero,6,na,4,6.0,1.0
SNAKE-EYES,Hero,6,na,4,6.0,1.0
SNAKESKIN II/,Hero,6,na,4,6.0,1.0
SNAPDRAGON/SHEOKE SA,Hero,322,na,26,325.0,0.9907692307692307
SNARE,Hero,10,na,5,10.0,1.0
"SNIDER, DET. LOU",Hero,10,na,5,10.0,1.0
SNIPER/VON BURIAN,Hero,0,na,1,0.0,
"SNIPES, DET.",Hero,12,na,6,15.0,0.8
SNOWBIRD | MUTANT X-,Hero,3,na,3,3.0,1.0
SNOWBIRD/NARYA/ANNE,Hero,258,na,40,780.0,0.33076923076923076
SNOWBLIND/,Hero,3,na,3,3.0,1.0
"SNOW, CHARLIE",Hero,11,na,6,15.0,0.7333333333333333
SNOW QUEEN/GITTE,Hero,0,na,1,0.0,
"SNOW, TANDY",Hero,41,na,11,55.0,0.7454545454545455
"SNOW, VICTORIA",Villain,0,na,1,0.0,
"SOAP, DET.",Hero,6,na,4,6.0,1.0
SOCRATES SOCK,Hero,5,na,4,6.0,0.8333333333333334
SODIUM,Hero,20,na,8,28.0,0.7142857142857143
"SOFEN, KARL AUGUST",Hero,120,na,16,120.0,1.0
"SOFEN, MARION",Hero,120,na,16,120.0,1.0
SOLARR,Hero,9,na,6,15.0,0.6
SOLAR WIND,Hero,3,na,3,3.0,1.0
"SOLE, MAJOR REMINGTO",Hero,6,na,4,6.0,1.0
"SOLE, RANSOME",Hero,21,na,7,21.0,1.0
SOLO/,Hero,79,na,17,136.0,0.5808823529411765
SOMBRE,Hero,1,na,2,1.0,1.0
"SOMERS, JOHNATHAN",Hero,0,na,1,0.0,
"SOMERS, KATHY",Hero,1,na,2,1.0,1.0
"SOMMERS, APRIL",Hero,15,na,7,21.0,0.7142857142857143
SOMON,Hero,0,na,1,0.0,
"SONDHEIM, ERICA",Hero,53,na,15,105.0,0.5047619047619047
SONIC,Hero,1,na,2,1.0,1.0
SOPHIE,Hero,24,na,8,28.0,0.8571428571428571
SORRENTINO/SORRENTIN,Hero,13,na,7,21.0,0.6190476190476191
SORROW/,Hero,1,na,2,1.0,1.0
SOTEIRA,Hero,0,na,1,0.0,
"SOTO, BERNARD",Hero,6,na,4,6.0,1.0
SOUL-EATER,Hero,10,na,5,10.0,1.0
SOULFIRE/JASON MALDO,Hero,1,na,2,1.0,1.0
SOUL MAN/FATHER JASO,Hero,6,na,4,6.0,1.0
SOUNDBYTE/,Hero,1,na,2,1.0,1.0
"SOUSA, PAUL",Hero,1,na,2,1.0,1.0
"SOUTHERN, CANDY",Hero,490,na,57,1596.0,0.30701754385964913
SPACE PHANTOM,Villain,51,na,16,120.0,0.425
SPANKER/FRED HOVEL,Villain,10,na,5,10.0,1.0
"SPAR, DR. KATHERINE",Hero,11,na,6,15.0,0.7333333333333333
SPARK,Hero,1,na,2,1.0,1.0
"SPARROW BEAR, MELLIS",Hero,0,na,1,0.0,
SPARROW,Hero,1,na,2,1.0,1.0
SPARX/AURELLE,Hero,1,na,2,1.0,1.0
SPAT,Hero,19,na,7,21.0,0.9047619047619048
"SPAULDING, JILL",Hero,0,na,1,0.0,
"SPAULDING, PETER",Hero,5,na,5,10.0,0.5
SPEAR,Hero,3,na,3,3.0,1.0
SPECTRA/SELENA SLATE,Hero,0,na,1,0.0,
"SPECTRUM, SINCLAIR",Hero,15,na,7,21.0,0.7142857142857143
SPEEDBALL DOPPELGANG,Hero,300,na,28,378.0,0.7936507936507936
SPEEDBALL II/DARRION,Hero,16,na,10,45.0,0.35555555555555557
SPEEDBALL/ROBBIE BAL,Hero,912,na,107,5671.0,0.16081819784870394
SPEEDFREEK/SHAPPE,Hero,0,na,1,0.0,
SPELLBINDER/ERICA FO,Hero,0,na,1,0.0,
"SPENCER, TRACY",Hero,1,na,2,1.0,1.0
"SPERZEL, ANTON",Hero,3,na,3,3.0,1.0
"SPETSBURO, GEN. YURI",Hero,6,na,4,6.0,1.0
SPHINX,Hero,98,na,24,276.0,0.35507246376811596
SPHINX III,Hero,6,na,4,6.0,1.0
SPHINX II,Hero,21,na,9,36.0,0.5833333333333334
SPIDERCIDE,Hero,59,na,15,105.0,0.5619047619047619
SPIDER-MAN CLONE/BEN,Hero,517,na,64,2016.0,0.2564484126984127
SPIDER-MAN III/MARTH,Hero,17,na,7,21.0,0.8095238095238095
SPIDER-MAN/PETER PARKER,Hero,4129,na,352,61776.0,0.06683825433825434
SPIDER-WOMAN DOPPELG,Hero,100,na,15,105.0,0.9523809523809523
SPIDER-WOMAN II/JULI,Hero,885,na,97,4656.0,0.19007731958762886
SPIDER-WOMAN IV/CHAR,Hero,6,na,4,6.0,1.0
SPIDER-WOMAN/JESSICA,Hero,325,na,49,1176.0,0.2763605442176871
SPIKE,Villain,0,na,1,0.0,
SPIKEY,Hero,0,na,1,0.0,
SPINNERET,Hero,3,na,3,3.0,1.0
SPIRAL,Villain,286,na,39,741.0,0.38596491228070173
SPIRAL II/ESTELLE GE,Villain,1,na,2,1.0,1.0
SPIRIT OF '76/WILLIA,Hero,0,na,1,0.0,
SPITE/,Hero,3,na,3,3.0,1.0
SPITFIRE/LADY JACQUE,Hero,31,na,14,91.0,0.34065934065934067
"SPITZ, BARRY",Hero,6,na,4,6.0,1.0
SPLICE/CHANDRA KU,Hero,6,na,5,10.0,0.6
SPLICE II/,Hero,0,na,1,0.0,
SPOILSPORT/,Hero,1,na,2,1.0,1.0
SPOOKY,Hero,0,na,1,0.0,
SPOOR/ANDREW HAMISH,Villain,59,na,12,66.0,0.8939393939393939
SPORE,Hero,3,na,3,3.0,1.0
SPOT/,Villain,27,na,8,28.0,0.9642857142857143
SPRAGG,Villain,12,na,7,21.0,0.5714285714285714
"SPRINGER, JERRY",Hero,6,na,4,6.0,1.0
SPRITE,Hero,23,na,14,91.0,0.25274725274725274
SPROCKET,Hero,3,na,4,6.0,0.5
SPUNJE,Hero,30,na,10,45.0,0.6666666666666666
SPYMASTER II,Hero,19,na,8,28.0,0.6785714285714286
SPYMASTER/JAKE JORDA,Hero,97,na,20,190.0,0.5105263157894737
SPYNE,Hero,15,na,7,21.0,0.7142857142857143
SQUID/DONNY CALLAHAN,Hero,6,na,4,6.0,1.0
SQUIRE/,Hero,0,na,1,0.0,
SQUIRREL GIRL/,Hero,1,na,2,1.0,1.0
SSSESTHUGAR,Hero,6,na,4,6.0,1.0
SSSITH,Hero,4,na,4,6.0,0.6666666666666666
SSS'LETHCOTT,Hero,0,na,1,0.0,
"STACY, ARTHUR",Hero,139,na,23,253.0,0.549407114624506
"STACY, CAPT. GEORGE",Hero,119,na,20,190.0,0.6263157894736842
"STACY, GWEN",Hero,193,na,29,406.0,0.4753694581280788
"STACY, GWEN (CLONE)",Hero,39,na,13,78.0,0.5
"STACY, GWEN | MUTANT",Hero,18,na,7,21.0,0.8571428571428571
"STACY, HELEN",Hero,1,na,2,1.0,1.0
"STACY, JILL",Hero,218,na,36,630.0,0.346031746031746
"STACY, NANCY",Hero,6,na,4,6.0,1.0
"STACY, PAUL",Hero,53,na,14,91.0,0.5824175824175825
"STAHL, VERONICA",Hero,1,na,2,1.0,1.0
STAINED GLASS SCARLE,Hero,0,na,1,0.0,
"STALIN, JOSEF",Hero,3,na,3,3.0,1.0
STALKER,Hero,0,na,1,0.0,
STALKING FOX,Hero,0,na,1,0.0,
STALLIOR,Hero,56,na,13,78.0,0.717948717948718
"STALYENKO, COL. YURI",Hero,20,na,7,21.0,0.9523809523809523
STAMPEDE/,Hero,0,na,1,0.0,
"STAMP, J.Q.",Hero,0,na,1,0.0,
"STANACHEK, FREDDIE",Hero,3,na,3,3.0,1.0
"STANCHEK, DR.",Hero,5,na,4,6.0,0.8333333333333334
"STANDISH, GEN.",Hero,1,na,2,1.0,1.0
"STANE, OBADIAH",Villain,18,na,9,36.0,0.5
"STANFORD, DWIGHT ROL",Hero,3,na,3,3.0,1.0
"STANKOWICZ, FABIAN",Hero,433,na,51,1275.0,0.3396078431372549
"STANLEY, TOM",Hero,0,na,1,0.0,
"STAPHOS, DR. MONICA",Hero,1,na,2,1.0,1.0
"STAPLES, EDNA M. GRA",Hero,16,na,8,28.0,0.5714285714285714
STARBOLT,Hero,74,na,18,153.0,0.48366013071895425
STAR,Hero,3,na,3,3.0,1.0
STARDUST/T'URIN G'AR,Hero,21,na,7,21.0,1.0
STARFOX/EROS,Hero,901,na,94,4371.0,0.20613132006405857
STAR HAMMER,Hero,1,na,2,1.0,1.0
STARHAWK II/ALETA OG,Hero,3,na,3,3.0,1.0
STARHAWK/STAKAR,Hero,3,na,3,3.0,1.0
"STAR, JOAN",Hero,10,na,5,10.0,1.0
"STARK, HOWARD",Hero,5,na,5,10.0,0.5
"STARK, HOWARD | TIME",Hero,10,na,5,10.0,1.0
"STARK, ISAAC",Hero,1,na,2,1.0,1.0
"STARK, MARIA CARBONE",Hero,1,na,2,1.0,1.0
"STARK, MARIA | TIMES",Hero,10,na,5,10.0,1.0
"STARK, MORGAN",Hero,61,na,14,91.0,0.6703296703296703
"STARR, AARON",Hero,1,na,2,1.0,1.0
"STARR, JACQUELINE",Hero,0,na,1,0.0,
"STARR, TRIXIE TRISH",Hero,33,na,12,66.0,0.5
STARSHINE II/BRANDY,Hero,38,na,19,171.0,0.2222222222222222
STARSHINE III/ANARRA,Hero,1,na,2,1.0,1.0
STARSHINE/LANDRA,Hero,6,na,4,6.0,1.0
STAR-STALKER,Hero,23,na,10,45.0,0.5111111111111111
STAR THIEF II,Hero,0,na,1,0.0,
STAR THIEF III/DITMI,Hero,9,na,5,10.0,0.9
STAR THIEF/,Hero,0,na,1,0.0,
STATIC,Villain,61,na,14,91.0,0.6703296703296703
"ST. CROIX, CARTIER",Hero,0,na,1,0.0,
"ST. CROIX, CLAUDETTE",Hero,1,na,2,1.0,1.0
"ST. CROIX, LOUIS",Hero,6,na,4,6.0,1.0
"ST. CROIX, NICOLE",Hero,1,na,2,1.0,1.0
STECK'EE,Hero,3,na,3,3.0,1.0
"STEED, JOHN",Hero,6,na,4,6.0,1.0
"STEED, MR.",Hero,36,na,9,36.0,1.0
STEEL COLLAR,Hero,9,na,5,10.0,0.9
"STEELE, BOBBY",Hero,94,na,18,153.0,0.6143790849673203
"STEELE, MARCY MASTER",Hero,104,na,21,210.0,0.49523809523809526
"STEELE, SIMON/WOLFGA",Hero,1,na,2,1.0,1.0
STEEL SERPENT,Villain,2,na,3,3.0,0.6666666666666666
STEEL SPIDER/OLLIE O,Hero,0,na,1,0.0,
STEEL WIND,Villain,309,na,27,351.0,0.8803418803418803
STEEPLEJACK II/MAXWE,Hero,153,na,18,153.0,1.0
STEEPLEJACK,Hero,0,na,1,0.0,
STEGRON,Villain,11,na,6,15.0,0.7333333333333333
"STEIN, EMIL",Hero,0,na,1,0.0,
STELLARAX,Hero,0,na,1,0.0,
STELLARIS/LEAH PRINC,Villain,51,na,13,78.0,0.6538461538461539
STEM,Hero,1,na,2,1.0,1.0
"STEPHANAPOULUS, COSM",Hero,1,na,2,1.0,1.0
"STERIXIAN, ALMONNAS",Hero,3,na,3,3.0,1.0
"STERIXIAN, LOATIA",Hero,3,na,3,3.0,1.0
STERLING,Hero,0,na,1,0.0,
"STERLING, SID",Hero,0,na,1,0.0,
"STERMAN, ANDREA ANDI",Hero,116,na,20,190.0,0.6105263157894737
"STERNBERG, DR. BERTH",Hero,1,na,2,1.0,1.0
STERN,Hero,1,na,2,1.0,1.0
"STERN, ROGER",Hero,7,na,5,10.0,0.7
"STEVENS, DR. VINCENT",Hero,0,na,1,0.0,
"STEVENS, MILO",Hero,10,na,5,10.0,1.0
"STEWART, MACKINLEY",Hero,6,na,4,6.0,1.0
"STEWART, MADDIE",Hero,3,na,3,3.0,1.0
"STEWART, MARY",Hero,3,na,3,3.0,1.0
"STEWART, TINA",Hero,3,na,3,3.0,1.0
"ST. GERMAINE, COMTE",Hero,0,na,1,0.0,
"ST. HUBBINS, SARI",Hero,0,na,1,0.0,
STICK,Hero,13,na,7,21.0,0.6190476190476191
"STILES, TATJANA",Hero,0,na,1,0.0,
STILETTO,Hero,89,na,18,153.0,0.5816993464052288
STILETTO II/,Hero,0,na,1,0.0,
STILT-MAN/WILBUR DAY,Hero,314,na,40,780.0,0.4025641025641026
"STILWELL, RON",Hero,0,na,1,0.0,
STINGER II/,Villain,0,na,1,0.0,
STINGER III/,Villain,70,na,14,91.0,0.7692307692307693
STINGER IV,Villain,10,na,5,10.0,1.0
STINGER/,Villain,0,na,1,0.0,
STINGRAY/DR. WALTER,Hero,416,na,51,1275.0,0.3262745098039216
STINGRAY | MUTANT X-,Hero,79,na,14,91.0,0.8681318681318682
STINKY,Hero,0,na,1,0.0,
STITCH/,Hero,1,na,2,1.0,1.0
"STITHY, THEODORE",Hero,1,na,2,1.0,1.0
"ST. LAWRENCE, COL. C",Hero,34,na,14,91.0,0.37362637362637363
"STOCKBRIDGE, CHARLES",Hero,120,na,16,120.0,1.0
"STOCKBRIDGE, DEANNA",Hero,120,na,16,120.0,1.0
"STOKER, OLIVIER",Hero,0,na,1,0.0,
"STONE, CHANTAL",Hero,3,na,3,3.0,1.0
STONECOLD/,Hero,10,na,5,10.0,1.0
STONECUTTER/UTAMA TO,Hero,15,na,6,15.0,1.0
STONE,Hero,3,na,3,3.0,1.0
STONE-FACE,Hero,1,na,2,1.0,1.0
STONE II,Hero,6,na,4,6.0,1.0
"STONE, JOHN",Hero,0,na,1,0.0,
"STONE, LT. MARCUS",Hero,240,na,36,630.0,0.38095238095238093
"STONE, MARGARET",Hero,10,na,5,10.0,1.0
"STONE, MEG",Hero,15,na,6,15.0,1.0
"STONE, NELSON",Hero,0,na,1,0.0,
"STONE, TIBERIUS",Hero,11,na,6,15.0,0.7333333333333333
STONEWALL/LOUIS HAMI,Hero,189,na,24,276.0,0.6847826086956522
STORM 2013,Hero,27,na,9,36.0,0.75
"STORM, CHILI",Hero,10,na,5,10.0,1.0
STORM DOPPELGANGER,Villain,21,na,7,21.0,1.0
STORM DOPPELGANGER I,Villain,144,na,18,153.0,0.9411764705882353
STORMER,Hero,0,na,1,0.0,
"STORM, JOHNNY | MUTA",Hero,20,na,7,21.0,0.9523809523809523
STORM/ORORO MUNROE S,Hero,3136,na,252,31626.0,0.09915891987605135
"STORM, SUE | TIMESLI",Hero,10,na,5,10.0,1.0
STRACU,Hero,0,na,1,0.0,
"STRANG, COL./LT. GAR",Hero,26,na,9,36.0,0.7222222222222222
STRANGE,Hero,0,na,1,0.0,
STRANGER,Hero,198,na,35,595.0,0.33277310924369746
STRANGLEHOLD,Hero,0,na,1,0.0,
STRANGLER,Hero,3,na,3,3.0,1.0
STRIDER,Hero,146,na,31,465.0,0.3139784946236559
STRIKER,Hero,0,na,1,0.0,
"STRIKER, SAM",Hero,5,na,4,6.0,0.8333333333333334
"STRINGER, AMY",Hero,0,na,1,0.0,
STROBE/,Hero,60,na,16,120.0,0.5
STRONGARM/,Hero,28,na,8,28.0,1.0
STRONGARM II/ARMSTRO,Hero,0,na,1,0.0,
STRONG GUY DOPPELGAN,Hero,277,na,26,325.0,0.8523076923076923
STRONG GUY/GUIDO CAR,Hero,782,na,82,3321.0,0.2354712436013249
STRONG GUY | MUTANT,Hero,55,na,11,55.0,1.0
STRONGHOLD/,Hero,3,na,3,3.0,1.0
"STRONG, MARTIN HENRY",Hero,7,na,5,10.0,0.7
"STRONG, SUSAN",Hero,9,na,5,10.0,0.9
STRONTIUM-90/,Hero,1,na,2,1.0,1.0
"STROUD, SIMON",Hero,12,na,7,21.0,0.5714285714285714
"STROUGHTON, WILLIAM",Hero,0,na,1,0.0,
"STRUCKER, ANDREA",Hero,275,na,45,990.0,0.2777777777777778
"STRUCKER, ANDREAS",Hero,286,na,46,1035.0,0.2763285024154589
"STRUNK, BELLA",Hero,1,na,2,1.0,1.0
STRYFE,Villain,114,na,25,300.0,0.38
"STRYKER, WILLIS",Villain,13,na,7,21.0,0.6190476190476191
"ST. THOMAS, JULES",Hero,28,na,9,36.0,0.7777777777777778
"STUART, BRIG. ALYSAN",Hero,144,na,26,325.0,0.4430769230769231
"STUART, DR. ALISTAIR",Hero,44,na,19,171.0,0.2573099415204678
"STUART, DR.",Hero,16,na,8,28.0,0.5714285714285714
STUNNER/ANGELINA BRA,Hero,99,na,20,190.0,0.5210526315789473
STUNT-MASTER/GEORGE,Hero,49,na,19,171.0,0.28654970760233917
"STURDY, PROF. KENNET",Hero,5,na,4,6.0,0.8333333333333334
"STYGE, REV.",Hero,1,na,2,1.0,1.0
STYGIAN STARBENDER,Hero,16,na,7,21.0,0.7619047619047619
STYGLUT/,Hero,0,na,1,0.0,
STYRAK,Hero,0,na,1,0.0,
STYX II,Hero,3,na,3,3.0,1.0
STYX/JACOB EICHORN,Hero,6,na,4,6.0,1.0
"SUAREZ, RAPHAEL",Hero,16,na,8,28.0,0.5714285714285714
SUB-MARINER | MUTANT,Hero,60,na,12,66.0,0.9090909090909091
SUB-MARINER/NAMOR MA,Hero,2241,na,194,18721.0,0.11970514395598526
"SU, DR. KO BIN",Hero,3,na,4,6.0,0.5
"SUEE, FAH LO",Hero,7,na,5,10.0,0.7
SUGAR MAN,Villain,25,na,8,28.0,0.8928571428571429
SUICIDE/CHRIS DANIEL,Hero,1,na,2,1.0,1.0
"SUKHAROV, DIMITRI",Hero,0,na,1,0.0,
"SUKHAROV, VIKTORIA",Hero,0,na,1,0.0,
"SUMMERS, DEBORAH",Hero,6,na,4,6.0,1.0
"SUMMERS, MADELYNE MA",Hero,606,na,64,2016.0,0.3005952380952381
"SUMMERS, NATHAN CHRI",Hero,1010,na,110,5995.0,0.16847372810675562
"SUMMERS, PHILIP",Hero,6,na,4,6.0,1.0
"SUMMERS, SCOTT III |",Hero,118,na,24,276.0,0.427536231884058
SUMO,Hero,19,na,7,21.0,0.9047619047619048
SUNDANCE,Hero,0,na,1,0.0,
SUNDER,Villain,280,na,32,496.0,0.5645161290322581
SUNDOWN/DR. DAVE LOW,Hero,5,na,4,6.0,0.8333333333333334
SUNDRAGON/PAMELA DOU,Hero,6,na,5,10.0,0.6
SUNFIRE/SHIRO YASHID,Hero,6,na,4,6.0,1.0
SUNFIRE/SHIRO YOSHID,Hero,425,na,62,1891.0,0.22474881015335801
"SUN, LIN",Hero,14,na,8,28.0,0.5
SUNSET GRACE,Hero,0,na,1,0.0,
SUNSET,Hero,0,na,1,0.0,
SUNSHINE/AUTUMN MACR,Hero,2,na,3,3.0,0.6666666666666666
SUNSPOT/ROBERTO DACO,Hero,1147,na,117,6786.0,0.1690244621279104
SUNSPYRE/LEYU YOSHID,Hero,3,na,3,3.0,1.0
SUNSTROKE/,Villain,119,na,16,120.0,0.9916666666666667
SUN-TAO,Hero,0,na,1,0.0,
SUNTURION/ARTHUR DEA,Villain,50,na,12,66.0,0.7575757575757576
SUNTURION II/MIKE ST,Villain,0,na,1,0.0,
SUPER-ADAPTOID/ALESS,Villain,154,na,27,351.0,0.43874643874643876
SUPER-ANDROID F-4,Hero,3,na,3,3.0,1.0
SUPERCHARGER/,Hero,135,na,17,136.0,0.9926470588235294
"SUPERIA/WENTWORTH, D",Hero,342,na,31,465.0,0.7354838709677419
SUPER-NOVA,Hero,1,na,2,1.0,1.0
SUPER-PATRIOT,Villain,1,na,2,1.0,1.0
SUPER SABRE/MARTIN F,Hero,135,na,21,210.0,0.6428571428571429
SUPER SKRULL/KL'RT,Hero,267,na,33,528.0,0.5056818181818182
SUPREME COMMANDER,Hero,1,na,2,1.0,1.0
SUPREME INTELLIGENCE,Hero,213,na,37,666.0,0.31981981981981983
SUPREME ONE,Hero,3,na,3,3.0,1.0
SUPREMOR,Hero,21,na,7,21.0,1.0
SURESHOT,Hero,11,na,6,15.0,0.7333333333333333
SURGEON GENERAL/ANGE,Hero,0,na,1,0.0,
SURGE,Hero,3,na,3,3.0,1.0
SURTUR,Hero,33,na,11,55.0,0.6
"SUTTON, JOHN",Hero,0,na,1,0.0,
"SUVOROV, ADMIRAL GRI",Hero,36,na,9,36.0,1.0
SUWAN,Hero,7,na,5,10.0,0.7
SUZIE,Hero,1,na,2,1.0,1.0
SVAROG,Hero,55,na,11,55.0,1.0
SVYATOGOR/SASHA POKR,Hero,0,na,1,0.0,
"SWANN, DR. EVAN",Hero,187,na,27,351.0,0.5327635327635327
SWARM/FRITZ VON MEYE,Hero,2,na,3,3.0,0.6666666666666666
SWEEPZWEAK,Hero,10,na,5,10.0,1.0
SWIFT/,Hero,0,na,1,0.0,
SWITCH/DEVON ALOMAR,Hero,3,na,3,3.0,1.0
"SWITZLER, BEVERLY",Hero,28,na,13,78.0,0.358974358974359
SWORDSMAN II/COTATI,Hero,83,na,21,210.0,0.3952380952380952
SWORDSMAN III/PHILIP,Hero,57,na,17,136.0,0.41911764705882354
SWORDSMAN IV/,Hero,0,na,1,0.0,
SWORDSMAN/JACQUES DU,Hero,362,na,50,1225.0,0.29551020408163264
SYBIL,Hero,0,na,1,0.0,
SYBYL DORN,Hero,21,na,7,21.0,1.0
SYLPH,Hero,0,na,1,0.0,
S'YM,Villain,164,na,32,496.0,0.33064516129032256
SYNAPSE/,Hero,1,na,2,1.0,1.0
SYNARIO/ANGELA BRADF,Hero,1,na,2,1.0,1.0
SYNCH/EVERETT THOMAS,Hero,141,na,34,561.0,0.25133689839572193
SYNRAITH,Hero,0,na,1,0.0,
SYPHONN,Hero,3,na,3,3.0,1.0
SYRRH,Hero,1,na,2,1.0,1.0
"SZARDOS, MARGALI",Hero,96,na,26,325.0,0.2953846153846154
"SZARDOS, STEFAN",Hero,0,na,1,0.0,
SZARKUS,Hero,0,na,1,0.0,
"TABESHAW, HARRY",Hero,3,na,3,3.0,1.0
TABOO,Hero,4,na,4,6.0,0.6666666666666666
TABULA RASA,Hero,1,na,2,1.0,1.0
TABUR,Villain,1,na,2,1.0,1.0
TAE,Hero,3,na,3,3.0,1.0
TAGAK,Hero,128,na,17,136.0,0.9411764705882353
TAGAR,Hero,22,na,11,55.0,0.4
TAIFU/TOSHIO SASAKI,Hero,1,na,2,1.0,1.0
TAI II,Hero,48,na,18,153.0,0.3137254901960784
TAI,Hero,5,na,4,6.0,0.8333333333333334
"TAKACHIHO, HIRO",Hero,122,na,17,136.0,0.8970588235294118
"TAKACHIHO, MRS.",Hero,3,na,3,3.0,1.0
"TAKAHAMA, JANE",Hero,93,na,15,105.0,0.8857142857142857
"TAKAHAMA, ROBERT",Hero,93,na,15,105.0,0.8857142857142857
"TAKAHASHI, REI",Hero,1,na,2,1.0,1.0
TAKAR,Hero,0,na,1,0.0,
"TAKIMOTO, RON",Hero,6,na,4,6.0,1.0
TAKU,Hero,15,na,7,21.0,0.7142857142857143
"TALBOT, GLENN",Villain,99,na,27,351.0,0.28205128205128205
"TALBOT, MAJ. MATT",Hero,11,na,6,15.0,0.7333333333333333
"TAL, GENERAL",Hero,1,na,2,1.0,1.0
TALISMAN,Hero,62,na,12,66.0,0.9393939393939394
TALISMAN II/ELIZABET,Hero,92,na,27,351.0,0.2621082621082621
TALISMAN III/NAHITA,Hero,0,na,1,0.0,
TALOS,Villain,0,na,1,0.0,
TALO,Hero,1,na,2,1.0,1.0
"TANAKA, GEORGE",Hero,0,na,1,0.0,
"TANAKA, KENJIRO",Hero,117,na,29,406.0,0.2881773399014778
"TANAKA, OPAL",Hero,20,na,8,28.0,0.7142857142857143
"TANAKA, RITA",Hero,0,na,1,0.0,
TANA NILE,Villain,65,na,22,231.0,0.2813852813852814
TANGERINE 2013,Hero,1,na,2,1.0,1.0
"TANNEN, PAUL",Hero,1,na,2,1.0,1.0
"TANNEN, VINCENT",Hero,1,na,2,1.0,1.0
"TANNER, ARCHIE",Hero,15,na,6,15.0,1.0
"TANNER, JACKO",Hero,1,na,2,1.0,1.0
TANTE MATTIE,Hero,28,na,10,45.0,0.6222222222222222
TANTRUM/,Hero,0,na,1,0.0,
TARAKIS,Hero,24,na,8,28.0,0.8571428571428571
TARANTULA/ANTON MIGU,Villain,36,na,10,45.0,0.8
TARANTULA II/CAPT. L,Villain,50,na,12,66.0,0.7575757575757576
TARBABY,Villain,241,na,24,276.0,0.8731884057971014
TAR,Hero,1,na,2,1.0,1.0
TAREE,Hero,0,na,1,0.0,
TAREVA,Hero,3,na,3,3.0,1.0
TARGET,Hero,0,na,1,0.0,
TARGON,Hero,28,na,8,28.0,1.0
TARNOK-KOL,Hero,6,na,4,6.0,1.0
TAROOK,Hero,3,na,3,3.0,1.0
TAROT/MARIE-ANGE COL,Villain,87,na,18,153.0,0.5686274509803921
"TARR, BLACK JACK",Hero,15,na,9,36.0,0.4166666666666667
TARTARUS,Hero,9,na,5,10.0,0.9
TASHA,Hero,3,na,3,3.0,1.0
TASKMASTER,Villain,143,na,30,435.0,0.32873563218390806
TATSU'O,Hero,31,na,10,45.0,0.6888888888888889
TATTERDEMALION/,Villain,18,na,7,21.0,0.8571428571428571
"TAUREY, SIR WILLIAM",Hero,0,na,1,0.0,
"TAUREY, WILLIAM MALC",Hero,3,na,3,3.0,1.0
TAURUS/CORNELIUS VAN,Villain,39,na,10,45.0,0.8666666666666667
TAURUS II/,Villain,15,na,6,15.0,1.0
"TAYLOR, JACK",Hero,1,na,2,1.0,1.0
"TAYLOR, JENNA",Hero,19,na,7,21.0,0.9047619047619048
"TAYLOR, LEILA",Hero,53,na,17,136.0,0.3897058823529412
T'CHAKA,Hero,8,na,5,10.0,0.8
TECHNARX,Hero,1,na,2,1.0,1.0
TECHNOCRAT/RANDY,Hero,0,na,1,0.0,
TECH-NOIR/,Hero,28,na,8,28.0,1.0
TECHNOSPIKE,Hero,6,na,4,6.0,1.0
TEFRAL,Hero,31,na,10,45.0,0.6888888888888889
TEI,Hero,0,na,1,0.0,
TELLIS,Hero,3,na,3,3.0,1.0
TEMPEST/GRANNZ,Hero,81,na,19,171.0,0.47368421052631576
TEMPEST II/NICOLETTE,Hero,15,na,6,15.0,1.0
TEMPLAR/IAN FITZWILL,Hero,3,na,3,3.0,1.0
"TEMPLE, CLAIRE",Hero,22,na,14,91.0,0.24175824175824176
