hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
GRON,Hero,104,na,20,190.0,0.5473684210526316
GRONK,Hero,1602,na,151,11325.0,0.14145695364238411
"GROSS, CLIFFORD",Hero,0,na,1,0.0,
"GROSS, IRA",Hero,269,na,42,861.0,0.3124274099883856
GROTESK,Villain,4390,na,375,70125.0,0.06260249554367202
GROTTU,Hero,848,na,82,3321.0,0.25534477566997893
GROUNDHOG/SEAN BENAR,Hero,60,na,15,105.0,0.5714285714285714
GROVEL,Hero,4376,na,375,70125.0,0.062402852049910876
"GROVES, GEN. MCALLIS",Hero,10,na,7,21.0,0.47619047619047616
GROWING MAN,Villain,3500,na,275,37675.0,0.09289980092899801
"GRUENWALD, MARK",Hero,2757,na,218,23653.0,0.11656026719655012
"GRUNCH, ALESTAIRE FI",Hero,371,na,70,2415.0,0.1536231884057971
GRUX,Hero,0,na,1,0.0,
GRYPHON/COMMANDER EK,Hero,666,na,73,2628.0,0.2534246575342466
GUARDIAN III,Hero,0,na,1,0.0,
GUARDIAN IV,Hero,2060,na,200,19900.0,0.1035175879396985
GUARDIAN/JAMES MACDO,Hero,6419,na,552,152076.0,0.04220915857860543
GUARDIAN | MUTANT X-,Hero,104,na,29,406.0,0.2561576354679803
GUARDIAN V/JAMES MAC,Hero,1917,na,177,15576.0,0.12307395993836671
GUARDSMAN/KEVIN O'BR,Hero,603,na,82,3321.0,0.18157181571815717
GUDRUN [ASGARDIAN],Hero,1910,na,162,13041.0,0.14646116095391457
GUILOTINE,Hero,272,na,50,1225.0,0.2220408163265306
GUINNESS,Hero,3,na,3,3.0,1.0
GULADKIN,Hero,74,na,18,153.0,0.48366013071895425
GULLIN,Hero,2980,na,258,33153.0,0.08988628480077218
GULLO,Hero,202,na,36,630.0,0.32063492063492066
"GUNDERSON, COL. ROLA",Hero,2090,na,200,19900.0,0.1050251256281407
GUNSHIP/CARY ROUNTRE,Hero,0,na,1,0.0,
GUNTHAR II,Hero,2458,na,212,22366.0,0.10989895376911384
GUNTHAR,Hero,143,na,31,465.0,0.30752688172043013
"GUNTLY, DAVID",Hero,0,na,1,0.0,
"GUTHRIE, JOELLE",Hero,0,na,1,0.0,
"GUTHRIE, JOSH",Hero,201,na,36,630.0,0.319047619047619
"GUTHRIE, LUCINDA",Hero,500,na,73,2628.0,0.1902587519025875
"GUTHRIE, LUKE",Hero,0,na,1,0.0,
"GUTHRIE, TYLER",Hero,0,na,1,0.0,
GYPSY MOTH,Hero,5326,na,412,84666.0,0.06290600713391443
GYRE,Hero,1990,na,191,18145.0,0.10967208597409754
"GYRICH, HENRY PETER",Hero,6933,na,632,199396.0,0.0347700054163574
HAAG,Hero,0,na,1,0.0,
HACK/,Hero,3,na,3,3.0,1.0
"HADDOCK, DR. MYRA",Hero,64,na,20,190.0,0.3368421052631579
HAFNIUM,Hero,2780,na,200,19900.0,0.13969849246231156
"HAGER, GENERAL",Hero,0,na,1,0.0,
"HAGGERT, BOB",Hero,3091,na,223,24753.0,0.12487375267644325
HAG/,Hero,452,na,54,1431.0,0.3158630328441649
HAIRBAG/SUGGS,Hero,481,na,63,1953.0,0.24628776241679468
"HALBERG, DONALD",Hero,2370,na,202,20301.0,0.11674301758534063
"HALDEMAN, CALVIN",Hero,2014,na,196,19110.0,0.1053898482469911
"HALE, JONAS",Hero,4621,na,372,69006.0,0.06696519143262905
"HALE, NAN",Hero,30,na,9,36.0,0.8333333333333334
"HALE, TOM",Hero,30,na,9,36.0,0.8333333333333334
HALF-FACE,Hero,386,na,65,2080.0,0.18557692307692308
HALFLIFE,Hero,34,na,14,91.0,0.37362637362637363
"HALFTREE, HORACE",Hero,12,na,7,21.0,0.5714285714285714
"HALLER, GABRIELLE",Hero,3583,na,312,48516.0,0.07385192513809877
"HALL, MORGAN",Hero,1976,na,195,18915.0,0.10446735395189004
HALLOWEEN JACK,Hero,0,na,1,0.0,
HAMES,Hero,189,na,36,630.0,0.3
"HAMID, SHEIK",Hero,1,na,2,1.0,1.0
"HAMILTON, JEROME",Hero,77,na,21,210.0,0.36666666666666664
"HAMILTON, MICKY",Hero,270,na,45,990.0,0.2727272727272727
"HAMILTON, PAUL",Hero,3924,na,335,55945.0,0.07014031638216105
HAMIR,Hero,1864,na,142,10011.0,0.1861951852961742
HAMMERHAND II/BRON,Hero,1,na,2,1.0,1.0
HAMMERHAND,Hero,1603,na,142,10011.0,0.16012386374987514
HAMMERHEAD,Villain,4622,na,382,72771.0,0.06351431201989803
HAMMER II/,Hero,785,na,75,2775.0,0.2828828828828829
HAMMER III/EISENHOWE,Hero,543,na,73,2628.0,0.20662100456621005
HAMMER IV/,Hero,216,na,31,465.0,0.4645161290322581
"HAMMER, JUSTIN",Villain,4784,na,396,78210.0,0.06116864851042066
HAMMER/LEROY JACKSON,Hero,0,na,1,0.0,
"HANCOCK, CALISTA",Hero,957,na,88,3828.0,0.25
HANGMAN,Villain,652,na,76,2850.0,0.2287719298245614
HANGMAN II/JASON ROL,Villain,658,na,68,2278.0,0.28884986830553117
"HANRAHAN, GORDON",Hero,4674,na,377,70876.0,0.0659461594898132
"HANRAHY, JIM",Hero,2112,na,150,11175.0,0.18899328859060402
HANRANSHA/ASAHI,Hero,0,na,1,0.0,
"HANSEN, BILLY",Hero,216,na,43,903.0,0.23920265780730898
HARBINGER,Hero,877,na,89,3916.0,0.22395301327885597
HARDBALL,Hero,86,na,24,276.0,0.3115942028985507
HARD BOILED HENWY,Hero,0,na,1,0.0,
HARDCASE/HAROLD HARR,Hero,2213,na,206,21115.0,0.1048070092351409
HARDCORE/,Hero,302,na,48,1128.0,0.26773049645390073
"HARDERMAN, QUENTIN",Hero,1272,na,115,6555.0,0.1940503432494279
HARDRIVE,Hero,2495,na,233,27028.0,0.09231167677963593
HARDWIRE/,Hero,187,na,48,1128.0,0.16578014184397163
"HARDY, LYDIA",Hero,2923,na,246,30135.0,0.0969968475194956
"HARDY, MORGAN MACNEI",Hero,137,na,18,153.0,0.8954248366013072
"HARDY, STAN",Hero,2090,na,200,19900.0,0.1050251256281407
HARGEN,Hero,2293,na,202,20301.0,0.11295010098024728
"HARGROVE, ELIAS",Hero,2889,na,248,30628.0,0.0943254538330939
"HARKER, QUINCY",Hero,44,na,21,210.0,0.20952380952380953
"HARKNESS, ABIGAIL",Hero,166,na,34,561.0,0.29590017825311943
"HARKNESS, AGATHA",Villain,6504,na,606,183315.0,0.03547991162752639
HARMONY,Hero,1,na,2,1.0,1.0
HARNESS/ERIKA BENSON,Hero,1643,na,154,11781.0,0.13946184534419828
HAROKIN [ASGARDIAN],Hero,2032,na,182,16471.0,0.1233683443628195
HARPOON,Villain,4421,na,347,60031.0,0.07364528327031034
HARPY II,Villain,1967,na,193,18528.0,0.10616364421416234
HARQUIS TEY,Hero,0,na,1,0.0,
"HARRAS, BOB",Hero,108,na,24,276.0,0.391304347826087
"HARR, DR.",Hero,0,na,1,0.0,
HARRIER,Hero,0,na,1,0.0,
"HARRIGAN, CHESTER CH",Hero,0,na,1,0.0,
"HARRIGAN, PATRICIA P",Hero,2819,na,205,20910.0,0.13481587757054042
"HARRINGTON, PRINCIPA",Hero,1,na,2,1.0,1.0
"HARRIS, BERNARD",Hero,31,na,12,66.0,0.4696969696969697
"HARRIS, CHRISTINE",Hero,1622,na,159,12561.0,0.12912984634981292
"HARRIS, EDDIE",Hero,1603,na,137,9316.0,0.17206955775010735
"HARRIS, MONROE",Hero,160,na,30,435.0,0.367816091954023
"HARRISON, COL. EDWAR",Hero,1968,na,194,18721.0,0.10512258960525613
"HARROW, DR. JONAS",Hero,2766,na,240,28680.0,0.09644351464435147
HARVEST/CHI LO,Hero,964,na,126,7875.0,0.12241269841269842
HARVEST II,Hero,606,na,65,2080.0,0.29134615384615387
"HARVEY, SUE",Hero,0,na,1,0.0,
"HASARD, SAMANTHA",Hero,0,na,1,0.0,
HASSAN,Hero,0,na,1,0.0,
"HASTINGS, PROF. LOUI",Hero,713,na,79,3081.0,0.231418370658877
HATCHET-9,Hero,0,na,1,0.0,
HATCHET MAN/HACHIMAN,Hero,12,na,7,21.0,0.5714285714285714
"HATCHWAY, VERNON",Hero,2123,na,152,11476.0,0.18499477169745557
HATE,Hero,3740,na,331,54615.0,0.06847935548841894
HATE-MONGER/ADOLF HI,Villain,1653,na,147,10731.0,0.15403969807100923
HATE-MONGER II,Villain,319,na,54,1431.0,0.22292103424178897
HATE-MONGER IV,Villain,432,na,52,1326.0,0.3257918552036199
HATE-MONGER V,Villain,2384,na,213,22578.0,0.10558951191425281
"HATORI, DESMOND",Hero,0,na,1,0.0,
HAUPTMAN,Hero,2385,na,214,22791.0,0.10464657101487429
HAUPTMANN DEUTSCHLAN,Hero,2321,na,186,17205.0,0.13490264458006393
HAUPTMANN ENGLAND,Hero,1777,na,175,15225.0,0.11671592775041051
HAUS,Hero,7,na,6,15.0,0.4666666666666667
HAV-AK,Hero,0,na,1,0.0,
HAVEN/RADHA DASTOOR,Hero,927,na,90,4005.0,0.23146067415730337
"HAVERSHAW, ANDREA",Hero,2194,na,213,22578.0,0.09717424041101957
"HAVERSHAW, JASON",Hero,2194,na,213,22578.0,0.09717424041101957
HAVOK/ALEX SUMMERS,Hero,7192,na,676,228150.0,0.03152312075388999
HAVOK | MUTANT X-VER,Hero,103,na,29,406.0,0.2536945812807882
HAV-ROGG,Hero,0,na,1,0.0,
HAWK,Hero,7336,na,714,254541.0,0.028820504358826278
HAWKEYE DOPPELGANGER,Villain,4663,na,391,76245.0,0.061158108728441206
HAWKEYE | MUTANT X-V,Hero,105,na,29,406.0,0.25862068965517243
"HAWKINS, DR. EDWIN E",Hero,0,na,1,0.0,
HAWKSHAW,Hero,2902,na,237,27966.0,0.1037688621898019
"HAWLEY, PAMELA",Hero,0,na,1,0.0,
HAYDEN,Hero,1945,na,166,13695.0,0.14202263599853962
HAYWIRE/,Hero,664,na,85,3570.0,0.18599439775910365
HAZARD/CARTER RYKING,Hero,1828,na,183,16653.0,0.10977001140935568
HEADCASE,Hero,692,na,95,4465.0,0.15498320268757
HEADGEAR/,Hero,2569,na,227,25651.0,0.10015204085610697
HEADHUNTER/,Hero,45,na,18,153.0,0.29411764705882354
HEADLOK,Hero,1011,na,81,3240.0,0.31203703703703706
HEADMISTRESS/,Hero,143,na,30,435.0,0.32873563218390806
HEALER,Hero,3804,na,302,45451.0,0.08369452817319752
HEATER DELIGHT,Hero,801,na,89,3916.0,0.20454545454545456
HEAT-RAY/,Hero,2385,na,214,22791.0,0.10464657101487429
HECATE,Hero,0,na,1,0.0,
"HECK, DON",Hero,0,na,1,0.0,
HECTOR II,Hero,2467,na,198,19503.0,0.12649335999589806
HECTOR,Hero,30,na,12,66.0,0.45454545454545453
"HEDERMAN, LOTTIE",Hero,2385,na,214,22791.0,0.10464657101487429
HEDRON,Hero,1116,na,122,7381.0,0.15119902452242243
HEIMDALL [ASGARDIAN],Hero,5310,na,447,99681.0,0.05326993108014567
HELA [ASGARDIAN],Villain,6455,na,541,146070.0,0.0441911412336551
HELIO,Hero,1602,na,151,11325.0,0.14145695364238411
HELIUM,Hero,2113,na,150,11175.0,0.189082774049217
HELIX II,Hero,1990,na,191,18145.0,0.10967208597409754
HELIX/RAFAEL CARAGO,Hero,3969,na,339,57291.0,0.06927789705189297
HELKOOKY,Hero,0,na,1,0.0,
HELLCAT/PATSY WALKER,Hero,6906,na,637,202566.0,0.03409259204407453
HELLEN,Hero,883,na,80,3160.0,0.27943037974683543
"HELLER, DR. JOSEPH",Hero,819,na,93,4278.0,0.19144460028050492
"HELLER, ERIC",Hero,0,na,1,0.0,
HELL-EYES,Hero,1802,na,150,11175.0,0.16125279642058166
HELLFIRE/MIKAL DRAGO,Villain,15,na,10,45.0,0.3333333333333333
HELLRAZOR,Hero,2204,na,169,14196.0,0.15525500140884757
HELLSCOUT/KENNETH TE,Hero,2597,na,211,22155.0,0.11721958925750395
HELLSPAWN,Hero,0,na,1,0.0,
HELLSTORM/DAIMON HEL,Hero,6298,na,541,146070.0,0.04311631409598138
HELLSTORM DOPPELGANG,Hero,16,na,11,55.0,0.2909090909090909
"HELLSTROM, VICTORIA",Hero,17,na,11,55.0,0.3090909090909091
HEMINGWAY,Villain,1967,na,197,19306.0,0.1018854242204496
"HENCKEL, MARIA",Hero,2454,na,223,24753.0,0.09913949824263725
"HENDERSHOOT, COLONEL",Hero,1230,na,109,5886.0,0.2089704383282365
"HENDERSON, CAROL",Hero,1,na,2,1.0,1.0
"HENRY, JOHN",Hero,2385,na,214,22791.0,0.10464657101487429
"HENSHAW, CURTIS",Hero,2090,na,200,19900.0,0.1050251256281407
HEPHAESTUS,Hero,185,na,40,780.0,0.23717948717948717
HERA/AUGUSTINE JONES,Villain,3060,na,272,36856.0,0.08302583025830258
HERCULES DOPPELGANGE,Hero,4857,na,416,86320.0,0.05626737720111214
HERCULES [GREEK GOD],Hero,7226,na,686,234955.0,0.03075482539209636
HERMES [GREEK GOD],Hero,1708,na,151,11325.0,0.1508167770419426
HERMOD [ASGARDIAN],Hero,1944,na,165,13530.0,0.14368070953436807
HESCAMAR/MARNOT [ASG,Hero,2295,na,178,15753.0,0.1456865358979242
"HESSLER, WOLFGANG",Hero,2368,na,196,19110.0,0.1239141810570382
HETH'SA,Hero,135,na,37,666.0,0.20270270270270271
HEX/DOMINIC DESTINE,Hero,0,na,1,0.0,
"HEYWERTH, GENERAL",Hero,4085,na,311,48205.0,0.08474224665491131
"HIBBERT, ELLEN",Hero,1968,na,194,18721.0,0.10512258960525613
"HIBBERT, HOPE",Hero,3147,na,271,36585.0,0.08601886018860189
"HIDALGO, DETECTIVE J",Hero,667,na,71,2485.0,0.26841046277666
"HIGGINS, JANE",Hero,0,na,1,0.0,
"HIGGINS, LINDA",Hero,0,na,1,0.0,
"HIGGINS, RICHIE",Hero,0,na,1,0.0,
"HIGGINS, SAMUEL",Hero,3818,na,274,37401.0,0.10208283200983931
HIGH EVOLUTIONARY/HE,Hero,6756,na,591,174345.0,0.03875075281768906
HIGHNOTE/RAOUL HERNA,Hero,701,na,97,4656.0,0.15055841924398625
HIGH OVERLORD,Hero,1,na,2,1.0,1.0
HIJACKER,Hero,4465,na,335,55945.0,0.07981052819733667
HILARY,Hero,520,na,77,2926.0,0.17771701982228297
"HILDEBRANT, DR.",Hero,1330,na,132,8646.0,0.15382835993523017
HILDEGARDE [ASGARDIA,Hero,2821,na,258,33153.0,0.08509033873254306
HILDY [ASGARDIAN],Hero,4452,na,344,58996.0,0.07546274323682961
"HILL, GEORGE",Hero,0,na,1,0.0,
"HILLIARD, JACOB",Hero,2361,na,215,23005.0,0.10262986307324495
HINDSIGHT LAD/CARLTO,Hero,4282,na,367,67161.0,0.06375724006491863
"HINDS, PATRICK",Hero,0,na,1,0.0,
"HINKLEY, ADMIRAL",Hero,0,na,1,0.0,
HINKLEY,Hero,34,na,13,78.0,0.4358974358974359
HIPPOLYTA [GREEK GOD,Hero,2731,na,246,30135.0,0.09062551850008296
HIROMITSU,Hero,3017,na,271,36585.0,0.08246549132157988
HIRO,Hero,810,na,79,3081.0,0.2629016553067186
"HITCHUCK, KELLY",Hero,2,na,3,3.0,0.6666666666666666
"HITLER, ADOLF",Villain,2596,na,217,23436.0,0.11076975593104625
HITMAN/LT. BURT KENY,Hero,2341,na,222,24531.0,0.09543027190086013
"HOARD, JOSH",Hero,976,na,90,4005.0,0.24369538077403247
HOARFEN,Hero,406,na,63,1953.0,0.2078853046594982
HOARFROST/,Hero,1486,na,116,6670.0,0.22278860569715142
"HOBBS, DET.",Hero,236,na,48,1128.0,0.20921985815602837
"HOBBS, HARRIS",Hero,1753,na,145,10440.0,0.167911877394636
HOBGOBLIN,Hero,3215,na,281,39340.0,0.08172343670564311
HOBGOBLIN III/LEFTY,Hero,2257,na,218,23653.0,0.09542129962372638
HOBGOBLIN II/RODERIC,Hero,5537,na,437,95266.0,0.058121470409170116
HOBGOBLIN V/JASON PH,Hero,4589,na,372,69006.0,0.06650146364084282
"HOCHBERG, ROGER",Hero,3256,na,271,36585.0,0.08899822331556649
HODER [ASGARDIAN],Hero,525,na,72,2556.0,0.20539906103286384
"HODGE, CAMERON",Villain,5938,na,489,119316.0,0.04976700526333434
"HOFFMAN, ALICE",Hero,0,na,1,0.0,
HOFFMAN,Hero,0,na,1,0.0,
"HOGAN, HAROLD J. HAP",Hero,5555,na,504,126756.0,0.043824355454574145
"HOGAN, VIRGINIA PEPP",Hero,6272,na,552,152076.0,0.04124253662642363
"HOGARTH, JERYN",Hero,4403,na,354,62481.0,0.07046942270450217
HOGGOTH,Hero,1275,na,127,8001.0,0.15935508061492312
HOGUN [ASGARDIAN],Hero,6402,na,553,152628.0,0.04194512147181382
HOGUN | MUTANT X-VER,Hero,112,na,29,406.0,0.27586206896551724
"HOLDEN, DR. SAMUEL",Hero,8,na,6,15.0,0.5333333333333333
"HOLDSWORTH, PARKER",Hero,189,na,33,528.0,0.35795454545454547
"HOLIDAY, JORDAN",Hero,1,na,2,1.0,1.0
"HO, LI MUAN",Hero,389,na,52,1326.0,0.2933634992458522
"HOLKAR, DR. SHYAM",Hero,3097,na,252,31626.0,0.09792575728830709
"HOLLISTER, SHERIFF",Hero,0,na,1,0.0,
HOLLYWOOD,Hero,2,na,3,3.0,0.6666666666666666
HOLOCAUST,Hero,4561,na,380,72010.0,0.06333842521871962
HOLY/FATHER HECTOR R,Hero,6,na,4,6.0,1.0
"HONDA, DR.",Hero,100,na,28,378.0,0.26455026455026454
HONEY LEMON/,Hero,182,na,34,561.0,0.3244206773618538
"HONIKAWA, SHO",Hero,12,na,7,21.0,0.5714285714285714
HOOPSNAKE/,Hero,1486,na,116,6670.0,0.22278860569715142
HOO,Hero,572,na,61,1830.0,0.31256830601092894
HOPE,Hero,923,na,89,3916.0,0.23569969356486212
"HOPKINS, STEVE",Hero,4521,na,357,63546.0,0.07114531205740723
"HORTON, DOUGIE",Hero,2298,na,220,24090.0,0.09539227895392279
"HORTON, PROFESSOR PH",Hero,1327,na,138,9453.0,0.14037871575161323
HORUS [EGYPTIAN GOD],Hero,2009,na,179,15931.0,0.12610633356349257
"HOSEK, BULL",Hero,0,na,1,0.0,
HOTAMITANIO,Hero,0,na,1,0.0,
HO TI,Hero,0,na,1,0.0,
HOTSHOT/LOUIS,Hero,3424,na,274,37401.0,0.09154835432207695
HOUND,Hero,2525,na,234,27261.0,0.09262316129268919
HOUSE OF SHADOWS,Hero,0,na,1,0.0,
"HOUSTON, LT. COMMAND",Hero,0,na,1,0.0,
"HOUSTON, STELLA",Hero,664,na,69,2346.0,0.2830349531116795
"HOWARD, PROFESSOR MA",Hero,3663,na,282,39621.0,0.09245097296888014
HOWARD THE DUCK,Hero,5041,na,413,85078.0,0.0592515103787113
HOWLER II/ZED,Hero,1,na,2,1.0,1.0
HOWLER/LUKE GARROW,Hero,3,na,4,6.0,0.5
HO YINSEN,Hero,0,na,1,0.0,
"HOYT, TONY",Hero,1201,na,128,8128.0,0.14776082677165353
HRILL,Hero,0,na,1,0.0,
HRIMHARI,Hero,2925,na,234,27261.0,0.1072961373390558
"HSU, CHEN",Hero,2588,na,232,26796.0,0.09658157934020004
"HUDDLESTON, PROF.",Hero,0,na,1,0.0,
"HU, DR.",Hero,215,na,43,903.0,0.23809523809523808
"HUDSON, HEATHER",Hero,6311,na,564,158766.0,0.03975032437675573
"HUDSON, JAMES | MUTA",Hero,106,na,29,406.0,0.26108374384236455
HUGIN,Hero,968,na,104,5356.0,0.18073188946975355
"HUGO, CAPTAIN EDVARD",Hero,428,na,43,903.0,0.4739756367663344
HULK DOPPELGANGER II,Villain,4681,na,402,80601.0,0.05807620252850461
HULK DOPPELGANGER,Villain,4693,na,395,77815.0,0.06030970892501446
HULK/DR. ROBERT BRUC,Hero,7228,na,695,241165.0,0.029971181556195964
HULK III/BRUCE BANNE,Hero,3780,na,284,40186.0,0.09406260886876026
HULK IV,Hero,0,na,1,0.0,
HULK | MUTANT X-VERS,Hero,115,na,29,406.0,0.2832512315270936
HULK ROBOT,Hero,2278,na,195,18915.0,0.1204335183716627
HUMAN ROBOT,Hero,1,na,2,1.0,1.0
HUMAN TOP/DAVEY MITC,Hero,118,na,26,325.0,0.3630769230769231
HUMAN TORCH ANDROID/,Hero,6503,na,576,165600.0,0.03926932367149758
HUMAN TORCH DOPPELGA,Hero,5131,na,429,91806.0,0.05588959327277084
HUMAN TORCH/JOHNNY S,Hero,7327,na,715,255255.0,0.028704628704628705
HUMBUG/PROF. B. MITT,Hero,3097,na,267,35511.0,0.08721241305510968
HUMP/,Hero,117,na,26,325.0,0.36
HUMUS SAPIEN,Hero,2378,na,165,13530.0,0.17575757575757575
HUNCH,Hero,3202,na,251,31375.0,0.10205577689243028
HUNGER,Hero,2852,na,261,33930.0,0.08405540819333923
HUNGYR,Hero,0,na,1,0.0,
HUNKIR,Hero,0,na,1,0.0,
HUNTARA/MARY ELIZABE,Hero,3764,na,309,47586.0,0.07909889463287521
"HUNTER, IAN",Hero,3294,na,279,38781.0,0.08493850081225342
HUNTER IN DARKNESS,Hero,1203,na,118,6903.0,0.17427205562798784
HUNTER/JAEGER,Hero,3026,na,264,34716.0,0.08716441986403964
"HUNTER, LANCE",Hero,2126,na,204,20706.0,0.10267555297981261
"HUNTER, STEVIE",Hero,4364,na,357,63546.0,0.06867466087558619
"HUNT, JERRY",Hero,265,na,47,1081.0,0.24514338575393155
"HUNT, ROBERTA",Hero,0,na,1,0.0,
HUNTSMAN,Hero,2565,na,232,26796.0,0.09572324227496641
"HURDLER, THOMAS",Hero,210,na,40,780.0,0.2692307692307692
HURRICANE II,Hero,0,na,1,0.0,
HURRICANE III,Hero,1506,na,148,10878.0,0.13844456701599558
HUSK/PAIGE GUTHRIE,Hero,5791,na,473,111628.0,0.05187766510194575
HUSK/PAIGE GUTHRIE |,Hero,103,na,29,406.0,0.2536945812807882
HUSSAR,Hero,1170,na,127,8001.0,0.14623172103487064
"HUXLEY, DR. ALDA",Hero,3130,na,272,36856.0,0.08492511395702192
"HUXLEY, DR. HORATIO",Hero,1320,na,129,8256.0,0.15988372093023256
HYBRID/JAMES JIMMY M,Hero,1586,na,140,9730.0,0.1630010277492292
HYDROMAN/MORRIE BENC,Hero,5987,na,519,134421.0,0.044539171706801765
HYDRON,Hero,2192,na,193,18528.0,0.11830742659758203
HYENA/HENRY MORTONSO,Hero,252,na,39,741.0,0.340080971659919
HYNNIT,Hero,0,na,1,0.0,
HYPERION,Hero,2611,na,234,27261.0,0.09577785114265801
HYPERION II,Hero,4687,na,388,75078.0,0.06242840778923253
HYPERSTORM,Hero,2321,na,201,20100.0,0.1154726368159204
HYPERTRON/CHESTER,Hero,0,na,1,0.0,
HYPERTRON II/STURDEV,Hero,0,na,1,0.0,
HYPNO-HUSTLER/,Hero,819,na,104,5356.0,0.1529126213592233
HYZAKTL,Hero,0,na,1,0.0,
ICEMAN DOPPELGANGER,Villain,4007,na,346,59685.0,0.06713579626371785
ICE-MAN | MUTANT X-V,Hero,163,na,41,820.0,0.19878048780487806
ICEMAN/ROBERT BOBBY,Hero,7221,na,685,234270.0,0.030823408887181457
ICEMASTER/,Hero,2871,na,214,22791.0,0.12597077793866
ICE PRINCESS/,Hero,3843,na,272,36856.0,0.10427067505969177
ICE WORM,Hero,0,na,1,0.0,
"ICHIHARA, SHIGERU",Hero,400,na,52,1326.0,0.30165912518853694
ICON/DR. U'MBAYA A'K,Hero,0,na,1,0.0,
ICONOCLAST,Villain,0,na,1,0.0,
IDNAR,Hero,332,na,51,1275.0,0.2603921568627451
IDRIS,Hero,0,na,1,0.0,
IDUNA,Hero,354,na,54,1431.0,0.24737945492662475
"IGOE, MAX",Hero,40,na,16,120.0,0.3333333333333333
IGOR,Hero,6095,na,523,136503.0,0.04465103331062321
IKARIS/IKE HARRIS [E,Hero,4824,na,398,79003.0,0.06106097236813792
IKARIS | MUTANT X-VE,Hero,111,na,29,406.0,0.2733990147783251
IKARYS,Hero,983,na,104,5356.0,0.1835324869305452
IKONN,Hero,191,na,40,780.0,0.24487179487179486
IKTHON,Hero,1063,na,89,3916.0,0.27145045965270687
"IMMORTUS, MARCUS",Villain,2576,na,200,19900.0,0.12944723618090453
IMPACT/,Hero,1976,na,171,14535.0,0.13594771241830064
IMPALA/,Villain,3965,na,286,40755.0,0.09728867623604466
IMPOSSIBLE MAN,Villain,5943,na,463,106953.0,0.05556646377380719
IMPOSSIBLE WOMAN,Hero,1191,na,104,5356.0,0.22236743838685585
IMP/PANDORA DESTINE,Hero,0,na,1,0.0,
IMPULSE II/DWIGHT HU,Hero,174,na,32,496.0,0.35080645161290325
IMPULSE,Hero,1227,na,130,8385.0,0.14633273703041144
INAZUMA,Hero,298,na,45,990.0,0.301010101010101
IN-BETWEENER,Villain,4263,na,360,64620.0,0.0659702878365831
INDECH,Hero,0,na,1,0.0,
"INDIGO, ODYSSEUS",Hero,0,na,1,0.0,
INDIUM,Hero,2780,na,200,19900.0,0.13969849246231156
INERTIA/,Hero,137,na,31,465.0,0.2946236559139785
"INES, DR. DIDIER",Hero,2385,na,214,22791.0,0.10464657101487429
INFECTIA/JOSEPHINE,Hero,1843,na,167,13861.0,0.13296298968328404
INFERNO,Hero,16,na,11,55.0,0.2909090909090909
INFERNO III/SAMANTHA,Hero,2576,na,232,26796.0,0.0961337513061651
INFERNO II/JOSEPH CO,Hero,352,na,56,1540.0,0.22857142857142856
INFINITY II,Hero,4239,na,375,70125.0,0.06044919786096257
INFINITY,Hero,439,na,65,2080.0,0.2110576923076923
INFINITY THRALL,Villain,180,na,32,496.0,0.3629032258064516
INFOMORPH,Hero,2551,na,233,27028.0,0.09438360219032114
INGOT/,Hero,1486,na,116,6670.0,0.22278860569715142
INNARDS,Hero,174,na,38,703.0,0.24751066856330015
INNOCENT,Hero,74,na,20,190.0,0.3894736842105263
"INSHALLAH, KHALID",Hero,3987,na,340,57630.0,0.0691827173347215
INSOMNIA/,Hero,19,na,8,28.0,0.6785714285714286
INTEGER,Hero,146,na,28,378.0,0.3862433862433862
INTELLIGENTSIA,Hero,0,na,1,0.0,
INTERLOPER,Hero,482,na,63,1953.0,0.24679979518689196
INVISIBLE WOMAN DOPP,Hero,4064,na,341,57970.0,0.07010522684146972
INVISIBLE WOMAN/SUE,Hero,7266,na,704,247456.0,0.02936279581016423
ION/,Villain,3790,na,268,35778.0,0.1059310190619934
"IONELLO, JASON",Hero,3573,na,298,44253.0,0.08074028879398007
I.Q./ISHMAEL QUESTOR,Hero,3417,na,250,31125.0,0.10978313253012048
IREZUMI/,Hero,0,na,1,0.0,
IRIDIA [INHUMAN],Hero,1511,na,139,9591.0,0.15754353039307684
IRON,Hero,2780,na,200,19900.0,0.13969849246231156
IRONCLAD,Villain,5205,na,405,81810.0,0.06362302896956362
IRON CROSS/HELMUT GR,Villain,3400,na,247,30381.0,0.11191205029459202
IRON FIST/DANIEL RAN,Hero,6910,na,637,202566.0,0.03411233869454894
IRON FIST H'YLTHRI I,Hero,2506,na,220,24090.0,0.10402656704026567
IRON FIST | MUTANT X,Hero,112,na,29,406.0,0.27586206896551724
IRON GIANT MAN | MUT,Hero,105,na,29,406.0,0.25862068965517243
IRON MAIDEN/,Hero,3843,na,272,36856.0,0.10427067505969177
IRON MAIDEN II/,Hero,146,na,28,378.0,0.3862433862433862
IRON MAN ARMOR,Hero,525,na,59,1711.0,0.30683810637054354
IRON MAN DOPPELGANGE,Hero,5136,na,430,92235.0,0.05568385103268824
IRON MAN III/EDDIE M,Hero,1295,na,138,9453.0,0.1369935470221094
IRON MAN IV/JAMES R.,Hero,6924,na,624,194376.0,0.03562168168909742
IRON MAN/TONY STARK,Hero,7452,na,731,266815.0,0.027929464235518994
