,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
223,ARMS MERCHANT/ANDREA,Hero,51,2,10,20,2.55
224,"ARMSTRONG, ?",Hero,1,1,1,1,1.0
225,"ARMSTRONG, MYRA",Hero,30,2,7,14,2.142857142857143
226,ARNSTROM,Hero,12,3,4,12,1.0
227,ARON [WATCHER],Hero,350,24,32,768,0.4557291666666667
228,ARRANGER/,Hero,341,42,30,1260,0.2706349206349206
229,ARROW,Hero,3,1,2,2,1.5
230,ARSENAL,Hero,21,3,7,21,1.0
231,ARSENAL II,Hero,6,3,2,6,1.0
232,ARSENIC,Hero,29,2,8,16,1.8125
233,ARTEMIS,Hero,23,4,5,20,1.15
234,ARVAK,Hero,21,1,6,6,3.5
235,ARYAN,Villain,36,1,8,8,4.5
236,ASANO,Hero,3,3,1,3,1.0
237,"ASBERY, SHAMARI",Hero,24,2,6,12,2.0
238,ASBESTOS LADY,Hero,1,1,1,1,1.0
239,"ASH, BRANDY",Hero,64,11,8,88,0.7272727272727273
240,ASHEMA [CELESTIAL],Hero,47,8,9,72,0.6527777777777778
241,"ASHER, CARL",Hero,1,1,1,1,1.0
242,"ASHER, DONNA",Hero,1,1,1,1,1.0
243,"ASHER, MICHAEL",Hero,2,2,1,2,1.0
244,ASHUR,Hero,1,1,1,1,1.0
245,ASKANI,Hero,26,3,6,18,1.4444444444444444
246,ASMODEUS,Hero,10,5,3,15,0.6666666666666666
247,ASP II/CLEO,Hero,1091,31,63,1953,0.5586277521761392
248,ASSAULT/,Hero,7,3,2,6,1.1666666666666667
249,ASTARTE,Hero,1,1,1,1,1.0
250,"ASTER, LUCIAN",Hero,8,4,3,12,0.6666666666666666
251,ASTRA,Hero,83,7,14,98,0.8469387755102041
252,ASTRA II,Hero,62,5,10,50,1.24
253,ASTROLOGER/,Hero,7,3,2,6,1.1666666666666667
254,ASTRONOMER,Hero,68,6,11,66,1.0303030303030303
255,"ASTROVIK, ARNOLD",Hero,6,4,2,8,0.75
256,"ASTROVIK, NORMA",Hero,21,13,4,52,0.40384615384615385
257,ASYLUM II/HENRIQUE M,Hero,5,3,2,6,0.8333333333333334
258,ASYLUM/,Hero,9,3,3,9,1.0
259,ATALANTA,Hero,115,22,16,352,0.32670454545454547
260,ATALON,Hero,4,4,1,4,1.0
261,ATHENA [GREEK GOD],Hero,42,8,8,64,0.65625
262,"ATKINSON, MAJ. EDMON",Hero,13,3,4,12,1.0833333333333333
263,ATLAS,Hero,75,11,12,132,0.5681818181818182
264,ATLAS III,Hero,15,1,5,5,3.0
265,ATOM SMASHER II/,Hero,2,2,1,2,1.0
266,ATOM SMASHER/,Hero,10,1,4,4,2.5
267,ATOM-SMASHER/,Hero,3,3,1,3,1.0
268,"ATOR, GENERAL",Hero,57,6,9,54,1.0555555555555556
269,ATTRACTIVE LAD/AUNDR,Hero,21,1,6,6,3.5
270,ATTUMA,Villain,461,48,44,2112,0.21827651515151514
271,AUGUST PERSONAGE IN,Hero,37,15,6,90,0.4111111111111111
272,AUNTIE FREEZE/,Hero,10,2,4,8,1.25
273,AURA/ANN HERD,Hero,39,6,8,48,0.8125
274,AURIC/,Hero,109,12,17,204,0.5343137254901961
275,AURORA DOPPELGANGER,Villain,28,1,7,7,4.0
276,AURORA | MUTANT X-VE,Hero,6,1,3,3,2.0
277,AURORA/JEANNE-MARIE,Hero,961,107,83,8881,0.10820853507487896
278,"AUSTIN, GEN.",Hero,2,2,1,2,1.0
279,"AUSTIN, SUSAN",Hero,258,39,22,858,0.3006993006993007
280,"AUSTIN, TERRY",Hero,4,2,2,4,1.0
281,"AUTHIER, POLICE CHIE",Hero,11,7,2,14,0.7857142857142857
282,"AUTHIER, TRACY TRACE",Hero,15,8,2,16,0.9375
283,AUTHORITY/,Hero,28,5,7,35,0.8
284,AUTOLYCUS,Hero,14,3,4,12,1.1666666666666667
285,AVALANCHE/DOMINIC PE,Villain,1130,52,75,3900,0.28974358974358977
286,AVANDALIA,Villain,30,4,6,24,1.25
287,AVATAR,Hero,5,2,2,4,1.25
288,AVATAR II/PRINCESS A,Hero,2,2,1,2,1.0
289,AVIA,Hero,80,13,13,169,0.47337278106508873
290,AVIOS,Hero,31,2,7,14,2.2142857142857144
291,AVIUS,Hero,65,4,10,40,1.625
292,"AVRIL, SALLY",Hero,56,16,7,112,0.5
293,"AVRIL, YVETTE",Hero,6,1,3,3,2.0
294,AWESOME ANDROID,Villain,61,3,12,36,1.6944444444444444
295,AXE/,Hero,73,3,15,45,1.6222222222222222
296,AXIS/,Hero,3,1,2,2,1.5
297,"AYALA, AWILDA",Hero,14,9,3,27,0.5185185185185185
298,"AYALA, FILIPPO",Hero,6,4,2,8,0.75
299,"AYALA, MRS.",Hero,10,5,3,15,0.6666666666666666
300,"AYALA, NESTOR",Hero,3,1,2,2,1.5
301,AYESHA,Villain,2,2,1,2,1.0
302,AZAZEL,Villain,1,1,1,1,1.0
303,AZAZEL II,Villain,1,1,1,1,1.0
304,AZIR,Hero,7,5,2,10,0.7
305,AZOPARDI,Hero,1,1,1,1,1.0
306,AZOR,Hero,6,1,3,3,2.0
307,AZRAEL,Hero,1,1,1,1,1.0
308,AZURE,Hero,3,1,2,2,1.5
309,B'ARR,Hero,4,2,2,4,1.0
310,B'GON,Hero,1,1,1,1,1.0
311,"B'KOSA, GEN. JONATHA",Hero,6,3,2,6,1.0
312,BAAL,Hero,9,2,3,6,1.5
313,BAAL II,Hero,3,1,2,2,1.5
314,BACILLUS,Hero,9,5,2,10,0.9
315,"BADALAMENTE, JESUS",Hero,61,13,11,143,0.42657342657342656
316,"BADALINO, LT. MICHAE",Hero,16,5,4,20,0.8
317,"BAILEY, GAILYN",Hero,15,2,5,10,1.5
318,"BAILEY, JOEY",Hero,15,2,5,10,1.5
319,"BAILEY, SARA GREY",Hero,69,6,13,78,0.8846153846153846
320,"BAIRD, DR.",Hero,1,1,1,1,1.0
321,BAKER,Hero,2,2,1,2,1.0
322,"BAKER, ANNE-MARIE",Hero,124,6,19,114,1.087719298245614
323,BALABAN/,Hero,10,1,4,4,2.5
324,BALDER [ASGARDIAN],Hero,1265,255,77,19635,0.06442577030812324
325,"BALDWIN, JUSTIN",Hero,27,21,4,84,0.32142857142857145
326,"BALDWIN, MADELYNE MA",Hero,93,32,15,480,0.19375
327,"BALE, EMERSON",Hero,36,7,8,56,0.6428571428571429
328,"BALLANTINE, DEVON",Hero,16,2,5,10,1.6
329,"BALLANTINE, KAYLA",Hero,253,36,35,1260,0.2007936507936508
330,"BALLANTINE, MR.",Hero,15,1,5,5,3.0
331,"BALLANTINE, MRS.",Hero,15,1,5,5,3.0
332,BALOR,Hero,5,3,2,6,0.8333333333333334
333,BAMBI,Hero,167,16,22,352,0.4744318181818182
334,"BANCROFT, MARTINE",Hero,37,15,4,60,0.6166666666666667
335,BANDIT/,Hero,6,4,2,8,0.75
336,"BANK, IRVING",Hero,1,1,1,1,1.0
337,"BANKS, SHARON",Hero,62,5,10,50,1.24
