,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
1465,DEVIL-SLAYER/ERIC SI,Hero,164386,na,5654,15981031.0,0.010286320075344326
1466,"DEVINE, ANTON",Hero,98489,na,2104,2212356.0,0.04451769968305282
1467,DEVLOR,Hero,144430,na,4019,8074171.0,0.017887904529146088
1468,"DEVOOR, ALBERT",Hero,108196,na,2362,2788341.0,0.038803001498023376
1469,DEVOS THE DEVESTATOR,Villain,156323,na,4942,12209211.0,0.01280369386686822
1470,DEVOURER,Hero,85688,na,1899,1802151.0,0.04754762503253057
1471,"DEWITT, KEARSON",Villain,111455,na,2659,3533811.0,0.03153960412710244
1472,"DEWITT, LUCIUS",Hero,36111,na,776,300700.0,0.12008979048885933
1473,"DEWOLFF, JEAN",Hero,154460,na,4885,11929170.0,0.012948092784326152
1474,"DEWOLFF, MEREDITH",Hero,42536,na,985,484620.0,0.08777186249019851
1475,DEXAM,Hero,62727,na,1197,715806.0,0.08763128557178901
1476,DEX,Hero,78322,na,1758,1544403.0,0.05071344720257601
1477,"DEZOAN, JOHN",Hero,89350,na,1946,1892485.0,0.047213055849848216
1478,DHEREK,Hero,19474,na,393,77028.0,0.2528171573973101
1479,DIABLO/ESTEBAN DE AB,Villain,162862,na,5461,14908530.0,0.01092408171697679
1480,DIAMONDBACK II/RACHE,Villain,158061,na,4971,12352935.0,0.012795420683424628
1481,DIAMONDBACK,Villain,32204,na,612,186966.0,0.17224522105623483
1482,"DIAMOND, BOB",Hero,133987,na,3703,6854253.0,0.019548009097417326
1483,"DIAMOND, CHUCKY",Hero,125258,na,3182,5060971.0,0.02474979603716362
1484,"DIAMONDE, YVETTE",Hero,90661,na,1874,1755001.0,0.05165866002355554
1485,DIAMOND HEAD,Hero,94918,na,1943,1886653.0,0.05031025843120065
1486,DIAMONDHEAD/DYKER,Villain,117279,na,2777,3854476.0,0.030426703915136584
1487,"DIAMOND, KATHY",Hero,76438,na,1607,1290421.0,0.059234931855572714
1488,DIAMOND LIL/LILLIAN,Hero,148750,na,4370,9546265.0,0.01558201034645487
1489,"DIBBS, LIONEL",Hero,117354,na,2736,3741480.0,0.03136566278584945
1490,DIBDEB,Hero,76769,na,1489,1107816.0,0.06929760898921843
1491,DICE/ROB FORTUNE,Hero,102462,na,2246,2521135.0,0.04064121913344585
1492,"DICHINSON, RICKY",Hero,78570,na,1769,1563796.0,0.05024312634128748
1493,"DIEGO, MANUEL",Hero,71419,na,1472,1082656.0,0.06596647503916295
1494,DIE'ODE/,Hero,51384,na,999,498501.0,0.1030770249207123
1495,"DIETZ, SUSAN",Hero,74489,na,1409,991936.0,0.07509456255242274
1496,DIGGER,Hero,121193,na,3044,4631446.0,0.026167421578487584
1497,DIGGER II/,Hero,82527,na,1782,1586871.0,0.052006117699548354
1498,"DILLON, ANITA",Hero,79706,na,1799,1617301.0,0.04928334305116982
1499,"DILLON, BERNIE",Hero,106278,na,2299,2641551.0,0.04023318118787031
1500,"DILLON, JONATHAN",Hero,79706,na,1799,1617301.0,0.04928334305116982
1501,DINAH-SOAR,Hero,143041,na,3972,7886406.0,0.018137666257608345
1502,DINU,Hero,72485,na,1451,1051975.0,0.06890372870077711
1503,DIONYSUS [GREEK GOD],Hero,130654,na,3252,5286126.0,0.02471639911723633
1504,"DIPALMA, JOHNNY",Hero,82222,na,1864,1736316.0,0.04735428343688591
1505,DIRECTOR X,Hero,38145,na,680,230860.0,0.16523000952958503
1506,DIRGE/,Hero,91286,na,1880,1766260.0,0.051683217646326135
1507,"DIRKSON, GUS",Hero,43195,na,908,411778.0,0.10489875612587365
1508,DIRT NAP,Hero,95819,na,2142,2293011.0,0.041787414015894385
1509,DIRTY WOLFF,Hero,37460,na,763,290703.0,0.12886003928408032
1510,DISCUS,Hero,139982,na,3782,7149871.0,0.01957825532796326
1511,DISPROSIUM,Hero,127702,na,3080,4741660.0,0.02693191835770595
1512,DISTORTER,Hero,57866,na,1098,602253.0,0.09608254338293043
1513,DIVINITY,Hero,129977,na,3294,5423571.0,0.02396520668762334
1514,"DIXON, GENERAL",Hero,84098,na,1746,1523385.0,0.05520469218221264
1515,DIZZIE,Hero,103283,na,2297,2636956.0,0.039167509810554293
1516,D'KAY,Villain,35116,na,765,292230.0,0.12016562296820997
1517,D.K./DAVID KALEN,Villain,87433,na,2009,2017036.0,0.04334726797141945
1518,D'KEN [SHI'AR],Villain,142100,na,3943,7771653.0,0.018284398441361187
1519,DMITRI,Hero,138827,na,3744,7006896.0,0.019812910024638586
1520,D.O.A.,Hero,80594,na,1622,1314631.0,0.061305415740234334
1521,DOC,Hero,62941,na,1352,913276.0,0.06891782987837193
1522,"DOCKERY, RUPERT",Hero,81675,na,1836,1684530.0,0.04848533418817118
1523,DOC SAMSON/DR. LEONA,Hero,167307,na,5922,17532081.0,0.009542905944821952
1524,DOC SAMSON | MUTANT,Hero,41081,na,785,307720.0,0.13350123488886
1525,DOCTOR DREDD,Hero,62007,na,1293,835278.0,0.0742351648193775
1526,"DOCTOR, DR. JOSHUA",Hero,9333,na,237,27966.0,0.3337266680969749
1527,DOCTOR MANDIBUS,Hero,46364,na,884,390286.0,0.11879493499638727
1528,DOGGEREL,Hero,57211,na,1130,637885.0,0.08968858022997876
1529,"DOLAN, CAPT. THOMAS",Hero,73593,na,1609,1293636.0,0.0568884910438485
1530,"DOLAN, STACY",Hero,124510,na,3324,5522826.0,0.022544617556301792
1531,DOLLAR BILL,Hero,157195,na,4983,12412653.0,0.012664093647022921
1532,DOLMAN,Hero,108025,na,2474,3059101.0,0.03531266211870743
1533,"DOMANI, DINO",Hero,62085,na,1109,614386.0,0.10105210730713265
1534,DOMINA,Hero,117201,na,2836,4020030.0,0.0291542600428355
1535,DOMINEX,Hero,116707,na,2722,3703281.0,0.031514486748372594
1536,DOMINO II,Hero,97780,na,2012,2023066.0,0.04833258035081406
1537,DOMINO III/BEATRICE/,Hero,156367,na,4796,11498410.0,0.013599010645819726
1538,DOMINO,Hero,78163,na,1611,1296855.0,0.06027119454372308
1539,DOMINUS II,Hero,99760,na,2236,2498730.0,0.03992428153501979
1540,DOMINUS,Hero,92753,na,1881,1768140.0,0.05245795016231746
1541,DOMO,Hero,116447,na,2676,3579150.0,0.032534819719765865
1542,"DONALDSON, LINDA",Hero,132637,na,3488,6081328.0,0.021810532173235846
1543,DONAR,Hero,107768,na,2426,2941525.0,0.036636778541742805
1544,"DON, GAI NO",Hero,22122,na,483,116403.0,0.19004664828226076
1545,"DONLEAVY, HANNAH",Hero,115928,na,2735,3738745.0,0.031007196265056856
1546,"DONNELY, VICTORIA TO",Hero,45940,na,991,490545.0,0.09365093926143371
1547,"DONOHUE, TREVOR",Hero,114720,na,2704,3654456.0,0.03139181317274035
1548,DONYELL,Hero,64612,na,1284,823686.0,0.07844251328783056
1549,"DOOM, DR. BOB",Hero,63582,na,1092,595686.0,0.10673744220948621
1550,DOOMSDAY MAN,Hero,133950,na,3583,6417153.0,0.020873742608287508
1551,DOOMSDAY MAN II,Hero,89343,na,1779,1581531.0,0.05649146301906191
1552,DOOP,Hero,88011,na,1829,1671706.0,0.052647415275173984
1553,DOORMAN,Hero,143041,na,3972,7886406.0,0.018137666257608345
1554,DOPPELGANGER,Villain,158873,na,5081,12905740.0,0.012310258846063845
1555,"DORCAS, LEMUEL DR.",Hero,113696,na,2809,3943836.0,0.028828784969760407
1556,DORMA [ATLANTEAN],Hero,147326,na,4383,9603153.0,0.015341419635821692
1557,DORMA II [ATLANTEAN],Hero,149330,na,4441,9859020.0,0.015146535862590805
1558,DORMAMMU,Villain,158341,na,5171,13367035.0,0.011845633680169162
1559,"DORNOVA-BLONSKY, NAD",Hero,135999,na,3792,7187736.0,0.018920978733776534
1560,DORREK II,Hero,109517,na,2482,3078921.0,0.03556992855614029
1561,DORREK [SKRULL],Hero,146374,na,4198,8809503.0,0.01661546627545277
1562,DOUGHBOY,Villain,130104,na,3195,5102415.0,0.025498513938987714
1563,DOUGLOCK 2013,Hero,25715,na,470,110215.0,0.23331669917887765
1564,"DOVER, DONNA-LEE",Hero,106201,na,2295,2632365.0,0.04034432914888323
1565,DOVINIA,Hero,932,na,66,2145.0,0.4344988344988345
1566,DRACCHISS,Hero,2645,na,132,8646.0,0.3059218135554013
1567,DRACULA | MUTANT X-V,Hero,80348,na,1643,1348903.0,0.05956543947192645
1568,DRACULA/VLAD TEPES,Hero,164624,na,5662,16026291.0,0.010272120979208477
1569,DRAGONA,Hero,82234,na,1594,1269621.0,0.06477051025463504
1570,"DRAGONBLOOD, ULYSSES",Hero,45960,na,992,491536.0,0.09350281566355262
1571,DRAGONESS,Hero,120342,na,2957,4370446.0,0.027535404853417707
1572,DRAGONFIST,Hero,95614,na,1957,1913946.0,0.049956477350980646
1573,DRAGONFLY II/MEIKO Y,Hero,82730,na,1914,1830741.0,0.045189352289592026
1574,DRAGONFLY/VERONICA D,Hero,155282,na,4628,10706878.0,0.01450301385707393
1575,DRAGONHEAD,Hero,72692,na,1393,969528.0,0.07497668968817817
1576,DRAGON MAN,Hero,153668,na,4715,11113255.0,0.013827451993137924
1577,"DRAGONMEGAS, JESSIE",Hero,802,na,78,3003.0,0.26706626706626707
1578,DRAGON OF THE MOON,Villain,117598,na,2789,3887866.0,0.03024744165565377
1579,DRAGONUS,Hero,59016,na,1210,731445.0,0.08068412525890532
1580,DRAGONWING/,Hero,46317,na,905,409060.0,0.11322788832934044
1581,"DRAGO, VALERIE",Hero,57183,na,1078,580503.0,0.09850595087363889
1582,"DRAKE, CARLTON",Villain,110449,na,2656,3525840.0,0.03132558482517641
1583,"DRAKE, FRANKLIN",Hero,80069,na,1851,1712175.0,0.04676449545169156
1584,"DRAKE, MADELINE BEAT",Hero,108452,na,2461,3027030.0,0.03582785766906836
1585,"DRAKE, MALCOLM",Hero,86833,na,1686,1420455.0,0.06113041243826802
1586,"DRAKE, WILLIAM ROBER",Hero,138581,na,3792,7187736.0,0.01928020172137652
1587,"DRAN, DAMON",Hero,111953,na,2665,3549780.0,0.03153801080630349
1588,DR. ANGST/FLOYD MANG,Villain,64365,na,1117,623286.0,0.10326719996919552
1589,DRAX/ARTHUR DOUGLAS,Hero,167323,na,5857,17149296.0,0.009756843662853565
1590,DRAX DOPPELGANGER,Villain,152503,na,4615,10646805.0,0.014323827664731344
1591,DRAX | MUTANT X-VERS,Hero,41081,na,785,307720.0,0.13350123488886
1592,DR. BONG,Villain,87841,na,1699,1442451.0,0.06089704260318028
1593,DR. DECIBEL/ANTON DE,Hero,16952,na,344,58996.0,0.2873415146789613
1594,DR. DOOM CLONE/VICTO,Villain,110544,na,2566,3290895.0,0.033590862060320976
1595,DR. DOOM DOPPELGANGE,Villain,116597,na,2916,4250070.0,0.02743413637893023
1596,DR. DOOM | MUTANT X-,Villain,41081,na,785,307720.0,0.13350123488886
1597,DR. DOOM | TIMESLIDE,Villain,116606,na,2699,3640951.0,0.03202624808738157
1598,DR. DOOM/VICTOR VON,Villain,169386,na,6142,18859011.0,0.008981701108292476
1599,DR. DRUID/ANTHONY LU,Hero,169641,na,6092,18553186.0,0.009143496971355755
1600,DREADFACE,Hero,126808,na,3319,5506221.0,0.023029951031751178
1601,DREADKNIGHT/BRAM VEL,Villain,142204,na,4152,8617476.0,0.016501815612831414
1602,DREADNAUGHT,Hero,91503,na,2117,2239786.0,0.04085345653557974
1603,DREAMGUARD/DEPUTY WI,Hero,93405,na,1943,1886653.0,0.04950830915912995
1604,DREAMING CELESTIAL/T,Hero,125000,na,3210,5150445.0,0.024269747565501622
1605,DREAM QUEEN,Villain,36107,na,648,209628.0,0.17224321178468524
1606,"DREYFUSS, RACHEL",Hero,99923,na,2182,2379471.0,0.04199378769482797
1607,DR. FAUSTUS,Hero,131979,na,3598,6471003.0,0.0203954471972892
1608,DR. GOODWRENCH,Hero,97523,na,2122,2250381.0,0.04333621728942788
1609,DR. HYDRO,Hero,66768,na,1272,808356.0,0.08259727149919095
1610,"DRISCOLL, MAYOR",Hero,25767,na,480,114960.0,0.22413883089770356
1611,DR. MIDAS/,Hero,77230,na,1572,1234806.0,0.06254423771831365
1612,DR. MIME,Hero,74355,na,1452,1053426.0,0.07058398027009016
1613,DR. NEMESIS/DR. STOC,Hero,115243,na,2689,3614016.0,0.03188779463068232
1614,DR. OCTOPUS II/CAROL,Villain,142412,na,4061,8243830.0,0.0172749801973112
1615,DR. OCTOPUS | MUTANT,Villain,41081,na,785,307720.0,0.13350123488886
1616,DR. OCTOPUS/OTTO OCT,Villain,164431,na,5680,16128360.0,0.010195146933724197
1617,DROMEDAN,Hero,83111,na,1621,1313010.0,0.06329807084485267
1618,DR. PHOBOS,Hero,108684,na,2454,3009831.0,0.03610966861594555
1619,DR. POWER/DR. MAXIMU,Hero,87090,na,1781,1585090.0,0.05494325243361576
1620,DR. SPECTRUM II/DR.,Villain,138721,na,3843,7382403.0,0.018790765012422106
1621,DR. SPECTRUM III/REV,Villain,135390,na,3616,6535920.0,0.0207147578305732
1622,DR. SPECTRUM/JOSEPH,Villain,160039,na,5268,13873278.0,0.011535774025432202
1623,DR. STRANGE DOPPELGA,Hero,95429,na,1995,1989015.0,0.047978019270845114
1624,DR. STRANGE | MUTANT,Hero,41081,na,785,307720.0,0.13350123488886
1625,DR. STRANGER YET,Hero,57664,na,1126,633375.0,0.09104243141898559
1626,DR. STRANGE/STEPHEN,Hero,170748,na,6260,19590670.0,0.008715781542948761
1627,DR. SUN,Villain,101698,na,2150,2310175.0,0.04402177324228684
1628,DR. SYNNE,Hero,53214,na,918,420903.0,0.12642817941425935
1629,DRUID/DREDMUND CROMW,Hero,139988,na,3764,7081966.0,0.01976682746005841
1630,DRUIG,Hero,84394,na,1661,1378630.0,0.06121584471540587
1631,"DRUMM, COLLETTE",Hero,79297,na,1813,1642578.0,0.048275941842640044
1632,"DRUMM, JERICHO",Hero,163308,na,5561,15459580.0,0.010563547004511118
1633,DR. VAULT,Hero,57876,na,1112,617716.0,0.0936935420160721
1634,DR. VOLKH/VLADIMIR O,Hero,123097,na,2935,4305645.0,0.028589677040257614
1635,DRY,Hero,64189,na,1321,871860.0,0.07362305874796413
1636,DR. ZEUS,Hero,98541,na,2230,2485335.0,0.039648980922088975
1637,D'SPAYRE,Villain,148361,na,4547,10335331.0,0.014354741033451178
1638,D'SPRYTE,Hero,7902,na,297,43956.0,0.17977067977067976
1639,"DUBOIS, DR. CLAUDIA",Hero,59960,na,1225,749700.0,0.07997865812991864
1640,"DUBOIS, HERVE",Hero,89600,na,1840,1691880.0,0.052958838688323046
1641,"DUBOIS, NOAH",Hero,132292,na,3504,6137256.0,0.02155556163862156
1642,DUCHARME,Villain,2406,na,128,8128.0,0.29601377952755903
1643,"DUCRESTE, ABRIAN",Hero,30030,na,618,190653.0,0.157511290144923
1644,"DUFFY, SGT. MIKE",Hero,94024,na,1932,1865346.0,0.05040566200586915
1645,"DUGAN, DUM DUM | MUT",Hero,48755,na,943,444153.0,0.10977073215761235
1646,"DUGAN, TIMOTHY ALOYI",Hero,166628,na,5947,17680431.0,0.009424430886328506
1647,DULB,Hero,118192,na,2853,4068378.0,0.02905138116468037
1648,"DULTRY, MARGARET",Hero,28208,na,536,143380.0,0.19673594643604408
1649,"DUNCAN, FRED",Hero,107014,na,2425,2939100.0,0.03641046578884693
1650,"DUNER, MAJOR",Hero,93812,na,1920,1842240.0,0.050922789647385794
1651,"DUNHAM, LAURA",Hero,95357,na,2098,2199753.0,0.04334895781480921
1652,"DUNLEAVY, GEN. ARLEN",Hero,84934,na,1883,1771903.0,0.0479337751558635
1653,"DURAN, CONAL",Hero,113748,na,2688,3611328.0,0.03149755436227338
1654,DUSK III,Villain,18048,na,453,102378.0,0.17628787434800444
1655,DUSK,Villain,79936,na,1785,1592220.0,0.050204117521448044
1656,"DUVALL, SNAKY",Hero,79295,na,1800,1619100.0,0.048974739052560064
1657,DWELLER IN DARKNESS,Villain,127571,na,3304,5456556.0,0.023379399020187826
1658,D'WON,Hero,39875,na,745,277140.0,0.14388034928195137
1659,"DWORMAN, JIM",Hero,55659,na,1260,793170.0,0.0701728507129619
1660,"DWYER, MARISSA",Hero,79496,na,1745,1521640.0,0.05224363187087616
1661,DYNA-MITE/ROGER AUBR,Hero,127300,na,3194,5099221.0,0.024964597533623272
1662,"EARLE, CARYN",Hero,80888,na,1839,1690041.0,0.047861560755034935
1663,EARTH-LORD/KYLE BROC,Hero,79511,na,1651,1362075.0,0.05837490593396105
1664,EARTHQUAKE,Hero,142616,na,3985,7938120.0,0.017965966752833164
1665,EBONY,Hero,161503,na,5433,14756028.0,0.01094488299967986
1666,ECCE [WATCHER],Hero,84891,na,1633,1332528.0,0.063706728864234
1667,ECHO/MAYA LOPEZ,Hero,75270,na,1576,1241100.0,0.06064781242446217
1668,ECLECTA/,Hero,38518,na,767,293761.0,0.13112019635009411
1669,ECLIPTIC,Hero,40262,na,711,252405.0,0.15951348031932808
1670,ECSTACY/MME. RENE DE,Hero,75663,na,1574,1237951.0,0.06111954350374126
1671,EDDA,Hero,94533,na,2002,2003001.0,0.047195682877841795
1672,"EDGERTON, GAYLE",Hero,118787,na,2957,4370446.0,0.027179605925802538
1673,"EDGERTON, MR.",Hero,117835,na,2922,4267581.0,0.027611661032327213
1674,EDITOR,Hero,36138,na,668,222778.0,0.1622152995358608
1675,"EDWARDS, MARTIN/DR.",Hero,79713,na,1782,1586871.0,0.05023281665617432
1676,EELAK,Hero,122686,na,2960,4379320.0,0.028014851620799575
1677,EEL II/EDWARD LAVELL,Hero,157921,na,5035,12673095.0,0.012461123348321779
1678,EEL III,Hero,84341,na,1707,1456071.0,0.05792368641364329
1679,EEL/LEOPOLD STRYKE,Hero,157689,na,5064,12819516.0,0.012300698403902301
1680,EENY,Hero,149089,na,4503,10136253.0,0.014708492378791255
1681,EFFIGY/LT. VELMAX/JA,Hero,130192,na,3422,5853331.0,0.02224237788705269
1682,EGGHEAD/PROF. ELIHAS,Villain,156352,na,4980,12397710.0,0.012611361291722424
1683,EGMA,Hero,94533,na,2002,2003001.0,0.047195682877841795
1684,EGO,Villain,160382,na,5310,14095395.0,0.011378326041944905
1685,EGO-PRIME,Hero,96768,na,1996,1991010.0,0.048602468094082904
1686,"EHMAN, HEIDI",Hero,112918,na,2617,3423036.0,0.03298767526838748
1687,EIGHTBALL,Hero,142838,na,4136,8551180.0,0.016703893497739493
1688,EILIF DRAGONSLAYER,Hero,110471,na,2445,2987790.0,0.03697415146312157
1689,"EISMAN, BETTY",Hero,56426,na,1141,650370.0,0.08675984439626674
1690,EITRI,Hero,141005,na,3865,7467180.0,0.01888329998741158
1691,EJULP,Hero,104516,na,2348,2755378.0,0.03793163769181579
1692,EKAK,Hero,91887,na,1924,1849926.0,0.04967063547406761
1693,EL AGUILA,Hero,98606,na,2155,2320935.0,0.04248546383246407
1694,ELAMRON,Hero,62864,na,1212,733866.0,0.0856614150267215
1695,ELATHAN,Hero,118192,na,2853,4068378.0,0.02905138116468037
1696,EL CONQUISTADOR,Hero,91856,na,1847,1704781.0,0.053881407641216086
1697,ELECTRA,Hero,56024,na,1102,606651.0,0.09234963760053144
1698,ELEC'TRIX/,Hero,51384,na,999,498501.0,0.1030770249207123
1699,ELECTRO/MAX DILLON,Villain,166451,na,5785,16730220.0,0.009949122007959249
1700,ELECTRON,Hero,147958,na,4315,9307455.0,0.015896719350241284
1701,ELECTRYON,Hero,38443,na,833,346528.0,0.11093764428848463
1702,ELEJEA,Hero,48601,na,931,432915.0,0.11226453229848815
1703,ELEKTRA/ELEKTRA NATC,Villain,150206,na,4573,10453878.0,0.01436844776646523
1704,ELEKTRA | MUTANT X-V,Hero,48341,na,908,411778.0,0.11739578122192056
1705,"EL GIBAR, ACHMED",Hero,104558,na,2339,2734291.0,0.03823952900404529
1706,ELITE/,Hero,14125,na,488,118828.0,0.11886929006631433
1707,EL JAGUAR,Hero,117278,na,2830,4003035.0,0.029297270695859516
1708,"ELLENTHORPE, MARIAH",Hero,82755,na,1736,1505980.0,0.054950928963200044
1709,"ELLINGTON, DR./TRAVI",Hero,49725,na,998,497503.0,0.0999491460353003
1710,"ELLIS, KEN",Hero,110343,na,2759,3804661.0,0.02900205826484935
1711,ELO,Hero,75254,na,1463,1069453.0,0.07036681368886712
1712,ELSIE DEE,Hero,129693,na,3403,5788503.0,0.022405274731653418
1713,EL TIGRE,Hero,108758,na,2444,2985346.0,0.03643061809250921
1714,EL TORO NEGRO/SERGIO,Hero,87376,na,2032,2063496.0,0.04234367306745446
1715,EL TORO ROJO,Hero,68726,na,1319,869221.0,0.07906619835461867
1716,EL UNO,Hero,83520,na,1922,1846081.0,0.045241785165439655
1717,EL VAMPIRO,Hero,68726,na,1319,869221.0,0.07906619835461867
1718,ELWOOD,Hero,38455,na,848,359128.0,0.10707881312512531
1719,ELYSIA,Hero,99688,na,2154,2318781.0,0.04299155461425637
1720,ELYSIUS,Hero,159050,na,5257,13815396.0,0.011512518352713162
1721,EMBER,Hero,126363,na,3161,4994380.0,0.025301038367124648
1722,EMPATH/MANUEL ALFONS,Villain,141889,na,3839,7367041.0,0.019259971540812656
1723,EMPLATE/MARIUS ST. C,Hero,120787,na,3042,4625361.0,0.026114069799092438
1724,EMPRESS R'KILL [SKRU,Hero,127427,na,3147,4950231.0,0.025741627006901295
1725,EMPRESS S'BYLL [SKRU,Hero,136366,na,3881,7529140.0,0.01811176309644926
1726,ENCHANTER,Hero,60376,na,1201,720600.0,0.0837857341104635
1727,ENCHANTRESS/AMORA/HE,Villain,164774,na,5746,16505385.0,0.009983044927458523
1728,"ENDO, DR. SUZI",Hero,103961,na,2287,2614041.0,0.039770225486134306
1729,ENFORCER/DELAZNY,Villain,137119,na,3650,6659425.0,0.02059021612226281
1730,"ENGLEHART, STEVE",Hero,105403,na,2183,2381653.0,0.0442562371596534
1731,ENRAGED,Hero,146322,na,4086,8345655.0,0.017532716125936192
1732,ENRAKT,Hero,115356,na,2663,3544453.0,0.032545501379197296
1733,ENTITY II,Hero,101725,na,2209,2438736.0,0.041712182048405405
1734,ENTITY,Hero,101987,na,2304,2653056.0,0.038441329546002795
1735,ENT,Hero,84261,na,1965,1929630.0,0.04366692060135881
1736,EON,Hero,153407,na,4735,11207745.0,0.013687588359656649
1737,EPHESUS,Hero,88657,na,1872,1751256.0,0.050624808708721054
1738,EPOCH,Hero,162428,na,5400,14577300.0,0.01114252982376709
1739,"EPSTEIN, MORRIS",Hero,3770,na,139,9591.0,0.3930768428735273
1740,"EPSTEIN, MRS.",Hero,3770,na,139,9591.0,0.3930768428735273
1741,"EPSTEIN, PROF. NORA",Hero,10291,na,381,72390.0,0.14216051940875812
1742,"EPURER, GISCARD",Hero,69743,na,1492,1112286.0,0.06270239848384318
1743,EQUILIBRIUS,Villain,134729,na,3449,5946076.0,0.02265847257922704
1744,EQUINOX/TERRY SORENS,Villain,132157,na,3378,5703753.0,0.02317018286030268
1745,ERBIUM,Hero,127702,na,3080,4741660.0,0.02693191835770595
1746,ERG,Villain,117276,na,2835,4017195.0,0.02919350442286222
1747,ERIC THE RED II,Hero,106559,na,2437,2968266.0,0.03589941063233551
1748,ERIC THE RED [SHI'AR,Hero,152798,na,4611,10628355.0,0.014376448660211294
1749,ERISHKIGEL II/HOLLY,Hero,154464,na,4679,10944181.0,0.014113801663185212
1750,ERISHKIGEL,Hero,77476,na,1556,1209790.0,0.06404086659668207
1751,EROS,Hero,121070,na,2931,4293915.0,0.02819571416760695
1752,"ERWIN, CLYTEMNESTRA",Hero,122205,na,3027,4579851.0,0.02668318248781456
1753,"ERWIN, MORLEY",Hero,140195,na,4020,8078190.0,0.01735475397335294
1754,ESON [CELESTIAL],Villain,151820,na,4651,10813575.0,0.014039760208811609
1755,ESON II,Villain,45397,na,831,344865.0,0.13163701738361389
1756,ESSEX,Hero,31228,na,776,300700.0,0.10385101429996674
1757,"ESSEX, REBECCA",Hero,71825,na,1358,921403.0,0.07795177571594622
1758,"ESTAVES, DR. ROSA",Hero,39135,na,949,449826.0,0.08700030678529032
1759,"ESTAVES, MARIE",Hero,39135,na,949,449826.0,0.08700030678529032
1760,ETERNAL BRAIN/PROFES,Hero,116483,na,2870,4117015.0,0.028293071557912712
1761,ETERNITY/ADAM QADMON,Hero,168970,na,6002,18009001.0,0.009382530435752654
1762,ETUBAN,Hero,65735,na,1425,1014600.0,0.06478907944017347
1763,"ETZION, GENERAL",Hero,91541,na,1854,1717731.0,0.05329181344459639
1764,EUROPIUM,Hero,114714,na,2908,4226778.0,0.02713982139587175
1765,"EVANS, DORIS",Hero,133255,na,3523,6204003.0,0.02147887420428391
1766,"EVE 3,031",Hero,61442,na,1199,718201.0,0.08554986695924957
1767,"EVERETT, BILL",Hero,133338,na,3730,6954585.0,0.01917267529263069
1768,EVER,Hero,140875,na,3929,7716556.0,0.018256201341634793
1769,EVERWRAITH/,Villain,26353,na,487,118341.0,0.22268698084349464
1770,EVERY-MAN,Hero,136129,na,3772,7112106.0,0.019140462754632735
1771,EVILHAWK/DARGIN BOKK,Hero,87213,na,1771,1567335.0,0.055644134789307964
1772,EXALTED ONE,Hero,48186,na,911,414505.0,0.11624950241854742
1773,EXALT,Hero,89600,na,1840,1691880.0,0.052958838688323046
1774,EXECUTIONER III/BRUT,Hero,117560,na,2730,3725085.0,0.031559011405108875
1775,EXECUTIONER II/SKURG,Hero,163059,na,5563,15470703.0,0.01053985717391123
1776,EXECUTIONER IV,Hero,84593,na,1682,1413721.0,0.059837124864099776
1777,EXECUTIONER,Hero,70548,na,1354,915981.0,0.07701906480592938
