,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
5599,"TALBOT, MAJ. MATT",Hero,586,na,46,1035.0,0.5661835748792271
5600,"TAL, GENERAL",Hero,66,na,12,66.0,1.0
5601,TALISMAN,Hero,6419,na,116,6670.0,0.9623688155922039
5602,TALISMAN II/ELIZABET,Hero,6185,na,172,14706.0,0.4205766353869169
5603,TALISMAN III/NAHITA,Hero,36,na,9,36.0,1.0
5604,TALOS,Villain,21,na,7,21.0,1.0
5605,TALO,Hero,190,na,20,190.0,1.0
5606,"TANAKA, GEORGE",Hero,120,na,16,120.0,1.0
5607,"TANAKA, KENJIRO",Hero,4362,na,167,13861.0,0.3146959093860472
5608,"TANAKA, OPAL",Hero,925,na,59,1711.0,0.5406195207481005
5609,"TANAKA, RITA",Hero,120,na,16,120.0,1.0
5610,TANA NILE,Villain,1191,na,77,2926.0,0.40704032809295965
5611,TANGERINE 2013,Hero,36,na,9,36.0,1.0
5612,"TANNEN, PAUL",Hero,45,na,10,45.0,1.0
5613,"TANNEN, VINCENT",Hero,53,na,11,55.0,0.9636363636363636
5614,"TANNER, ARCHIE",Hero,153,na,18,153.0,1.0
5615,"TANNER, JACKO",Hero,60,na,14,91.0,0.6593406593406593
5616,TANTE MATTIE,Hero,645,na,47,1081.0,0.5966697502312673
5617,TANTRUM/,Hero,28,na,8,28.0,1.0
5618,TARAKIS,Hero,359,na,31,465.0,0.7720430107526882
5619,TARANTULA/ANTON MIGU,Villain,759,na,48,1128.0,0.6728723404255319
5620,TARANTULA II/CAPT. L,Villain,361,na,36,630.0,0.573015873015873
5621,TARBABY,Villain,1232,na,56,1540.0,0.8
5622,TAR,Hero,40,na,10,45.0,0.8888888888888888
5623,TAREE,Hero,28,na,8,28.0,1.0
5624,TAREVA,Hero,45,na,10,45.0,1.0
5625,TARGET,Hero,6,na,4,6.0,1.0
5626,TARGON,Hero,889,na,44,946.0,0.9397463002114165
5627,TARNOK-KOL,Hero,66,na,12,66.0,1.0
5628,TAROOK,Hero,105,na,15,105.0,1.0
5629,TAROT/MARIE-ANGE COL,Villain,2106,na,96,4560.0,0.4618421052631579
5630,"TARR, BLACK JACK",Hero,189,na,31,465.0,0.4064516129032258
5631,TARTARUS,Hero,199,na,21,210.0,0.9476190476190476
5632,TASHA,Hero,136,na,17,136.0,1.0
5633,TASKMASTER,Villain,2951,na,128,8128.0,0.36306594488188976
5634,TATSU'O,Hero,580,na,56,1540.0,0.37662337662337664
5635,TATTERDEMALION/,Villain,657,na,46,1035.0,0.6347826086956522
5636,"TAUREY, SIR WILLIAM",Hero,15,na,6,15.0,1.0
5637,"TAUREY, WILLIAM MALC",Hero,345,na,28,378.0,0.9126984126984127
5638,TAURUS/CORNELIUS VAN,Villain,832,na,49,1176.0,0.7074829931972789
5639,TAURUS II/,Villain,491,na,36,630.0,0.7793650793650794
5640,"TAYLOR, JACK",Hero,120,na,16,120.0,1.0
5641,"TAYLOR, JENNA",Hero,337,na,29,406.0,0.8300492610837439
5642,"TAYLOR, LEILA",Hero,961,na,67,2211.0,0.43464495703301675
5643,T'CHAKA,Hero,335,na,29,406.0,0.8251231527093597
5644,TECHNARX,Hero,246,na,24,276.0,0.8913043478260869
5645,TECHNOCRAT/RANDY,Hero,36,na,9,36.0,1.0
5646,TECH-NOIR/,Hero,1449,na,55,1485.0,0.9757575757575757
5647,TECHNOSPIKE,Hero,90,na,14,91.0,0.989010989010989
5648,TEFRAL,Hero,3087,na,108,5778.0,0.5342679127725857
5649,TEI,Hero,66,na,12,66.0,1.0
5650,TELLIS,Hero,133,na,17,136.0,0.9779411764705882
5651,TEMPEST/GRANNZ,Hero,4025,na,128,8128.0,0.4952017716535433
5652,TEMPEST II/NICOLETTE,Hero,546,na,37,666.0,0.8198198198198198
5653,TEMPLAR/IAN FITZWILL,Hero,522,na,36,630.0,0.8285714285714286
5654,"TEMPLE, CLAIRE",Hero,390,na,47,1081.0,0.36077705827937095
5655,TEMPO,Villain,1398,na,63,1953.0,0.7158218125960062
5656,TEMPUS,Villain,511,na,38,703.0,0.7268847795163584
5657,TENDRIL/RIVER VERYS,Hero,95,na,15,105.0,0.9047619047619048
5658,TENEBRAE,Hero,32,na,9,36.0,0.8888888888888888
5659,TENELLE,Hero,78,na,13,78.0,1.0
5660,TEN FOR,Hero,2996,na,89,3916.0,0.7650663942798774
5661,"TENG, NIKKI",Hero,45,na,10,45.0,1.0
5662,"TENKO, CARTER",Hero,10,na,5,10.0,1.0
5663,"TENNYSON, JACOB",Hero,45,na,10,45.0,1.0
5664,TENPIN/ALVIN HEALEY,Villain,131,na,18,153.0,0.8562091503267973
5665,TEN-THIRTIFOR,Hero,171,na,19,171.0,1.0
5666,TEQUILA/,Hero,55,na,11,55.0,1.0
5667,TERMINATOR II/PRINCE,Hero,249,na,25,300.0,0.83
5668,TERMINATOR,Hero,147,na,18,153.0,0.9607843137254902
5669,TERMINUS,Villain,754,na,47,1081.0,0.6975023126734505
5670,TERRAFORMER/SAM,Hero,541,na,38,703.0,0.7695590327169275
5671,TERRAX,Villain,96,na,15,105.0,0.9142857142857143
5672,TERRAXIA,Hero,1070,na,47,1081.0,0.9898242368177613
5673,TERRAX II/TYROS,Villain,3728,na,134,8911.0,0.4183593311637302
5674,"TERREL, DEBORAH",Hero,153,na,18,153.0,1.0
5675,TERRIGENE,Hero,3,na,3,3.0,1.0
5676,TERROR II,Hero,240,na,31,465.0,0.5161290322580645
5677,TERROR/LASLO PEVELY,Hero,56,na,12,66.0,0.8484848484848485
5678,TESSA,Hero,5296,na,166,13695.0,0.3867104782767433
5679,TESS-ONE,Villain,377,na,35,595.0,0.6336134453781512
5680,TETHERBLOOD/,Hero,3,na,3,3.0,1.0
5681,TETHRA,Hero,136,na,17,136.0,1.0
5682,TEUTONIC KNIGHT/FRAN,Hero,52,na,11,55.0,0.9454545454545454
5683,TEXAS TWISTER/DREW D,Hero,9399,na,162,13041.0,0.7207269381182425
5684,TEZCATLIPOCA,Hero,1225,na,50,1225.0,1.0
5685,THAIS,Hero,55,na,11,55.0,1.0
5686,THAKOS,Hero,782,na,51,1275.0,0.6133333333333333
5687,THALLIUM,Hero,674,na,39,741.0,0.9095816464237517
5688,"THAMES, SERIPHA",Hero,43,na,10,45.0,0.9555555555555556
5689,THANADEMOS,Hero,1,na,2,1.0,1.0
5690,THANE ECTOR,Hero,583,na,37,666.0,0.8753753753753754
5691,THANOS,Villain,20015,na,376,70500.0,0.28390070921985816
5692,THANOS DOPPELGANGER,Villain,9097,na,157,12246.0,0.7428548097337906
5693,"THAN, VELENA",Hero,190,na,20,190.0,1.0
5694,THENA,Hero,7586,na,241,28920.0,0.26230982019363763
5695,THERAK,Hero,1254,na,70,2415.0,0.5192546583850932
5696,THERA,Hero,506,na,42,861.0,0.5876887340301974
5697,THERMAL MAN,Hero,105,na,15,105.0,1.0
5698,THERMITE/,Hero,210,na,21,210.0,1.0
5699,THERMO/DR. WALTER MI,Hero,45,na,10,45.0,1.0
5700,THERMO II/,Hero,120,na,16,120.0,1.0
5701,THERNON,Hero,66,na,12,66.0,1.0
5702,THING/BENJAMIN J. GR,Hero,74372,na,1449,1049076.0,0.07089286190895608
5703,THING DOPPELGANGER I,Villain,6338,na,131,8515.0,0.7443335290663535
5704,THING DOPPELGANGER,Villain,4005,na,90,4005.0,1.0
5705,THINGEE,Hero,36,na,9,36.0,1.0
5706,THINKER,Hero,8694,na,224,24976.0,0.3480941704035874
5707,THIN MAN/BRUCE DICKS,Hero,367,na,34,561.0,0.6541889483065954
5708,THOG,Villain,136,na,17,136.0,1.0
5709,"THOMAS, BECKY",Hero,10,na,5,10.0,1.0
5710,"THOMAS, COMMANDER DA",Hero,1447,na,86,3655.0,0.39589603283173735
5711,"THOMAS, DR. JOHN",Hero,148,na,18,153.0,0.9673202614379085
5712,"THOMAS, DR. STAN",Hero,64,na,12,66.0,0.9696969696969697
5713,"THOMAS, IDA",Hero,64,na,12,66.0,0.9696969696969697
5714,"THOMAS, JEANIE",Hero,36,na,9,36.0,1.0
5715,"THOMAS, KIM HO TWAE",Hero,55,na,11,55.0,1.0
5716,"THOMAS, ROY",Hero,993,na,67,2211.0,0.4491180461329715
5717,"THOMPSON, EUGENE FLA",Hero,12139,na,393,77028.0,0.15759204445136835
5718,"THOMPSON, HARRISON",Hero,197,na,21,210.0,0.9380952380952381
5719,"THOMPSON, JESSICA JE",Hero,188,na,20,190.0,0.9894736842105263
5720,"THOMPSON, ROSIE",Hero,197,na,21,210.0,0.9380952380952381
5721,THOR/DR. DONALD BLAK,Hero,68644,na,1316,865270.0,0.0793324626995042
5722,THOR | EARTH 253,Hero,42,na,10,45.0,0.9333333333333333
5723,THOR III DOPPELGANGE,Hero,6068,na,118,6903.0,0.8790380993770824
5724,THOR II/ROGER RED NO,Hero,1568,na,87,3741.0,0.41913926757551456
5725,THOR IV/DARGO,Hero,245,na,28,378.0,0.6481481481481481
5726,THOR | MUTANT X-VERS,Hero,1176,na,49,1176.0,1.0
5727,THORNN,Villain,720,na,45,990.0,0.7272727272727273
5728,THORNN II/LUCIA CALL,Villain,436,na,35,595.0,0.7327731092436974
5729,"THORPE, GAVIN",Hero,155,na,21,210.0,0.7380952380952381
5730,"THORPE, GORDON",Hero,78,na,13,78.0,1.0
5731,"THORPE, LUKE",Hero,33,na,9,36.0,0.9166666666666666
5732,THOR REPLICOID,Hero,281,na,28,378.0,0.7433862433862434
5733,"THORSON, DR. WALTER",Hero,478,na,34,561.0,0.8520499108734403
5734,THOUSAND,Villain,15,na,6,15.0,1.0
5735,THRAXON,Hero,205,na,22,231.0,0.8874458874458875
5736,THREADGOLD,Hero,148,na,18,153.0,0.9673202614379085
5737,THREE-FACE,Hero,6,na,4,6.0,1.0
5738,THREETREES,Hero,15,na,6,15.0,1.0
5739,THRENODY,Hero,1597,na,77,2926.0,0.5457963089542037
5740,THUG,Hero,1701,na,69,2346.0,0.7250639386189258
5741,"THULE, GEN.",Villain,78,na,13,78.0,1.0
5742,THUMBELLINA,Hero,1697,na,67,2211.0,0.7675260063319764
5743,THUMPER,Hero,66,na,12,66.0,1.0
5744,THUNDERBALL/DR. ELIO,Villain,8183,na,213,22578.0,0.3624324563734609
5745,THUNDERBIRD III/NEAL,Hero,5301,na,152,11476.0,0.46192052980132453
5746,THUNDERBIRD II/JAMES,Hero,17743,na,463,106953.0,0.16589529980458706
5747,THUNDERBIRD/JOHN PRO,Hero,720,na,51,1275.0,0.5647058823529412
5748,THUNDERBOLT/BILLY CA,Hero,88,na,17,136.0,0.6470588235294118
5749,THUNDERBOLT II/LUIS,Hero,28,na,8,28.0,1.0
5750,THUNDERFIST/,Hero,91,na,14,91.0,1.0
5751,THUNDERHEAD/,Hero,91,na,14,91.0,1.0
5752,THUNDERSTRIKE/ERIC K,Hero,28270,na,536,143380.0,0.19716836378853397
5753,THUNDERSWORD,Villain,314,na,28,378.0,0.8306878306878307
5754,THUNDRA,Hero,2712,na,108,5778.0,0.46936656282450673
5755,"THURM, ETHAN",Hero,57,na,13,78.0,0.7307692307692307
5756,TIAMAT,Hero,52,na,11,55.0,0.9454545454545454
5757,TICKTOCK,Hero,794,na,50,1225.0,0.6481632653061224
5758,"TIERS, MICHELLE",Hero,15,na,6,15.0,1.0
5759,TIGER SHARK/TODD ARL,Villain,6259,na,192,18336.0,0.3413503490401396
5760,TIGER WYLDE,Hero,6,na,4,6.0,1.0
5761,TIGRA/GREER NELSON,Hero,31327,na,527,138601.0,0.22602290026767483
5762,TIKUAK,Hero,87,na,14,91.0,0.9560439560439561
5763,"TILBY, TRISH/PATRICI",Hero,12377,na,304,46056.0,0.26873805801632794
5764,TILDA,Hero,171,na,19,171.0,1.0
5765,TILLIE THE HUN/MATIL,Villain,55,na,11,55.0,1.0
5766,"TILTON, ROLAND R.",Hero,61,na,12,66.0,0.9242424242424242
5767,TIMBERIUS,Villain,1626,na,79,3081.0,0.5277507302823758
5768,TIMBERIUS II,Villain,208,na,21,210.0,0.9904761904761905
5769,TIMEBOMB/LOUIS JOUBE,Hero,153,na,18,153.0,1.0
5770,TIMESHADOW,Hero,756,na,41,820.0,0.9219512195121952
5771,TIMESLIP/RINA PATEL,Hero,1029,na,67,2211.0,0.4654002713704206
5772,TIMESLOT,Hero,171,na,19,171.0,1.0
5773,TIMMONS,Hero,253,na,23,253.0,1.0
5774,TINAC,Hero,10,na,5,10.0,1.0
5775,TINKERER,Villain,1678,na,112,6216.0,0.2699485199485199
5776,"TINKER, SHEA",Hero,113,na,17,136.0,0.8308823529411765
5777,TITAN,Hero,3694,na,112,6216.0,0.5942728442728443
5778,TITANIA/,Villain,1385,na,59,1711.0,0.8094681472822911
5779,TITANIA II/MARY SKEE,Villain,10276,na,254,32131.0,0.31981575425601444
5780,TITANIUM MAN/BORIS B,Villain,947,na,70,2415.0,0.3921325051759834
5781,TITANIUM MAN III/BOR,Villain,28,na,8,28.0,1.0
5782,"TITAN, TRISH",Hero,153,na,18,153.0,1.0
5783,TITHE COLLECTOR,Hero,66,na,12,66.0,1.0
5784,TIWAZ,Hero,292,na,26,325.0,0.8984615384615384
5785,T'KYLL ALABAR,Hero,90,na,14,91.0,0.989010989010989
5786,TOAD/MORTIMER TOYNBE,Villain,12421,na,282,39621.0,0.31349536861765226
5787,TOBIAS,Hero,636,na,42,861.0,0.7386759581881533
5788,"TODD, FISHER",Hero,496,na,39,741.0,0.6693657219973009
5789,"TOFIELD, FRANCESCA",Hero,28,na,8,28.0,1.0
5790,TOI/REXEL TOIVEN,Hero,223,na,22,231.0,0.9653679653679653
5791,TOKEN,Hero,253,na,23,253.0,1.0
5792,TOKKOTS,Hero,361,na,32,496.0,0.7278225806451613
5793,"TOLLIVER, EMMA",Hero,28,na,8,28.0,1.0
5794,"TOLLIVER, MELBA",Hero,21,na,7,21.0,1.0
5795,TOLLIVER,Hero,764,na,55,1485.0,0.5144781144781144
5796,"TOLLIVER, REV. JACKS",Hero,133,na,17,136.0,0.9779411764705882
5797,"TOLLIVER, SHERIFF JO",Hero,117,na,17,136.0,0.8602941176470589
5798,TOL-NOK,Hero,66,na,12,66.0,1.0
5799,TOLOC,Hero,66,na,12,66.0,1.0
5800,TOMAZOOMA,Hero,542,na,36,630.0,0.8603174603174604
5801,TOMAZOOMA II,Hero,28,na,8,28.0,1.0
5802,TOMBSTONE/LONNIE THO,Villain,2386,na,146,10585.0,0.22541332073689183
5803,TOMMY LIGHTNING/,Hero,91,na,14,91.0,1.0
5804,TOMORROW HAWK/CEYOTE,Hero,120,na,16,120.0,1.0
5805,TOM THUMB/THOMAS THO,Hero,1132,na,59,1711.0,0.6616014026884862
5806,TONGAH,Hero,654,na,47,1081.0,0.6049953746530989
5807,TOOTHGNASHER,Hero,231,na,22,231.0,1.0
5808,TOOTHGRINDER,Hero,231,na,22,231.0,1.0
5809,TOPAZ,Villain,648,na,64,2016.0,0.32142857142857145
5810,TOPSPIN/DARREN MITCH,Hero,772,na,47,1081.0,0.7141535615171137
5811,TORES,Hero,297,na,26,325.0,0.9138461538461539
5812,TORG,Hero,431,na,31,465.0,0.9268817204301075
5813,TORGO,Hero,292,na,32,496.0,0.5887096774193549
5814,"TORK, LT.",Hero,345,na,27,351.0,0.9829059829059829
5815,"TORK, SGT.",Hero,1081,na,66,2145.0,0.5039627039627039
5816,TORO II/BENITO SERRA,Hero,157,na,19,171.0,0.9181286549707602
5817,TORO/TOM RAYMOND,Hero,2052,na,117,6786.0,0.30238726790450926
5818,TORPEDO,Hero,15,na,6,15.0,1.0
5819,TORPEDO III/BROCK JO,Hero,11777,na,227,25651.0,0.45912440060816345
5820,TORPEDO II/MICHAEL S,Hero,10,na,5,10.0,1.0
5821,TORQUE II,Hero,105,na,15,105.0,1.0
5822,TOSHI,Hero,120,na,16,120.0,1.0
5823,TOTEM,Hero,318,na,26,325.0,0.9784615384615385
5824,TOUGH LOVE/,Hero,151,na,18,153.0,0.9869281045751634
5825,"TOWER, BLAKE",Hero,3250,na,148,10878.0,0.2987681559110131
5826,TOWER,Villain,3785,na,111,6105.0,0.61998361998362
5827,"TOWNSEND, CHRIS",Hero,55,na,11,55.0,1.0
5828,TOY,Hero,223,na,30,435.0,0.5126436781609195
5829,TRACER,Hero,108,na,18,153.0,0.7058823529411765
5830,TRACKER,Hero,74,na,13,78.0,0.9487179487179487
5831,TRADER,Hero,367,na,31,465.0,0.789247311827957
5832,"TRAINER, DR. SEWARD",Hero,1404,na,82,3321.0,0.42276422764227645
5833,TRANTRA,Hero,482,na,35,595.0,0.8100840336134454
5834,TRAPPER/VOLA,Hero,221,na,25,300.0,0.7366666666666667
5835,TRAPSTER II/LARRY CU,Villain,3,na,3,3.0,1.0
5836,TRAPSTER/PETER PETRU,Villain,7841,na,237,27966.0,0.28037617106486445
5837,"TRASK, DR. BOLIVAR",Villain,1767,na,76,2850.0,0.62
5838,"TRASK, DR. DONALD TR",Hero,36,na,9,36.0,1.0
5839,"TRASK, LAWRENCE LARR",Hero,483,na,35,595.0,0.8117647058823529
5840,"TRASK, RAYMOND",Hero,60,na,12,66.0,0.9090909090909091
5841,TRASK,Hero,105,na,15,105.0,1.0
5842,TRAUMA,Hero,109,na,16,120.0,0.9083333333333333
5843,TRAVELER,Hero,55,na,11,55.0,1.0
5844,"TRAVELLER, DR. JUDAS",Villain,778,na,47,1081.0,0.7197039777983348
5845,"TRAVERS, MIKE",Hero,6,na,4,6.0,1.0
5846,"TRAYNOR, HARLEY",Hero,275,na,28,378.0,0.7275132275132276
5847,T-RAY/WADE WILSON,Villain,124,na,21,210.0,0.5904761904761905
5848,TREMELO/,Hero,105,na,15,105.0,1.0
5849,"TREMONT, JONATHAN",Hero,996,na,56,1540.0,0.6467532467532467
5850,"TREVANE, DET. CONNOR",Hero,1102,na,64,2016.0,0.5466269841269841
5851,"TREVANI, DANIKA",Hero,45,na,10,45.0,1.0
5852,TREVORIK,Hero,3,na,3,3.0,1.0
5853,"TREVOR, STEVE",Hero,136,na,17,136.0,1.0
5854,TRIATHLON/DELROY GAR,Hero,7762,na,205,20910.0,0.3712099473935916
5855,TRIAX,Hero,62,na,12,66.0,0.9393939393939394
5856,TRICKSHOT,Villain,104,na,17,136.0,0.7647058823529411
5857,TRICKSTER,Hero,55,na,11,55.0,1.0
5858,"TRIMPE, HERB",Hero,55,na,11,55.0,1.0
5859,TRION,Hero,269,na,24,276.0,0.9746376811594203
5860,TRI-SENTINEL,Villain,21,na,7,21.0,1.0
5861,TRITON,Hero,22494,na,434,93961.0,0.239397196709273
5862,TRITON DOPPELGANGER,Villain,5672,na,118,6903.0,0.8216717369259742
5863,TRITON | MUTANT X-VE,Hero,378,na,28,378.0,1.0
5864,TROLL/,Villain,187,na,25,300.0,0.6233333333333333
5865,TRUMP/,Hero,91,na,14,91.0,1.0
5866,TRUTH,Hero,1918,na,87,3741.0,0.5126971398021919
5867,TRUTH II,Hero,415,na,33,528.0,0.7859848484848485
5868,TRYKUR,Hero,91,na,14,91.0,1.0
5869,TSERRON,Hero,120,na,16,120.0,1.0
5870,"TSKAROV, GENERAL",Hero,67,na,13,78.0,0.8589743589743589
5871,"TSO, JASON",Hero,201,na,22,231.0,0.8701298701298701
5872,"TSUNG, MARCUS",Hero,82,na,14,91.0,0.9010989010989011
5873,"TSURAYABA, MATSUO",Villain,1760,na,80,3160.0,0.5569620253164557
5874,TUATARA/COMMANDER AR,Hero,28,na,8,28.0,1.0
5875,TUC,Hero,296,na,26,325.0,0.9107692307692308
5876,TULAK,Hero,79,na,14,91.0,0.8681318681318682
5877,TULL,Hero,36,na,9,36.0,1.0
5878,"TULLY, DEREK",Hero,164,na,20,190.0,0.8631578947368421
5879,TUMBLER/JOHN ROBERT,Hero,58,na,12,66.0,0.8787878787878788
5880,"TUMOLO, DR. JOANNE",Hero,7,na,5,10.0,0.7
5881,TUNDRA,Hero,15,na,6,15.0,1.0
5882,TUNGSTEN,Hero,253,na,23,253.0,1.0
5883,TUPA,Hero,28,na,8,28.0,1.0
5884,TURBO II (A)/MICHIKO,Hero,7268,na,245,29890.0,0.2431582469053195
5885,TURBO II (B)/MIKE JE,Hero,730,na,49,1176.0,0.6207482993197279
5886,TURK,Hero,487,na,41,820.0,0.5939024390243902
5887,TURK II,Hero,119,na,18,153.0,0.7777777777777778
5888,TURMOIL,Hero,36,na,9,36.0,1.0
5889,TUSK,Hero,1996,na,73,2628.0,0.7595129375951294
5890,TUTINAX,Hero,346,na,33,528.0,0.6553030303030303
5891,TU,Hero,36,na,9,36.0,1.0
5892,TUVO,Hero,15,na,6,15.0,1.0
5893,T,Hero,36,na,9,36.0,1.0
5894,"TWAKI, DR. TED",Hero,551,na,41,820.0,0.6719512195121952
5895,TWEEDLEDOPE,Hero,277,na,28,378.0,0.7328042328042328
5896,TWIT,Hero,15,na,6,15.0,1.0
5897,TWO-GUN KID,Hero,1036,na,52,1326.0,0.7812971342383107
5898,TYCHO,Hero,120,na,16,120.0,1.0
5899,"TYGER, LORD",Hero,1494,na,73,2628.0,0.5684931506849316
5900,TYGERSTRYKE/,Hero,268,na,24,276.0,0.9710144927536232
5901,TYGER TIGER/JESSAN H,Hero,724,na,60,1770.0,0.4090395480225989
5902,TYNDAR,Hero,598,na,36,630.0,0.9492063492063492
5903,TYN-DARMUTH,Hero,55,na,11,55.0,1.0
5904,"TYNE, ELIZABETH/JANI",Hero,68,na,14,91.0,0.7472527472527473
5905,TYPEFACE/GORDON THOM,Hero,33,na,9,36.0,0.9166666666666666
5906,TYPHOID MARY/MARY ME,Villain,1213,na,91,4095.0,0.2962148962148962
5907,TYPHOID MARY | MUTAN,Villain,120,na,16,120.0,1.0
5908,TYPHON,Hero,263,na,25,300.0,0.8766666666666667
5909,TYPHOON/,Hero,120,na,16,120.0,1.0
5910,TYRAK,Hero,1133,na,52,1326.0,0.8544494720965309
5911,TYRANNUS,Villain,3410,na,127,8001.0,0.42619672540932385
5912,TYRANT,Villain,47,na,12,66.0,0.7121212121212122
5913,TYR,Hero,1148,na,60,1770.0,0.6485875706214689
5914,TYRUS KRILL,Hero,15,na,6,15.0,1.0
5915,TYRUS,Hero,190,na,20,190.0,1.0
5916,UATU,Hero,31374,na,535,142845.0,0.21963666911687493
5917,UATU | MUTANT X-VERS,Hero,300,na,25,300.0,1.0
5918,UGLY JOHN/STEVE,Hero,36,na,9,36.0,1.0
5919,U-GO GIRL/EDIE,Hero,145,na,21,210.0,0.6904761904761905
5920,ULARA,Hero,15,na,6,15.0,1.0
5921,ULIK,Villain,3132,na,129,8256.0,0.3793604651162791
5922,ULTARNT,Hero,91,na,14,91.0,1.0
5923,ULTIMA,Hero,24,na,8,28.0,0.8571428571428571
5924,ULTIMATOR/,Hero,351,na,27,351.0,1.0
5925,ULTIMO,Hero,773,na,48,1128.0,0.6852836879432624
5926,ULTIMUS,Villain,1472,na,74,2701.0,0.5449833395038874
5927,ULTRA-MAX,Hero,111,na,16,120.0,0.925
5928,ULTRON 2010,Villain,45,na,10,45.0,1.0
5929,ULTRON,Villain,7119,na,196,19110.0,0.37252747252747254
5930,ULYSSES II,Hero,1381,na,86,3655.0,0.37783857729138165
5931,ULYSSES,Hero,15,na,6,15.0,1.0
5932,U-MAN/MERRANO,Hero,1496,na,77,2926.0,0.5112781954887218
5933,UMAR,Villain,1145,na,85,3570.0,0.32072829131652664
5934,UNA,Hero,55,na,11,55.0,1.0
5935,UNBEING/BILLY BETELH,Hero,208,na,23,253.0,0.8221343873517787
5936,UNCEGILA,Hero,1,na,2,1.0,1.0
5937,UNCLE PYKO,Hero,45,na,10,45.0,1.0
5938,UNCLE SAM,Hero,300,na,25,300.0,1.0
5939,UNDERTAKER/CONRAD EI,Hero,45,na,10,45.0,1.0
5940,UNDERTOW,Hero,15,na,6,15.0,1.0
5941,UNICORN III/,Villain,55,na,11,55.0,1.0
5942,UNICORN II/,Villain,28,na,8,28.0,1.0
5943,UNICORN/MYLOS MASARY,Villain,2844,na,94,4371.0,0.6506520247083047
5944,UNI-LORD,Hero,352,na,39,741.0,0.4750337381916329
5945,UNION JACK II/BRIAN,Hero,563,na,57,1596.0,0.35275689223057644
5946,UNION JACK III/JOEY,Hero,6720,na,165,13530.0,0.49667405764966743
5947,UNION JACK/LORD MONT,Hero,402,na,45,990.0,0.40606060606060607
5948,UNIT 101101,Hero,188,na,22,231.0,0.8138528138528138
5949,UNIT,Hero,78,na,13,78.0,1.0
5950,UNSEEN/UNAM,Hero,81,na,14,91.0,0.8901098901098901
5951,UNUSCIONE,Villain,2079,na,91,4095.0,0.5076923076923077
5952,UNUS THE UNTOUCHABLE,Villain,2959,na,118,6903.0,0.42865420831522527
5953,UPLINK/HECTOR FUENTE,Hero,160,na,20,190.0,0.8421052631578947
5954,URANIUM,Hero,741,na,39,741.0,1.0
5955,URCHALLA,Hero,6,na,4,6.0,1.0
5956,"URICH, BEN",Hero,12265,na,419,87571.0,0.14005778168571786
5957,"URICH, DORIS",Hero,541,na,52,1326.0,0.4079939668174962
5958,UR-LINI,Hero,234,na,26,325.0,0.72
5959,UROC,Hero,949,na,58,1653.0,0.574107683000605
5960,URSA MAJOR/MIKHAIL U,Hero,10539,na,177,15576.0,0.676617873651772
5961,URSON-WELLZ,Hero,136,na,17,136.0,1.0
5962,URSULA,Hero,78,na,13,78.0,1.0
5963,"URSULA, LADY",Hero,1622,na,77,2926.0,0.5543403964456596
5964,URTHONA,Hero,34,na,9,36.0,0.9444444444444444
5965,USAGENT/CAPTAIN JOHN,Hero,28154,na,596,177310.0,0.15878405053296488
5966,USAGENT DOPPELGANGER,Villain,4259,na,93,4278.0,0.9955586722767649
5967,UTGARD-LOKI,Hero,286,na,25,300.0,0.9533333333333334
5968,VACUUM,Hero,153,na,18,153.0,1.0
5969,VAGABOND/PRISCILLA L,Hero,573,na,43,903.0,0.6345514950166113
5970,VAGUE/,Hero,105,na,15,105.0,1.0
5971,VAKUME,Villain,720,na,45,990.0,0.7272727272727273
5972,VALERIA,Hero,155,na,20,190.0,0.8157894736842105
5973,VALINOR,Hero,7094,na,143,10153.0,0.6987097409632621
5974,VALKIN,Hero,1793,na,87,3741.0,0.47928361400695
5975,VALKYRIE II | MUTANT,Hero,1176,na,49,1176.0,1.0
5976,VALKYRIE IV,Hero,392,na,41,820.0,0.47804878048780486
5977,VALTORR,Hero,105,na,15,105.0,1.0
5978,VAMP,Hero,1132,na,63,1953.0,0.579621095750128
5979,VANADIUM,Hero,253,na,23,253.0,1.0
5980,VANCE REBUS/,Hero,55,na,11,55.0,1.0
5981,"VANDERGILL, GEORGE",Hero,253,na,23,253.0,1.0
5982,"VANE, ROGER",Hero,171,na,19,171.0,1.0
5983,VANESSA,Hero,6,na,4,6.0,1.0
5984,VANGUARD/NICOLAI KRY,Hero,17221,na,285,40470.0,0.4255250803063998
5985,"VAN HELSING, RACHEL",Hero,368,na,33,528.0,0.696969696969697
5986,VANISHER,Hero,5100,na,160,12720.0,0.4009433962264151
5987,VANIUM,Hero,202,na,21,210.0,0.9619047619047619
5988,"VANKIN, JONATHAN",Hero,78,na,13,78.0,1.0
5989,"VAN NUYS, PROF. RODE",Hero,45,na,10,45.0,1.0
5990,VAPOR,Villain,5796,na,176,15400.0,0.37636363636363634
5991,VARGAS,Hero,55,na,11,55.0,1.0
5992,VARUA/MIRA,Hero,667,na,44,946.0,0.7050739957716702
5993,VASHTI,Hero,6514,na,211,22155.0,0.29401940871135185
5994,"VAUGHAN, GAYLE",Hero,148,na,19,171.0,0.8654970760233918
5995,"VAUGHAN, MRS.",Hero,362,na,34,561.0,0.6452762923351159
5996,VAVELLA,Hero,36,na,9,36.0,1.0
5997,"VAZHIN, ALEXEI MIKHA",Hero,1115,na,65,2080.0,0.5360576923076923
